cellI,x,y,z,V,Ux,Uy,Uz
21053,0.088375,-0.0003363531525,0.000125,1.401471469e-11,69.19287128,0.002507195836,0
21054,0.088625,-0.0003363531525,0.000125,1.401471469e-11,69.18881367,0.002510515221,0
21055,0.088875,-0.0003363531525,0.000125,1.401471469e-11,69.18473712,0.002513586019,0
21056,0.089125,-0.0003363531525,0.000125,1.401471469e-11,69.1806422,0.002516417109,0
21057,0.089375,-0.0003363531525,0.000125,1.401471469e-11,69.1765295,0.002519017184,0
21058,0.089625,-0.0003363531525,0.000125,1.401471469e-11,69.17239955,0.002521394531,0
21059,0.089875,-0.0003363531525,0.000125,1.401471469e-11,69.1682529,0.002523556807,0
21060,0.090125,-0.0003363531525,0.000125,1.401471469e-11,69.16409007,0.002525510864,0
21061,0.090375,-0.0003363531525,0.000125,1.401471469e-11,69.15991156,0.002527262637,0
21062,0.090625,-0.0003363531525,0.000125,1.401471469e-11,69.15571787,0.002528817137,0
21063,0.090875,-0.0003363531525,0.000125,1.401471469e-11,69.15150947,0.002530178538,0
21064,0.091125,-0.0003363531525,0.000125,1.401471469e-11,69.14728685,0.002531350332,0
21065,0.091375,-0.0003363531525,0.000125,1.401471469e-11,69.14305048,0.002532335535,0
21066,0.091625,-0.0003363531525,0.000125,1.401471469e-11,69.13880081,0.00253313693,0
21067,0.091875,-0.0003363531525,0.000125,1.401471469e-11,69.1345383,0.002533757309,0
21068,0.092125,-0.0003363531525,0.000125,1.401471469e-11,69.13026341,0.002534199662,0
21069,0.092375,-0.0003363531525,0.000125,1.401471469e-11,69.12597657,0.002534467272,0
21070,0.092625,-0.0003363531525,0.000125,1.401471469e-11,69.12167824,0.00253456372,0
21071,0.092875,-0.0003363531525,0.000125,1.401471469e-11,69.11736884,0.002534492889,0
21072,0.093125,-0.0003363531525,0.000125,1.401471469e-11,69.11304881,0.002534258997,0
21073,0.093375,-0.0003363531525,0.000125,1.401471469e-11,69.10871855,0.002533866653,0
21074,0.093625,-0.0003363531525,0.000125,1.401471469e-11,69.1043785,0.002533320851,0
21075,0.093875,-0.0003363531525,0.000125,1.401471469e-11,69.10002904,0.00253262685,0
21076,0.094125,-0.0003363531525,0.000125,1.401471469e-11,69.09567058,0.002531789986,0
21077,0.094375,-0.0003363531525,0.000125,1.401471469e-11,69.09130349,0.00253081548,0
21078,0.094625,-0.0003363531525,0.000125,1.401471469e-11,69.08692816,0.002529708321,0
21079,0.094875,-0.0003363531525,0.000125,1.401471469e-11,69.08254494,0.002528473229,0
21080,0.095125,-0.0003363531525,0.000125,1.401471469e-11,69.07815419,0.002527114636,0
21081,0.095375,-0.0003363531525,0.000125,1.401471469e-11,69.07375626,0.002525636647,0
21082,0.095625,-0.0003363531525,0.000125,1.401471469e-11,69.06935148,0.002524042979,0
21083,0.095875,-0.0003363531525,0.000125,1.401471469e-11,69.06494017,0.002522336907,0
21084,0.096125,-0.0003363531525,0.000125,1.401471469e-11,69.06052265,0.002520521279,0
21085,0.096375,-0.0003363531525,0.000125,1.401471469e-11,69.05609924,0.00251859861,0
21086,0.096625,-0.0003363531525,0.000125,1.401471469e-11,69.05167023,0.002516571218,0
21087,0.096875,-0.0003363531525,0.000125,1.401471469e-11,69.04723594,0.002514441369,0
21088,0.097125,-0.0003363531525,0.000125,1.401471469e-11,69.04279665,0.002512211366,0
21089,0.097375,-0.0003363531525,0.000125,1.401471469e-11,69.03835266,0.00250988362,0
21090,0.097625,-0.0003363531525,0.000125,1.401471469e-11,69.03390424,0.002507460702,0
21091,0.097875,-0.0003363531525,0.000125,1.401471469e-11,69.02945167,0.002504945423,0
21092,0.098125,-0.0003363531525,0.000125,1.401471469e-11,69.02499523,0.002502340929,0
21093,0.098375,-0.0003363531525,0.000125,1.401471469e-11,69.02053519,0.002499650774,0
21094,0.098625,-0.0003363531525,0.000125,1.401471469e-11,69.0160718,0.002496878947,0
21095,0.098875,-0.0003363531525,0.000125,1.401471469e-11,69.01160532,0.002494029842,0
21096,0.099125,-0.0003363531525,0.000125,1.401471469e-11,69.00713598,0.002491108189,0
21097,0.099375,-0.0003363531525,0.000125,1.401471469e-11,69.00266403,0.00248811899,0
21098,0.099625,-0.0003363531525,0.000125,1.401471469e-11,68.99818969,0.002485067494,0
21099,0.099875,-0.0003363531525,0.000125,1.401471469e-11,68.99371316,0.002481959202,0
21100,0.100125,-0.0003363531525,0.000125,1.401471469e-11,68.98923466,0.002478799907,0
21101,0.100375,-0.0003363531525,0.000125,1.401471469e-11,68.98475438,0.002475595732,0
21102,0.100625,-0.0003363531525,0.000125,1.401471469e-11,68.98027248,0.00247235315,0
21103,0.100875,-0.0003363531525,0.000125,1.401471469e-11,68.97578914,0.002469079,0
21104,0.101125,-0.0003363531525,0.000125,1.401471469e-11,68.9713045,0.002465780512,0
21105,0.101375,-0.0003363531525,0.000125,1.401471469e-11,68.96681869,0.00246246537,0
21106,0.101625,-0.0003363531525,0.000125,1.401471469e-11,68.96233183,0.002459141832,0
21107,0.101875,-0.0003363531525,0.000125,1.401471469e-11,68.95784402,0.002455818912,0
21108,0.102125,-0.0003363531525,0.000125,1.401471469e-11,68.95335533,0.0024525066,0
21109,0.102375,-0.0003363531525,0.000125,1.401471469e-11,68.94886581,0.002449216108,0
21110,0.102625,-0.0003363531525,0.000125,1.401471469e-11,68.94437551,0.002445960119,0
21111,0.102875,-0.0003363531525,0.000125,1.401471469e-11,68.93988442,0.002442753026,0
21112,0.103125,-0.0003363531525,0.000125,1.401471469e-11,68.93539252,0.002439611185,0
21113,0.103375,-0.0003363531525,0.000125,1.401471469e-11,68.93089975,0.002436553192,0
21114,0.103625,-0.0003363531525,0.000125,1.401471469e-11,68.92640601,0.002433600196,0
21115,0.103875,-0.0003363531525,0.000125,1.401471469e-11,68.92191116,0.002430776286,0
21116,0.104125,-0.0003363531525,0.000125,1.401471469e-11,68.91741502,0.002428108923,0
21117,0.104375,-0.0003363531525,0.000125,1.401471469e-11,68.91291732,0.002425629448,0
21118,0.104625,-0.0003363531525,0.000125,1.401471469e-11,68.90841777,0.002423373639,0
21119,0.104875,-0.0003363531525,0.000125,1.401471469e-11,68.90391596,0.002421382325,0
21120,0.105125,-0.0003363531525,0.000125,1.401471469e-11,68.89941145,0.002419702053,0
21121,0.105375,-0.0003363531525,0.000125,1.401471469e-11,68.89490365,0.00241838586,0
21122,0.105625,-0.0003363531525,0.000125,1.401471469e-11,68.89039191,0.002417494127,0
21123,0.105875,-0.0003363531525,0.000125,1.401471469e-11,68.88587541,0.002417095641,0
21124,0.106125,-0.0003363531525,0.000125,1.401471469e-11,68.88135322,0.00241726882,0
21125,0.106375,-0.0003363531525,0.000125,1.401471469e-11,68.87682425,0.002418103273,0
21126,0.106625,-0.0003363531525,0.000125,1.401471469e-11,68.87228719,0.002419701845,0
21127,0.106875,-0.0003363531525,0.000125,1.401471469e-11,68.86774056,0.002422181923,0
21128,0.107125,-0.0003363531525,0.000125,1.401471469e-11,68.86318262,0.002425676669,0
21129,0.107375,-0.0003363531525,0.000125,1.401471469e-11,68.85861135,0.002430337825,0
21130,0.107625,-0.0003363531525,0.000125,1.401471469e-11,68.85402443,0.002436339276,0
21131,0.107875,-0.0003363531525,0.000125,1.401471469e-11,68.84941918,0.002443880543,0
21132,0.108125,-0.0003363531525,0.000125,1.401471469e-11,68.84479251,0.002453190788,0
21133,0.108375,-0.0003363531525,0.000125,1.401471469e-11,68.84014084,0.00246453264,0
21134,0.108625,-0.0003363531525,0.000125,1.401471469e-11,68.83546008,0.002478206005,0
21135,0.108875,-0.0003363531525,0.000125,1.401471469e-11,68.83074551,0.002494553876,0
21136,0.109125,-0.0003363531525,0.000125,1.401471469e-11,68.8259917,0.00251396951,0
21137,0.109375,-0.0003363531525,0.000125,1.401471469e-11,68.82119241,0.002536903623,0
21138,0.109625,-0.0003363531525,0.000125,1.401471469e-11,68.81634049,0.002563872278,0
21139,0.109875,-0.0003363531525,0.000125,1.401471469e-11,68.81142772,0.002595466373,0
21140,0.110125,-0.0003363531525,0.000125,1.401471469e-11,68.80644467,0.002632362766,0
21141,0.110375,-0.0003363531525,0.000125,1.401471469e-11,68.80138052,0.002675337047,0
21142,0.110625,-0.0003363531525,0.000125,1.401471469e-11,68.79622286,0.002725278125,0
21143,0.110875,-0.0003363531525,0.000125,1.401471469e-11,68.79095746,0.002783204788,0
21144,0.111125,-0.0003363531525,0.000125,1.401471469e-11,68.78556798,0.002850284426,0
21145,0.111375,-0.0003363531525,0.000125,1.401471469e-11,68.78003572,0.002927854431,0
21146,0.111625,-0.0003363531525,0.000125,1.401471469e-11,68.77433919,0.003017447185,0
21147,0.111875,-0.0003363531525,0.000125,1.401471469e-11,68.76845379,0.003120819285,0
21148,0.112125,-0.0003363531525,0.000125,1.401471469e-11,68.7623513,0.003239985119,0
21149,0.112375,-0.0003363531525,0.000125,1.401471469e-11,68.75599937,0.003377255131,0
21150,0.112625,-0.0003363531525,0.000125,1.401471469e-11,68.7493609,0.003535279752,0
21151,0.112875,-0.0003363531525,0.000125,1.401471469e-11,68.74239335,0.003717100218,0
21152,0.113125,-0.0003363531525,0.000125,1.401471469e-11,68.73504795,0.003926207332,0
21153,0.113375,-0.0003363531525,0.000125,1.401471469e-11,68.72726872,0.004166609355,0
21154,0.113625,-0.0003363531525,0.000125,1.401471469e-11,68.71899149,0.004442910529,0
21155,0.113875,-0.0003363531525,0.000125,1.401471469e-11,68.71014262,0.004760402088,0
21156,0.114125,-0.0003363531525,0.000125,1.401471469e-11,68.70063758,0.005125167942,0
21157,0.114375,-0.0003363531525,0.000125,1.401471469e-11,68.69037935,0.005544207631,0
21158,0.114625,-0.0003363531525,0.000125,1.401471469e-11,68.67925652,0.006025579633,0
21159,0.114875,-0.0003363531525,0.000125,1.401471469e-11,68.66714111,0.006578568837,0
21160,0.115125,-0.0003363531525,0.000125,1.401471469e-11,68.65388604,0.007213882753,0
21161,0.115375,-0.0003363531525,0.000125,1.401471469e-11,68.63932221,0.007943882101,0
21162,0.115625,-0.0003363531525,0.000125,1.401471469e-11,68.62325504,0.00878285273,0
21163,0.115875,-0.0003363531525,0.000125,1.401471469e-11,68.60546056,0.009747327488,0
21164,0.116125,-0.0003363531525,0.000125,1.401471469e-11,68.58568072,0.01085646886,0
21165,0.116375,-0.0003363531525,0.000125,1.401471469e-11,68.56361795,0.01213252586,0
21166,0.116625,-0.0003363531525,0.000125,1.401471469e-11,68.53892877,0.01360138262,0
21167,0.116875,-0.0003363531525,0.000125,1.401471469e-11,68.51121623,0.01529321865,0
21168,0.117125,-0.0003363531525,0.000125,1.401471469e-11,68.48002099,0.0172433121,0
21169,0.117375,-0.0003363531525,0.000125,1.401471469e-11,68.44481071,0.01949302332,0
21170,0.117625,-0.0003363531525,0.000125,1.401471469e-11,68.40496733,0.02209099535,0
21171,0.117875,-0.0003363531525,0.000125,1.401471469e-11,68.35977186,0.02509465567,0
21172,0.118125,-0.0003363531525,0.000125,1.401471469e-11,68.30838596,0.02857208343,0
21173,0.118375,-0.0003363531525,0.000125,1.401471469e-11,68.24982958,0.03260436462,0
21174,0.118625,-0.0003363531525,0.000125,1.401471469e-11,68.18295348,0.03728858727,0
21175,0.118875,-0.0003363531525,0.000125,1.401471469e-11,68.10640548,0.04274168677,0
21176,0.119125,-0.0003363531525,0.000125,1.401471469e-11,68.01858834,0.04910543369,0
21177,0.119375,-0.0003363531525,0.000125,1.401471469e-11,67.9176069,0.05655297358,0
21178,0.119625,-0.0003363531525,0.000125,1.401471469e-11,67.80120108,0.0652975006,0
21179,0.119875,-0.0003363531525,0.000125,1.401471469e-11,67.66666003,0.07560390147,0
21180,0.120125,-0.0003363531525,0.000125,1.401471469e-11,67.51071074,0.08780458828,0
21181,0.120375,-0.0003363531525,0.000125,1.401471469e-11,67.32937201,0.1023213256,0
21182,0.120625,-0.0003363531525,0.000125,1.401471469e-11,67.11776021,0.1196957558,0
21183,0.120875,-0.0003363531525,0.000125,1.401471469e-11,66.86982738,0.1406327874,0
21184,0.121125,-0.0003363531525,0.000125,1.401471469e-11,66.57800278,0.1660632075,0
21185,0.121375,-0.0003363531525,0.000125,1.401471469e-11,66.23269387,0.1972360184,0
21186,0.121625,-0.0003363531525,0.000125,1.401471469e-11,65.82158037,0.2358559799,0
21187,0.121875,-0.0003363531525,0.000125,1.401471469e-11,65.32859375,0.2842972006,0
21188,0.122125,-0.0003363531525,0.000125,1.401471469e-11,64.73242259,0.3459261681,0
21189,0.122375,-0.0003363531525,0.000125,1.401471469e-11,64.00423942,0.425656945,0
21190,0.122625,-0.0003363531525,0.000125,1.401471469e-11,63.10430325,0.5307286392,0
21191,0.122875,-0.0003363531525,0.000125,1.401471469e-11,61.97627055,0.6724643322,0
21192,0.123125,-0.0003363531525,0.000125,1.401471469e-11,60.53935262,0.8677709729,0
21193,0.123375,-0.0003363531525,0.000125,1.401471469e-11,58.67068048,1.146798254,0
21194,0.123625,-0.0003363531525,0.000125,1.401471469e-11,56.19482773,1.550541153,0
21195,0.123875,-0.0003363531525,0.000125,1.401471469e-11,52.7955872,2.17461177,0
21196,0.124125,-0.0003363531525,0.000125,1.401471469e-11,48.17271671,3.110852169,0
21197,0.124375,-0.0003363531525,0.000125,1.401471469e-11,41.13568362,4.638832771,0
21198,0.124625,-0.0003363531525,0.000125,1.401471469e-11,33.36011074,7.276609236,0
21199,0.124875,-0.0003363531525,0.000125,1.401471469e-11,16.2365811,8.544970406,0
21200,0.025125,-0.0001121177175,0.000125,1.401471469e-11,15.70537551,2.444783776,0
21201,0.025375,-0.0001121177175,0.000125,1.401471469e-11,26.72310133,-1.454931379,0
21202,0.025625,-0.0001121177175,0.000125,1.401471469e-11,37.29630195,-6.770293498,0
21203,0.025875,-0.0001121177175,0.000125,1.401471469e-11,43.90237896,-9.824289747,0
21204,0.026125,-0.0001121177175,0.000125,1.401471469e-11,47.94579364,-10.67604887,0
21205,0.026375,-0.0001121177175,0.000125,1.401471469e-11,51.32274496,-10.123634,0
21206,0.026625,-0.0001121177175,0.000125,1.401471469e-11,54.55883182,-8.979652671,0
21207,0.026875,-0.0001121177175,0.000125,1.401471469e-11,57.47461784,-7.61764432,0
21208,0.027125,-0.0001121177175,0.000125,1.401471469e-11,59.88485608,-6.366783403,0
21209,0.027375,-0.0001121177175,0.000125,1.401471469e-11,61.84379207,-5.27637111,0
21210,0.027625,-0.0001121177175,0.000125,1.401471469e-11,63.50850004,-4.356899591,0
21211,0.027875,-0.0001121177175,0.000125,1.401471469e-11,64.92603575,-3.615120311,0
21212,0.028125,-0.0001121177175,0.000125,1.401471469e-11,66.11623859,-3.0301077,0
21213,0.028375,-0.0001121177175,0.000125,1.401471469e-11,67.11637866,-2.555888471,0
21214,0.028625,-0.0001121177175,0.000125,1.401471469e-11,67.9747614,-2.167124866,0
21215,0.028875,-0.0001121177175,0.000125,1.401471469e-11,68.7211562,-1.851957919,0
21216,0.029125,-0.0001121177175,0.000125,1.401471469e-11,69.37106857,-1.598232747,0
21217,0.029375,-0.0001121177175,0.000125,1.401471469e-11,69.93793444,-1.392772894,0
21218,0.029625,-0.0001121177175,0.000125,1.401471469e-11,70.43524964,-1.224600183,0
21219,0.029875,-0.0001121177175,0.000125,1.401471469e-11,70.87460176,-1.085573997,0
21220,0.030125,-0.0001121177175,0.000125,1.401471469e-11,71.26503649,-0.9695980994,0
21221,0.030375,-0.0001121177175,0.000125,1.401471469e-11,71.61388222,-0.8719372153,0
21222,0.030625,-0.0001121177175,0.000125,1.401471469e-11,71.92719696,-0.7889199884,0
21223,0.030875,-0.0001121177175,0.000125,1.401471469e-11,72.2101012,-0.7176859173,0
21224,0.031125,-0.0001121177175,0.000125,1.401471469e-11,72.4667913,-0.6559769651,0
21225,0.031375,-0.0001121177175,0.000125,1.401471469e-11,72.70079688,-0.6020881476,0
21226,0.031625,-0.0001121177175,0.000125,1.401471469e-11,72.91504729,-0.5547170704,0
21227,0.031875,-0.0001121177175,0.000125,1.401471469e-11,73.11208095,-0.512786,0
21228,0.032125,-0.0001121177175,0.000125,1.401471469e-11,73.29394801,-0.4754618847,0
21229,0.032375,-0.0001121177175,0.000125,1.401471469e-11,73.46254367,-0.4422853802,0
21230,0.032625,-0.0001121177175,0.000125,1.401471469e-11,73.61965267,-0.4126373425,0
21231,0.032875,-0.0001121177175,0.000125,1.401471469e-11,73.76664403,-0.3862412091,0
21232,0.033125,-0.0001121177175,0.000125,1.401471469e-11,73.90484419,-0.3625609253,0
21233,0.033375,-0.0001121177175,0.000125,1.401471469e-11,74.03515783,-0.3411150441,0
21234,0.033625,-0.0001121177175,0.000125,1.401471469e-11,74.15828117,-0.3215301041,0
21235,0.033875,-0.0001121177175,0.000125,1.401471469e-11,74.2748584,-0.3035967705,0
21236,0.034125,-0.0001121177175,0.000125,1.401471469e-11,74.385538,-0.2871726743,0
21237,0.034375,-0.0001121177175,0.000125,1.401471469e-11,74.49090483,-0.2721348284,0
21238,0.034625,-0.0001121177175,0.000125,1.401471469e-11,74.5914721,-0.2583354595,0
21239,0.034875,-0.0001121177175,0.000125,1.401471469e-11,74.68768136,-0.2456292959,0
21240,0.035125,-0.0001121177175,0.000125,1.401471469e-11,74.77990041,-0.2338993803,0
21241,0.035375,-0.0001121177175,0.000125,1.401471469e-11,74.86844742,-0.2230495043,0
21242,0.035625,-0.0001121177175,0.000125,1.401471469e-11,74.95361714,-0.212990414,0
21243,0.035875,-0.0001121177175,0.000125,1.401471469e-11,75.03566347,-0.203646296,0
21244,0.036125,-0.0001121177175,0.000125,1.401471469e-11,75.11480321,-0.1949562498,0
21245,0.036375,-0.0001121177175,0.000125,1.401471469e-11,75.19123388,-0.1868698624,0
21246,0.036625,-0.0001121177175,0.000125,1.401471469e-11,75.26514521,-0.179337965,0
21247,0.036875,-0.0001121177175,0.000125,1.401471469e-11,75.33672107,-0.1723008227,0
21248,0.037125,-0.0001121177175,0.000125,1.401471469e-11,75.40611703,-0.1656999447,0
21249,0.037375,-0.0001121177175,0.000125,1.401471469e-11,75.47345643,-0.1594907757,0
21250,0.037625,-0.0001121177175,0.000125,1.401471469e-11,75.53884557,-0.1536394499,0
21251,0.037875,-0.0001121177175,0.000125,1.401471469e-11,75.60238482,-0.1481166715,0
21252,0.038125,-0.0001121177175,0.000125,1.401471469e-11,75.66416691,-0.1428961101,0
21253,0.038375,-0.0001121177175,0.000125,1.401471469e-11,75.72427783,-0.1379543634,0
21254,0.038625,-0.0001121177175,0.000125,1.401471469e-11,75.78279574,-0.1332704722,0
21255,0.038875,-0.0001121177175,0.000125,1.401471469e-11,75.83979418,-0.128824332,0
21256,0.039125,-0.0001121177175,0.000125,1.401471469e-11,75.89533759,-0.1245971644,0
21257,0.039375,-0.0001121177175,0.000125,1.401471469e-11,75.94948565,-0.120572226,0
21258,0.039625,-0.0001121177175,0.000125,1.401471469e-11,76.00229174,-0.1167349832,0
21259,0.039875,-0.0001121177175,0.000125,1.401471469e-11,76.05380888,-0.1130759692,0
21260,0.040125,-0.0001121177175,0.000125,1.401471469e-11,76.10408941,-0.1095834833,0
21261,0.040375,-0.0001121177175,0.000125,1.401471469e-11,76.15318186,-0.1062448272,0
21262,0.040625,-0.0001121177175,0.000125,1.401471469e-11,76.201127,-0.1030487057,0
21263,0.040875,-0.0001121177175,0.000125,1.401471469e-11,76.24796481,-0.09998529772,0
21264,0.041125,-0.0001121177175,0.000125,1.401471469e-11,76.29373185,-0.0970451533,0
21265,0.041375,-0.0001121177175,0.000125,1.401471469e-11,76.33846082,-0.09421971413,0
21266,0.041625,-0.0001121177175,0.000125,1.401471469e-11,76.38218375,-0.09150062299,0
21267,0.041875,-0.0001121177175,0.000125,1.401471469e-11,76.4249248,-0.08888169836,0
21268,0.042125,-0.0001121177175,0.000125,1.401471469e-11,76.46671176,-0.08635745824,0
21269,0.042375,-0.0001121177175,0.000125,1.401471469e-11,76.50757218,-0.08392295814,0
21270,0.042625,-0.0001121177175,0.000125,1.401471469e-11,76.54753446,-0.08157351166,0
21271,0.042875,-0.0001121177175,0.000125,1.401471469e-11,76.58662389,-0.07930470212,0
21272,0.043125,-0.0001121177175,0.000125,1.401471469e-11,76.62486658,-0.07711204778,0
21273,0.043375,-0.0001121177175,0.000125,1.401471469e-11,76.66228392,-0.07499138561,0
21274,0.043625,-0.0001121177175,0.000125,1.401471469e-11,76.69889862,-0.07293879838,0
21275,0.043875,-0.0001121177175,0.000125,1.401471469e-11,76.73472788,-0.07095116931,0
21276,0.044125,-0.0001121177175,0.000125,1.401471469e-11,76.76979296,-0.06902658691,0
21277,0.044375,-0.0001121177175,0.000125,1.401471469e-11,76.80411217,-0.06716172642,0
21278,0.044625,-0.0001121177175,0.000125,1.401471469e-11,76.83769566,-0.06535274727,0
21279,0.044875,-0.0001121177175,0.000125,1.401471469e-11,76.87055621,-0.06359655593,0
21280,0.045125,-0.0001121177175,0.000125,1.401471469e-11,76.90271265,-0.06189083279,0
21281,0.045375,-0.0001121177175,0.000125,1.401471469e-11,76.93418542,-0.06023351206,0
21282,0.045625,-0.0001121177175,0.000125,1.401471469e-11,76.96499308,-0.05862264432,0
21283,0.045875,-0.0001121177175,0.000125,1.401471469e-11,76.9951517,-0.05705637303,0
21284,0.046125,-0.0001121177175,0.000125,1.401471469e-11,77.02467546,-0.05553299218,0
21285,0.046375,-0.0001121177175,0.000125,1.401471469e-11,77.05357722,-0.05405106473,0
21286,0.046625,-0.0001121177175,0.000125,1.401471469e-11,77.08186918,-0.05260947609,0
21287,0.046875,-0.0001121177175,0.000125,1.401471469e-11,77.10956348,-0.05120735525,0
21288,0.047125,-0.0001121177175,0.000125,1.401471469e-11,77.13667255,-0.04984390088,0
21289,0.047375,-0.0001121177175,0.000125,1.401471469e-11,77.16320922,-0.04851819851,0
21290,0.047625,-0.0001121177175,0.000125,1.401471469e-11,77.18918643,-0.04722910509,0
21291,0.047875,-0.0001121177175,0.000125,1.401471469e-11,77.21461686,-0.04597523987,0
21292,0.048125,-0.0001121177175,0.000125,1.401471469e-11,77.23951252,-0.04475507601,0
21293,0.048375,-0.0001121177175,0.000125,1.401471469e-11,77.26388444,-0.04356709136,0
21294,0.048625,-0.0001121177175,0.000125,1.401471469e-11,77.28774262,-0.04240992122,0
21295,0.048875,-0.0001121177175,0.000125,1.401471469e-11,77.31109627,-0.04128246215,0
21296,0.049125,-0.0001121177175,0.000125,1.401471469e-11,77.33395412,-0.04018389612,0
21297,0.049375,-0.0001121177175,0.000125,1.401471469e-11,77.35632485,-0.03911363083,0
21298,0.049625,-0.0001121177175,0.000125,1.401471469e-11,77.37821742,-0.03807117851,0
21299,0.049875,-0.0001121177175,0.000125,1.401471469e-11,77.39964114,-0.03705601529,0
21300,0.050125,-0.0001121177175,0.000125,1.401471469e-11,77.42060568,-0.03606747052,0
21301,0.050375,-0.0001121177175,0.000125,1.401471469e-11,77.44112072,-0.03510468193,0
21302,0.050625,-0.0001121177175,0.000125,1.401471469e-11,77.46119574,-0.03416662632,0
21303,0.050875,-0.0001121177175,0.000125,1.401471469e-11,77.48083962,-0.03325220842,0
21304,0.051125,-0.0001121177175,0.000125,1.401471469e-11,77.50006055,-0.03236037588,0
21305,0.051375,-0.0001121177175,0.000125,1.401471469e-11,77.518866,-0.03149022142,0
21306,0.051625,-0.0001121177175,0.000125,1.401471469e-11,77.53726288,-0.03064104291,0
21307,0.051875,-0.0001121177175,0.000125,1.401471469e-11,77.55525779,-0.02981234488,0
21308,0.052125,-0.0001121177175,0.000125,1.401471469e-11,77.57285729,-0.02900378955,0
21309,0.052375,-0.0001121177175,0.000125,1.401471469e-11,77.59006816,-0.02821510825,0
21310,0.052625,-0.0001121177175,0.000125,1.401471469e-11,77.60689747,-0.02744600432,0
21311,0.052875,-0.0001121177175,0.000125,1.401471469e-11,77.62335256,-0.02669607325,0
21312,0.053125,-0.0001121177175,0.000125,1.401471469e-11,77.6394409,-0.02596477071,0
21313,0.053375,-0.0001121177175,0.000125,1.401471469e-11,77.65516988,-0.02525142345,0
21314,0.053625,-0.0001121177175,0.000125,1.401471469e-11,77.67054658,-0.02455528423,0
21315,0.053875,-0.0001121177175,0.000125,1.401471469e-11,77.68557761,-0.02387560134,0
21316,0.054125,-0.0001121177175,0.000125,1.401471469e-11,77.70026908,-0.0232116933,0
21317,0.054375,-0.0001121177175,0.000125,1.401471469e-11,77.71462658,-0.02256299932,0
21318,0.054625,-0.0001121177175,0.000125,1.401471469e-11,77.72865539,-0.02192910625,0
21319,0.054875,-0.0001121177175,0.000125,1.401471469e-11,77.7423606,-0.02130971872,0
21320,0.055125,-0.0001121177175,0.000125,1.401471469e-11,77.75574729,-0.02070462701,0
21321,0.055375,-0.0001121177175,0.000125,1.401471469e-11,77.76882073,-0.02011371423,0
21322,0.055625,-0.0001121177175,0.000125,1.401471469e-11,77.78158644,-0.01953685089,0
21323,0.055875,-0.0001121177175,0.000125,1.401471469e-11,77.79405018,-0.01897377032,0
21324,0.056125,-0.0001121177175,0.000125,1.401471469e-11,77.80621774,-0.01842408332,0
21325,0.056375,-0.0001121177175,0.000125,1.401471469e-11,77.81809488,-0.017887316,0
21326,0.056625,-0.0001121177175,0.000125,1.401471469e-11,77.82968713,-0.01736294035,0
21327,0.056875,-0.0001121177175,0.000125,1.401471469e-11,77.84099973,-0.01685039384,0
21328,0.057125,-0.0001121177175,0.000125,1.401471469e-11,77.85203748,-0.01634939842,0
21329,0.057375,-0.0001121177175,0.000125,1.401471469e-11,77.86280494,-0.0158596306,0
21330,0.057625,-0.0001121177175,0.000125,1.401471469e-11,77.87330631,-0.01538072408,0
21331,0.057875,-0.0001121177175,0.000125,1.401471469e-11,77.88354562,-0.01491238992,0
21332,0.058125,-0.0001121177175,0.000125,1.401471469e-11,77.89352687,-0.01445444753,0
21333,0.058375,-0.0001121177175,0.000125,1.401471469e-11,77.90325413,-0.01400678197,0
21334,0.058625,-0.0001121177175,0.000125,1.401471469e-11,77.91273161,-0.01356928811,0
21335,0.058875,-0.0001121177175,0.000125,1.401471469e-11,77.92196367,-0.01314182643,0
21336,0.059125,-0.0001121177175,0.000125,1.401471469e-11,77.93095478,-0.01272419875,0
21337,0.059375,-0.0001121177175,0.000125,1.401471469e-11,77.93970946,-0.01231613981,0
21338,0.059625,-0.0001121177175,0.000125,1.401471469e-11,77.94823216,-0.01191732788,0
21339,0.059875,-0.0001121177175,0.000125,1.401471469e-11,77.95652719,-0.01152740638,0
21340,0.060125,-0.0001121177175,0.000125,1.401471469e-11,77.96459862,-0.01114601563,0
21341,0.060375,-0.0001121177175,0.000125,1.401471469e-11,77.97245027,-0.01077282171,0
21342,0.060625,-0.0001121177175,0.000125,1.401471469e-11,77.98008569,-0.01040754163,0
21343,0.060875,-0.0001121177175,0.000125,1.401471469e-11,77.98750825,-0.01004995471,0
21344,0.061125,-0.0001121177175,0.000125,1.401471469e-11,77.99472116,-0.009699905409,0
21345,0.061375,-0.0001121177175,0.000125,1.401471469e-11,78.00172758,-0.009357291039,0
21346,0.061625,-0.0001121177175,0.000125,1.401471469e-11,78.0085307,-0.009022044368,0
21347,0.061875,-0.0001121177175,0.000125,1.401471469e-11,78.01513375,-0.008694106939,0
21348,0.062125,-0.0001121177175,0.000125,1.401471469e-11,78.02154008,-0.008373406988,0
21349,0.062375,-0.0001121177175,0.000125,1.401471469e-11,78.02775314,-0.00805983809,0
21350,0.062625,-0.0001121177175,0.000125,1.401471469e-11,78.03377639,-0.007753252068,0
21351,0.062875,-0.0001121177175,0.000125,1.401471469e-11,78.03961335,-0.007453455921,0
21352,0.063125,-0.0001121177175,0.000125,1.401471469e-11,78.04526741,-0.007160224923,0
21353,0.063375,-0.0001121177175,0.000125,1.401471469e-11,78.05074191,-0.006873314047,0
