# Residuals       
# Time            	Ux                	Uy                	p                 	k                 	omega             
828               	9.8063549893e-06	1.6409941808e-03	6.1583220647e-04	3.0879178370e-02	3.2730163450e-08
829               	9.8430761515e-06	1.6520431158e-03	6.1623816010e-04	3.1063128572e-02	3.1914737506e-08
830               	9.7829710104e-06	1.6371273441e-03	6.1438754264e-04	3.0918556202e-02	3.2565978563e-08
831               	9.8191535246e-06	1.6483379922e-03	6.1477615901e-04	3.1022156200e-02	3.1789195995e-08
832               	9.7605537439e-06	1.6332645545e-03	6.1292534066e-04	3.0918561825e-02	3.2358718483e-08
833               	9.7953712465e-06	1.6446757781e-03	6.1328043199e-04	3.1052725931e-02	3.1545712540e-08
834               	9.7396424891e-06	1.6294603832e-03	6.1144856633e-04	3.0957921426e-02	3.2201952097e-08
835               	9.7732667891e-06	1.6410671923e-03	6.1177698765e-04	3.1052801612e-02	3.1394678835e-08
836               	9.7208627856e-06	1.6256767796e-03	6.0995694755e-04	3.0918540196e-02	3.2029541306e-08
837               	9.7525892786e-06	1.6374526960e-03	6.1026234409e-04	3.1022161340e-02	3.1168293596e-08
838               	9.7026931133e-06	1.6218825817e-03	6.0846286826e-04	3.0957903254e-02	3.1905997964e-08
839               	9.7314408889e-06	1.6338864754e-03	6.0873970965e-04	3.1093625525e-02	3.1021884459e-08
840               	9.6835477992e-06	1.6181037973e-03	6.0694814169e-04	3.0918536833e-02	3.1790864431e-08
841               	9.7097868684e-06	1.6303341064e-03	6.0722264583e-04	3.1022230322e-02	3.0898113153e-08
842               	9.6638126836e-06	1.6143094497e-03	6.0543929554e-04	3.0879145104e-02	3.1651906414e-08
843               	9.6870800229e-06	1.6267966168e-03	6.0569142772e-04	3.1063061563e-02	3.0626018512e-08
844               	9.6430733052e-06	1.6105184528e-03	6.0395403365e-04	3.0957879858e-02	3.1481873015e-08
845               	9.6635336999e-06	1.6233223321e-03	6.0419519157e-04	3.1052714091e-02	3.0510755620e-08
846               	9.6220274736e-06	1.6067442965e-03	6.0247611763e-04	3.0918485911e-02	3.1246182772e-08
847               	9.6396428753e-06	1.6198716755e-03	6.0274228618e-04	3.1022056980e-02	3.0224980589e-08
848               	9.6005771468e-06	1.6030173905e-03	6.0103036983e-04	3.0918465816e-02	3.1028198884e-08
849               	9.6153758312e-06	1.6164641894e-03	6.0133030208e-04	3.1052690613e-02	2.9948841113e-08
850               	9.5786913824e-06	1.5993548723e-03	5.9962063644e-04	3.0918476259e-02	3.0802088660e-08
851               	9.5912003269e-06	1.6130800661e-03	5.9995536980e-04	3.1022132487e-02	2.9776482621e-08
852               	9.5571760040e-06	1.5957320142e-03	5.9825071321e-04	3.0957826036e-02	3.0585999927e-08
853               	9.5677260489e-06	1.6097572117e-03	5.9860341894e-04	3.1063012137e-02	2.9592113989e-08
854               	9.5372537966e-06	1.5921758396e-03	5.9689644742e-04	3.0879106887e-02	3.0401665535e-08
855               	9.5464945352e-06	1.6064199804e-03	5.9726522543e-04	3.0950655313e-02	2.9398716655e-08
856               	9.5188267303e-06	1.5886147450e-03	5.9559961172e-04	3.0879080513e-02	3.0236825740e-08
857               	9.5260639741e-06	1.6030985552e-03	5.9594353165e-04	3.1022059566e-02	2.9221194892e-08
858               	9.5000144280e-06	1.5851102629e-03	5.9432256852e-04	3.0918486713e-02	3.0118538022e-08
859               	9.5055441243e-06	1.5997645010e-03	5.9463779899e-04	3.1022180078e-02	2.9264218724e-08
860               	9.4808378723e-06	1.5815984807e-03	5.9305395517e-04	3.0957857650e-02	3.0000469788e-08
861               	9.4845318162e-06	1.5964220097e-03	5.9333506821e-04	3.1022159140e-02	2.9197087614e-08
862               	9.4606072004e-06	1.5780905104e-03	5.9179214549e-04	3.0879139922e-02	2.9887902455e-08
863               	9.4631281188e-06	1.5930834703e-03	5.9202373429e-04	3.0950718131e-02	2.8997905824e-08
864               	9.4396970999e-06	1.5745743453e-03	5.9053532910e-04	3.0957873551e-02	2.9744906400e-08
865               	9.4408294396e-06	1.5897659326e-03	5.9071501373e-04	3.1063073010e-02	2.8869118893e-08
866               	9.4176331209e-06	1.5710753900e-03	5.8925989611e-04	3.0957928612e-02	2.9552029251e-08
867               	9.4183297116e-06	1.5864297620e-03	5.8942538878e-04	3.1011771925e-02	2.8788324608e-08
868               	9.3957032607e-06	1.5675248766e-03	5.8799776866e-04	3.0879198791e-02	2.9354957409e-08
869               	9.3954932688e-06	1.5830810032e-03	5.8814447068e-04	3.1063174041e-02	2.8494638725e-08
870               	9.3734313642e-06	1.5640299625e-03	5.8675106050e-04	3.0879241523e-02	2.9175111656e-08
871               	9.3727746354e-06	1.5797672915e-03	5.8688774012e-04	3.1063170956e-02	2.8367585694e-08
872               	9.3515561603e-06	1.5605385390e-03	5.8550574676e-04	3.0879279871e-02	2.8959543064e-08
873               	9.3511162005e-06	1.5764433181e-03	5.8562102194e-04	3.1052846439e-02	2.8239172612e-08
874               	9.3317581784e-06	1.5570664959e-03	5.8427714025e-04	3.0879312888e-02	2.8787130329e-08
875               	9.3319333079e-06	1.5731256542e-03	5.8436262959e-04	3.1063276212e-02	2.8114446903e-08
876               	9.3128986004e-06	1.5536084639e-03	5.8303851748e-04	3.0879361384e-02	2.8646055926e-08
877               	9.3135410467e-06	1.5697997823e-03	5.8310744292e-04	3.0981454448e-02	2.8015227691e-08
878               	9.2942208017e-06	1.5501347283e-03	5.8181744858e-04	3.0918757910e-02	2.8532479456e-08
879               	9.2952587539e-06	1.5664669994e-03	5.8184170699e-04	3.1022370836e-02	2.7896852744e-08
880               	9.2747457735e-06	1.5467025135e-03	5.8059629248e-04	3.0918813744e-02	2.8456083640e-08
881               	9.2767809374e-06	1.5631152687e-03	5.8059422528e-04	3.1022408383e-02	2.7857700777e-08
882               	9.2547602773e-06	1.5432451801e-03	5.7936868369e-04	3.0879475742e-02	2.8372976316e-08
883               	9.2578825116e-06	1.5597486449e-03	5.7936260163e-04	3.1032937004e-02	2.7729124734e-08
884               	9.2341684494e-06	1.5397825150e-03	5.7814234646e-04	3.0879517723e-02	2.8259080588e-08
885               	9.2383180953e-06	1.5563905990e-03	5.7813326196e-04	3.1022488054e-02	2.7602811617e-08
886               	9.2131898487e-06	1.5363296733e-03	5.7690605541e-04	3.0879545964e-02	2.8087532781e-08
887               	9.2183855845e-06	1.5530480608e-03	5.7690716425e-04	3.1012106435e-02	2.7453311486e-08
888               	9.1920128493e-06	1.5328960598e-03	5.7567758114e-04	3.0918930384e-02	2.7909511567e-08
889               	9.1981894268e-06	1.5497231826e-03	5.7569144359e-04	3.1033028356e-02	2.7317776725e-08
890               	9.1708074727e-06	1.5294816851e-03	5.7446157816e-04	3.0918974588e-02	2.7718917306e-08
891               	9.1781964711e-06	1.5463922353e-03	5.7449281756e-04	3.0992164818e-02	2.7156010957e-08
892               	9.1502992896e-06	1.5260590737e-03	5.7325438429e-04	3.0918991219e-02	2.7553270416e-08
893               	9.1593946052e-06	1.5430995091e-03	5.7328650108e-04	3.0992097929e-02	2.6976248690e-08
894               	9.1313936140e-06	1.5226587014e-03	5.7204682022e-04	3.0958395843e-02	2.7418818686e-08
895               	9.1419088861e-06	1.5398323666e-03	5.7207286468e-04	3.1094048560e-02	2.6878502152e-08
896               	9.1130223703e-06	1.5192745810e-03	5.7082671737e-04	3.0919068491e-02	2.7315935484e-08
897               	9.1250150637e-06	1.5365707411e-03	5.7086991865e-04	3.1012199268e-02	2.6809249414e-08
898               	9.0952009632e-06	1.5158489682e-03	5.6964267952e-04	3.0919083616e-02	2.7229516438e-08
899               	9.1077246825e-06	1.5333399875e-03	5.6965866987e-04	3.1063615976e-02	2.6627317436e-08
900               	9.0766482215e-06	1.5124760672e-03	5.6847785378e-04	3.0919102094e-02	2.7157777849e-08
901               	9.0900509964e-06	1.5301294203e-03	5.6846109522e-04	3.1022631450e-02	2.6562191133e-08
902               	9.0578965190e-06	1.5090769640e-03	5.6732258011e-04	3.0879745048e-02	2.7038898618e-08
903               	9.0720220683e-06	1.5269360501e-03	5.6726830334e-04	3.1022779065e-02	2.6381371119e-08
904               	9.0386423927e-06	1.5057124530e-03	5.6617631916e-04	3.0919110580e-02	2.6922898565e-08
905               	9.0533827824e-06	1.5237791511e-03	5.6609039749e-04	3.0992195635e-02	2.6276539185e-08
906               	9.0191610997e-06	1.5023560458e-03	5.6503525046e-04	3.0879754354e-02	2.6755562292e-08
907               	9.0342211996e-06	1.5206300820e-03	5.6492967517e-04	3.1022787651e-02	2.6057446030e-08
908               	8.9996036302e-06	1.4990466882e-03	5.6390010297e-04	3.0919138391e-02	2.6606351162e-08
909               	9.0146357862e-06	1.5175224902e-03	5.6378580571e-04	3.1053221784e-02	2.5951954199e-08
910               	8.9804690826e-06	1.4957617094e-03	5.6276672653e-04	3.0919151585e-02	2.6432465003e-08
911               	8.9954296606e-06	1.5144287259e-03	5.6265300516e-04	3.1053222095e-02	2.5798428931e-08
912               	8.9625872216e-06	1.4925005641e-03	5.6163620985e-04	3.0879779261e-02	2.6275412258e-08
913               	8.9770283276e-06	1.5113570893e-03	5.6153779514e-04	3.1022695474e-02	2.5586941486e-08
914               	8.9457587129e-06	1.4892739449e-03	5.6051777719e-04	3.0879778068e-02	2.6120191558e-08
915               	8.9591040500e-06	1.5083200336e-03	5.6042143023e-04	3.0992328494e-02	2.5428215901e-08
916               	8.9292977268e-06	1.4860809386e-03	5.5940938791e-04	3.0879773460e-02	2.5985422170e-08
917               	8.9415587781e-06	1.5053155110e-03	5.5931261095e-04	3.1053227637e-02	2.5317420183e-08
918               	8.9127068532e-06	1.4829027636e-03	5.5829706410e-04	3.0919146096e-02	2.5899007404e-08
919               	8.9241110485e-06	1.5023403032e-03	5.5822031158e-04	3.1022779728e-02	2.5309928612e-08
920               	8.8961432989e-06	1.4797665975e-03	5.5719301221e-04	3.0919144416e-02	2.5797452674e-08
921               	8.9062501798e-06	1.4993756490e-03	5.5712745951e-04	3.0981745609e-02	2.5142648724e-08
922               	8.8792302104e-06	1.4766679676e-03	5.5611645252e-04	3.0958510935e-02	2.5699037032e-08
923               	8.8881289966e-06	1.4964408581e-03	5.5603787484e-04	3.1094092734e-02	2.5008941672e-08
924               	8.8614262622e-06	1.4736119421e-03	5.5502946854e-04	3.0919166679e-02	2.5575160264e-08
925               	8.8697313232e-06	1.4935134138e-03	5.5497558173e-04	3.1012188820e-02	2.4911118720e-08
926               	8.8438302993e-06	1.4705416145e-03	5.5396408379e-04	3.0958518588e-02	2.5419051247e-08
927               	8.8505609251e-06	1.4906249625e-03	5.5392036872e-04	3.0951295922e-02	2.4703803184e-08
928               	8.8259104736e-06	1.4675219540e-03	5.5292511198e-04	3.0919150641e-02	2.5250438587e-08
929               	8.8315100102e-06	1.4877449455e-03	5.5288072071e-04	3.1012185612e-02	2.4475461812e-08
930               	8.8081019902e-06	1.4645786884e-03	5.5189339933e-04	3.0958519456e-02	2.5113247861e-08
931               	8.8129000532e-06	1.4848886506e-03	5.5186811467e-04	3.0992319017e-02	2.4453538145e-08
932               	8.7909769992e-06	1.4616407625e-03	5.5087296596e-04	3.0958527936e-02	2.4954651878e-08
933               	8.7947494414e-06	1.4820297904e-03	5.5086667928e-04	3.1033239582e-02	2.4296776848e-08
934               	8.7742555993e-06	1.4587286819e-03	5.4986174078e-04	3.0958548203e-02	2.4843983693e-08
935               	8.7770531545e-06	1.4791781082e-03	5.4987256194e-04	3.1053181601e-02	2.4213781947e-08
936               	8.7580324269e-06	1.4558273273e-03	5.4885894293e-04	3.0879818564e-02	2.4747976357e-08
937               	8.7596749997e-06	1.4763193330e-03	5.4888045399e-04	3.1012199184e-02	2.4084975637e-08
938               	8.7420124742e-06	1.4529314212e-03	5.4787592172e-04	3.0919191603e-02	2.4668430105e-08
939               	8.7420881562e-06	1.4734967062e-03	5.4788333799e-04	3.1022770825e-02	2.4018399953e-08
940               	8.7255296645e-06	1.4500490240e-03	5.4688838922e-04	3.0958567029e-02	2.4566176629e-08
941               	8.7245524859e-06	1.4706719304e-03	5.4688709774e-04	3.1022691922e-02	2.3977342718e-08
942               	8.7087541626e-06	1.4471673887e-03	5.4590547673e-04	3.0919202676e-02	2.4465694920e-08
943               	8.7070468956e-06	1.4678434676e-03	5.4590041743e-04	3.1033299004e-02	2.3841770439e-08
944               	8.6917300293e-06	1.4443052398e-03	5.4493117471e-04	3.0879855956e-02	2.4363527135e-08
945               	8.6891729596e-06	1.4650324173e-03	5.4492628201e-04	3.1012213529e-02	2.3707461585e-08
946               	8.6745584080e-06	1.4414590622e-03	5.4396427837e-04	3.0919211741e-02	2.4242596237e-08
947               	8.6710995520e-06	1.4622476059e-03	5.4394793867e-04	3.1012210347e-02	2.3641824394e-08
948               	8.6571200427e-06	1.4386970427e-03	5.4300312364e-04	3.0919224691e-02	2.4108806071e-08
949               	8.6532829918e-06	1.4594561149e-03	5.4298756381e-04	3.1033340509e-02	2.3534543947e-08
950               	8.6398512602e-06	1.4359679866e-03	5.4204500948e-04	3.0919269557e-02	2.3976252862e-08
951               	8.6357906846e-06	1.4566650328e-03	5.4204093816e-04	3.1022826049e-02	2.3426929025e-08
952               	8.6230607987e-06	1.4332324581e-03	5.4108978364e-04	3.0958635949e-02	2.3853497078e-08
953               	8.6185473243e-06	1.4538901589e-03	5.4108792755e-04	3.1063749889e-02	2.3347242434e-08
954               	8.6062818243e-06	1.4305102811e-03	5.4013143151e-04	3.0919307960e-02	2.3752422641e-08
955               	8.6017757980e-06	1.4511023892e-03	5.4013683623e-04	3.1053167475e-02	2.3234362231e-08
956               	8.5898698501e-06	1.4277778867e-03	5.3917536185e-04	3.0919297963e-02	2.3668884470e-08
957               	8.5851225066e-06	1.4483267898e-03	5.3917971178e-04	3.1063790185e-02	2.3148133918e-08
958               	8.5733554839e-06	1.4250490870e-03	5.3821962645e-04	3.0919320426e-02	2.3579302728e-08
959               	8.5685615883e-06	1.4455518493e-03	5.3822361153e-04	3.1094208869e-02	2.3073958310e-08
960               	8.5567349314e-06	1.4223099669e-03	5.3726569004e-04	3.0919359738e-02	2.3493341257e-08
961               	8.5520373246e-06	1.4427788126e-03	5.3726896016e-04	3.0992407431e-02	2.3019981646e-08
962               	8.5403013479e-06	1.4195418754e-03	5.3633002903e-04	3.0879972649e-02	2.3380078015e-08
963               	8.5354299972e-06	1.4400001294e-03	5.3631887949e-04	3.1063846475e-02	2.2804221986e-08
964               	8.5236664106e-06	1.4168181057e-03	5.3538378689e-04	3.0919379232e-02	2.3293788185e-08
965               	8.5189796946e-06	1.4372370157e-03	5.3537823508e-04	3.1022844287e-02	2.2830966499e-08
966               	8.5073563958e-06	1.4140587257e-03	5.3443677495e-04	3.0958741892e-02	2.3160135194e-08
967               	8.5025636190e-06	1.4344704873e-03	5.3443165507e-04	3.1094245553e-02	2.2721654454e-08
968               	8.4909742173e-06	1.4113379397e-03	5.3347815793e-04	3.0880037674e-02	2.3055646140e-08
969               	8.4865787780e-06	1.4316876331e-03	5.3349858189e-04	3.0981952328e-02	2.2606098221e-08
970               	8.4753421086e-06	1.4086015132e-03	5.3253746486e-04	3.0919396724e-02	2.2931656057e-08
971               	8.4704575095e-06	1.4289393100e-03	5.3254819811e-04	3.1022888513e-02	2.2436301102e-08
972               	8.4594921144e-06	1.4059124321e-03	5.3159333285e-04	3.0880044606e-02	2.2817378345e-08
973               	8.4548782158e-06	1.4261893246e-03	5.3160437539e-04	3.1022910395e-02	2.2361719154e-08
974               	8.4439804229e-06	1.4032247014e-03	5.3064616433e-04	3.0919415636e-02	2.2719059193e-08
975               	8.4392271507e-06	1.4234746070e-03	5.3065460691e-04	3.1053274012e-02	2.2312726696e-08
976               	8.4284137113e-06	1.4005475175e-03	5.2969455991e-04	3.0919454371e-02	2.2628132921e-08
977               	8.4236615365e-06	1.4207584654e-03	5.2970707710e-04	3.0981983192e-02	2.2248277863e-08
978               	8.4129770618e-06	1.3978511890e-03	5.2875139493e-04	3.0919446190e-02	2.2532690998e-08
979               	8.4078724936e-06	1.4180545048e-03	5.2875729850e-04	3.0981996264e-02	2.2076255501e-08
980               	8.3972519439e-06	1.3951796301e-03	5.2781156792e-04	3.0919436473e-02	2.2441496851e-08
981               	8.3921714308e-06	1.4153688595e-03	5.2781670694e-04	3.0982005094e-02	2.1990176165e-08
982               	8.3814743294e-06	1.3925090447e-03	5.2687607510e-04	3.0958822348e-02	2.2337835879e-08
983               	8.3763888725e-06	1.4126962173e-03	5.2688968928e-04	3.1012361133e-02	2.1927032533e-08
984               	8.3656555286e-06	1.3898361505e-03	5.2593849590e-04	3.0919464502e-02	2.2233719707e-08
985               	8.3607417440e-06	1.4100126658e-03	5.2597629609e-04	3.1023059622e-02	2.1805999570e-08
986               	8.3500524425e-06	1.3871757646e-03	5.2500631775e-04	3.0880118669e-02	2.2123457142e-08
987               	8.3450602211e-06	1.4073498955e-03	5.2507092114e-04	3.1022951648e-02	2.1663556004e-08
988               	8.3347967219e-06	1.3845266216e-03	5.2408091395e-04	3.0880129624e-02	2.1998241646e-08
989               	8.3295596660e-06	1.4047012960e-03	5.2416531533e-04	3.0951659091e-02	2.1561947559e-08
990               	8.3199725690e-06	1.3818892376e-03	5.2317783725e-04	3.0919479239e-02	2.1864568257e-08
991               	8.3143391295e-06	1.4020675006e-03	5.2326297829e-04	3.1063990546e-02	2.1417006966e-08
992               	8.3047904018e-06	1.3793162442e-03	5.2226512267e-04	3.0919536171e-02	2.1764140119e-08
993               	8.2993964426e-06	1.3994386365e-03	5.2238125123e-04	3.0992603849e-02	2.1414682327e-08
994               	8.2900679623e-06	1.3767091632e-03	5.2136785371e-04	3.0919509394e-02	2.1653948649e-08
995               	8.2841156734e-06	1.3968305903e-03	5.2149517872e-04	3.0992612815e-02	2.1230061207e-08
996               	8.2750485593e-06	1.3741330604e-03	5.2048091041e-04	3.0919534022e-02	2.1574414971e-08
997               	8.2689263834e-06	1.3942390047e-03	5.2061448059e-04	3.0951672426e-02	2.1127916562e-08
