cellI,x,y,z,S,omega,k,nut
20991,0.072875,-0.00044847087,0.000125,6.25e-08,250490.8552,27.67929778,1.826721755e-05
20992,0.073125,-0.00044847087,0.000125,6.25e-08,250470.0435,27.67570437,1.826581098e-05
20993,0.073375,-0.00044847087,0.000125,6.25e-08,250449.2948,27.67212199,1.826440866e-05
20994,0.073625,-0.00044847087,0.000125,6.25e-08,250428.6076,27.66855035,1.826301048e-05
20995,0.073875,-0.00044847087,0.000125,6.25e-08,250407.9804,27.66498919,1.826161635e-05
20996,0.074125,-0.00044847087,0.000125,6.25e-08,250387.4118,27.66143828,1.826022617e-05
20997,0.074375,-0.00044847087,0.000125,6.25e-08,250366.9001,27.65789733,1.825883982e-05
20998,0.074625,-0.00044847087,0.000125,6.25e-08,250346.4435,27.65436601,1.825745718e-05
20999,0.074875,-0.00044847087,0.000125,6.25e-08,250326.0405,27.65084406,1.825607815e-05
21000,0.075125,-0.00044847087,0.000125,6.25e-08,250305.6895,27.64733123,1.825470263e-05
21001,0.075375,-0.00044847087,0.000125,6.25e-08,250285.3895,27.64382731,1.825333054e-05
21002,0.075625,-0.00044847087,0.000125,6.25e-08,250265.1387,27.64033202,1.825196177e-05
21003,0.075875,-0.00044847087,0.000125,6.25e-08,250244.935,27.63684499,1.825059618e-05
21004,0.076125,-0.00044847087,0.000125,6.25e-08,250224.7776,27.63336605,1.824923369e-05
21005,0.076375,-0.00044847087,0.000125,6.25e-08,250204.6661,27.62989518,1.824787431e-05
21006,0.076625,-0.00044847087,0.000125,6.25e-08,250184.6003,27.6264323,1.824651799e-05
21007,0.076875,-0.00044847087,0.000125,6.25e-08,250164.5793,27.6229773,1.82451647e-05
21008,0.077125,-0.00044847087,0.000125,6.25e-08,250144.6024,27.61953001,1.824381437e-05
21009,0.077375,-0.00044847087,0.000125,6.25e-08,250124.6686,27.61609028,1.824246695e-05
21010,0.077625,-0.00044847087,0.000125,6.25e-08,250104.7772,27.612658,1.824112238e-05
21011,0.077875,-0.00044847087,0.000125,6.25e-08,250084.9277,27.60923306,1.823978063e-05
21012,0.078125,-0.00044847087,0.000125,6.25e-08,250065.1195,27.60581536,1.823844165e-05
21013,0.078375,-0.00044847087,0.000125,6.25e-08,250045.3521,27.60240482,1.823710543e-05
21014,0.078625,-0.00044847087,0.000125,6.25e-08,250025.625,27.59900137,1.823577192e-05
21015,0.078875,-0.00044847087,0.000125,6.25e-08,250005.9381,27.59560494,1.823444111e-05
21016,0.079125,-0.00044847087,0.000125,6.25e-08,249986.2908,27.59221549,1.823311298e-05
21017,0.079375,-0.00044847087,0.000125,6.25e-08,249966.6829,27.58883295,1.82317875e-05
21018,0.079625,-0.00044847087,0.000125,6.25e-08,249947.1143,27.58545729,1.823046466e-05
21019,0.079875,-0.00044847087,0.000125,6.25e-08,249927.5846,27.58208847,1.822914444e-05
21020,0.080125,-0.00044847087,0.000125,6.25e-08,249908.0938,27.57872646,1.822782684e-05
21021,0.080375,-0.00044847087,0.000125,6.25e-08,249888.6415,27.57537124,1.822651184e-05
21022,0.080625,-0.00044847087,0.000125,6.25e-08,249869.2278,27.57202276,1.822519943e-05
21023,0.080875,-0.00044847087,0.000125,6.25e-08,249849.8524,27.56868101,1.82238896e-05
21024,0.081125,-0.00044847087,0.000125,6.25e-08,249830.5152,27.56534596,1.822258234e-05
21025,0.081375,-0.00044847087,0.000125,6.25e-08,249811.216,27.56201758,1.822127764e-05
21026,0.081625,-0.00044847087,0.000125,6.25e-08,249791.9547,27.55869586,1.82199755e-05
21027,0.081875,-0.00044847087,0.000125,6.25e-08,249772.7313,27.55538078,1.82186759e-05
21028,0.082125,-0.00044847087,0.000125,6.25e-08,249753.5457,27.55207232,1.821737884e-05
21029,0.082375,-0.00044847087,0.000125,6.25e-08,249734.3977,27.54877047,1.821608433e-05
21030,0.082625,-0.00044847087,0.000125,6.25e-08,249715.2874,27.54547522,1.821479234e-05
21031,0.082875,-0.00044847087,0.000125,6.25e-08,249696.2146,27.54218657,1.821350288e-05
21032,0.083125,-0.00044847087,0.000125,6.25e-08,249677.1794,27.5389045,1.821221596e-05
21033,0.083375,-0.00044847087,0.000125,6.25e-08,249658.1818,27.53562901,1.821093156e-05
21034,0.083625,-0.00044847087,0.000125,6.25e-08,249639.2217,27.5323601,1.820964969e-05
21035,0.083875,-0.00044847087,0.000125,6.25e-08,249620.2991,27.52909778,1.820837035e-05
21036,0.084125,-0.00044847087,0.000125,6.25e-08,249601.4141,27.52584204,1.820709354e-05
21037,0.084375,-0.00044847087,0.000125,6.25e-08,249582.5668,27.5225929,1.820581926e-05
21038,0.084625,-0.00044847087,0.000125,6.25e-08,249563.7571,27.51935037,1.820454752e-05
21039,0.084875,-0.00044847087,0.000125,6.25e-08,249544.9851,27.51611444,1.820327832e-05
21040,0.085125,-0.00044847087,0.000125,6.25e-08,249526.2509,27.51288513,1.820201167e-05
21041,0.085375,-0.00044847087,0.000125,6.25e-08,249507.5545,27.50966244,1.820074756e-05
21042,0.085625,-0.00044847087,0.000125,6.25e-08,249488.896,27.50644638,1.8199486e-05
21043,0.085875,-0.00044847087,0.000125,6.25e-08,249470.2753,27.50323696,1.819822699e-05
21044,0.086125,-0.00044847087,0.000125,6.25e-08,249451.6925,27.50003418,1.819697054e-05
21045,0.086375,-0.00044847087,0.000125,6.25e-08,249433.1478,27.49683805,1.819571664e-05
21046,0.086625,-0.00044847087,0.000125,6.25e-08,249414.641,27.49364857,1.819446531e-05
21047,0.086875,-0.00044847087,0.000125,6.25e-08,249396.1723,27.49046575,1.819321653e-05
21048,0.087125,-0.00044847087,0.000125,6.25e-08,249377.7416,27.4872896,1.819197032e-05
21049,0.087375,-0.00044847087,0.000125,6.25e-08,249359.349,27.48412012,1.819072668e-05
21050,0.087625,-0.00044847087,0.000125,6.25e-08,249340.9947,27.48095732,1.81894856e-05
21051,0.087875,-0.00044847087,0.000125,6.25e-08,249322.6785,27.47780121,1.818824711e-05
21052,0.088125,-0.00044847087,0.000125,6.25e-08,249304.4006,27.4746518,1.818701119e-05
21053,0.088375,-0.00044847087,0.000125,6.25e-08,249286.1611,27.4715091,1.818577785e-05
21054,0.088625,-0.00044847087,0.000125,6.25e-08,249267.96,27.46837312,1.818454711e-05
21055,0.088875,-0.00044847087,0.000125,6.25e-08,249249.7975,27.46524387,1.818331896e-05
21056,0.089125,-0.00044847087,0.000125,6.25e-08,249231.6734,27.46212137,1.818209341e-05
21057,0.089375,-0.00044847087,0.000125,6.25e-08,249213.5881,27.45900563,1.818087046e-05
21058,0.089625,-0.00044847087,0.000125,6.25e-08,249195.5415,27.45589667,1.817965012e-05
21059,0.089875,-0.00044847087,0.000125,6.25e-08,249177.5337,27.45279449,1.81784324e-05
21060,0.090125,-0.00044847087,0.000125,6.25e-08,249159.5648,27.44969911,1.81772173e-05
21061,0.090375,-0.00044847087,0.000125,6.25e-08,249141.6348,27.44661054,1.817600483e-05
21062,0.090625,-0.00044847087,0.000125,6.25e-08,249123.7439,27.44352879,1.817479499e-05
21063,0.090875,-0.00044847087,0.000125,6.25e-08,249105.892,27.44045386,1.817358778e-05
21064,0.091125,-0.00044847087,0.000125,6.25e-08,249088.0793,27.43738578,1.81723832e-05
21065,0.091375,-0.00044847087,0.000125,6.25e-08,249070.3058,27.43432454,1.817118127e-05
21066,0.091625,-0.00044847087,0.000125,6.25e-08,249052.5714,27.43127015,1.816998198e-05
21067,0.091875,-0.00044847087,0.000125,6.25e-08,249034.8764,27.42822262,1.816878534e-05
21068,0.092125,-0.00044847087,0.000125,6.25e-08,249017.2207,27.42518196,1.816759134e-05
21069,0.092375,-0.00044847087,0.000125,6.25e-08,248999.6043,27.42214817,1.81664e-05
21070,0.092625,-0.00044847087,0.000125,6.25e-08,248982.0274,27.41912127,1.816521132e-05
21071,0.092875,-0.00044847087,0.000125,6.25e-08,248964.4899,27.41610125,1.816402529e-05
21072,0.093125,-0.00044847087,0.000125,6.25e-08,248946.9919,27.41308813,1.816284193e-05
21073,0.093375,-0.00044847087,0.000125,6.25e-08,248929.5334,27.4100819,1.816166123e-05
21074,0.093625,-0.00044847087,0.000125,6.25e-08,248912.1145,27.40708259,1.81604832e-05
21075,0.093875,-0.00044847087,0.000125,6.25e-08,248894.7353,27.4040902,1.815930785e-05
21076,0.094125,-0.00044847087,0.000125,6.25e-08,248877.3957,27.40110472,1.815813517e-05
21077,0.094375,-0.00044847087,0.000125,6.25e-08,248860.0959,27.39812619,1.815696516e-05
21078,0.094625,-0.00044847087,0.000125,6.25e-08,248842.8358,27.39515458,1.815579784e-05
21079,0.094875,-0.00044847087,0.000125,6.25e-08,248825.6155,27.39218993,1.81546332e-05
21080,0.095125,-0.00044847087,0.000125,6.25e-08,248808.4351,27.38923223,1.815347125e-05
21081,0.095375,-0.00044847087,0.000125,6.25e-08,248791.2946,27.38628148,1.815231199e-05
21082,0.095625,-0.00044847087,0.000125,6.25e-08,248774.194,27.38333769,1.815115542e-05
21083,0.095875,-0.00044847087,0.000125,6.25e-08,248757.1334,27.38040087,1.815000155e-05
21084,0.096125,-0.00044847087,0.000125,6.25e-08,248740.1127,27.37747102,1.814885037e-05
21085,0.096375,-0.00044847087,0.000125,6.25e-08,248723.1319,27.37454814,1.814770188e-05
21086,0.096625,-0.00044847087,0.000125,6.25e-08,248706.1912,27.37163223,1.814655609e-05
21087,0.096875,-0.00044847087,0.000125,6.25e-08,248689.2905,27.36872329,1.8145413e-05
21088,0.097125,-0.00044847087,0.000125,6.25e-08,248672.4298,27.36582132,1.81442726e-05
21089,0.097375,-0.00044847087,0.000125,6.25e-08,248655.6091,27.36292633,1.814313491e-05
21090,0.097625,-0.00044847087,0.000125,6.25e-08,248638.8284,27.36003831,1.814199991e-05
21091,0.097875,-0.00044847087,0.000125,6.25e-08,248622.0876,27.35715725,1.81408676e-05
21092,0.098125,-0.00044847087,0.000125,6.25e-08,248605.3869,27.35428317,1.8139738e-05
21093,0.098375,-0.00044847087,0.000125,6.25e-08,248588.7261,27.35141604,1.813861108e-05
21094,0.098625,-0.00044847087,0.000125,6.25e-08,248572.1053,27.34855588,1.813748687e-05
21095,0.098875,-0.00044847087,0.000125,6.25e-08,248555.5245,27.34570268,1.813636535e-05
21096,0.099125,-0.00044847087,0.000125,6.25e-08,248538.9835,27.34285643,1.813524652e-05
21097,0.099375,-0.00044847087,0.000125,6.25e-08,248522.4825,27.34001712,1.813413038e-05
21098,0.099625,-0.00044847087,0.000125,6.25e-08,248506.0213,27.33718476,1.813301692e-05
21099,0.099875,-0.00044847087,0.000125,6.25e-08,248489.5999,27.33435933,1.813190616e-05
21100,0.100125,-0.00044847087,0.000125,6.25e-08,248473.2183,27.33154082,1.813079807e-05
21101,0.100375,-0.00044847087,0.000125,6.25e-08,248456.8763,27.32872923,1.812969267e-05
21102,0.100625,-0.00044847087,0.000125,6.25e-08,248440.5741,27.32592454,1.812858994e-05
21103,0.100875,-0.00044847087,0.000125,6.25e-08,248424.3113,27.32312673,1.812748987e-05
21104,0.101125,-0.00044847087,0.000125,6.25e-08,248408.088,27.3203358,1.812639247e-05
21105,0.101375,-0.00044847087,0.000125,6.25e-08,248391.9041,27.31755171,1.812529772e-05
21106,0.101625,-0.00044847087,0.000125,6.25e-08,248375.7594,27.31477444,1.812420562e-05
21107,0.101875,-0.00044847087,0.000125,6.25e-08,248359.6537,27.31200398,1.812311615e-05
21108,0.102125,-0.00044847087,0.000125,6.25e-08,248343.5869,27.30924028,1.81220293e-05
21109,0.102375,-0.00044847087,0.000125,6.25e-08,248327.5588,27.30648332,1.812094506e-05
21110,0.102625,-0.00044847087,0.000125,6.25e-08,248311.5692,27.30373305,1.811986342e-05
21111,0.102875,-0.00044847087,0.000125,6.25e-08,248295.6178,27.30098943,1.811878435e-05
21112,0.103125,-0.00044847087,0.000125,6.25e-08,248279.7042,27.2982524,1.811770784e-05
21113,0.103375,-0.00044847087,0.000125,6.25e-08,248263.8282,27.29552191,1.811663387e-05
21114,0.103625,-0.00044847087,0.000125,6.25e-08,248247.9894,27.29279789,1.81155624e-05
21115,0.103875,-0.00044847087,0.000125,6.25e-08,248232.1873,27.29008027,1.811449341e-05
21116,0.104125,-0.00044847087,0.000125,6.25e-08,248216.4215,27.28736896,1.811342686e-05
21117,0.104375,-0.00044847087,0.000125,6.25e-08,248200.6913,27.28466385,1.811236272e-05
21118,0.104625,-0.00044847087,0.000125,6.25e-08,248184.9962,27.28196484,1.811130094e-05
21119,0.104875,-0.00044847087,0.000125,6.25e-08,248169.3353,27.27927181,1.811024147e-05
21120,0.105125,-0.00044847087,0.000125,6.25e-08,248153.7079,27.2765846,1.810918426e-05
21121,0.105375,-0.00044847087,0.000125,6.25e-08,248138.1129,27.27390304,1.810812924e-05
21122,0.105625,-0.00044847087,0.000125,6.25e-08,248122.5493,27.27122696,1.810707633e-05
21123,0.105875,-0.00044847087,0.000125,6.25e-08,248107.0159,27.26855614,1.810602546e-05
21124,0.106125,-0.00044847087,0.000125,6.25e-08,248091.5112,27.26589032,1.810497652e-05
21125,0.106375,-0.00044847087,0.000125,6.25e-08,248076.0335,27.26322922,1.81039294e-05
21126,0.106625,-0.00044847087,0.000125,6.25e-08,248060.581,27.26057254,1.810288399e-05
21127,0.106875,-0.00044847087,0.000125,6.25e-08,248045.1515,27.25791989,1.810184012e-05
21128,0.107125,-0.00044847087,0.000125,6.25e-08,248029.7427,27.25527085,1.810079765e-05
21129,0.107375,-0.00044847087,0.000125,6.25e-08,248014.3517,27.25262496,1.809975637e-05
21130,0.107625,-0.00044847087,0.000125,6.25e-08,247998.9753,27.24998165,1.809871607e-05
21131,0.107875,-0.00044847087,0.000125,6.25e-08,247983.6099,27.2473403,1.809767651e-05
21132,0.108125,-0.00044847087,0.000125,6.25e-08,247968.2513,27.24470019,1.809663741e-05
21133,0.108375,-0.00044847087,0.000125,6.25e-08,247952.8947,27.2420605,1.809559843e-05
21134,0.108625,-0.00044847087,0.000125,6.25e-08,247937.5347,27.23942028,1.809455921e-05
21135,0.108875,-0.00044847087,0.000125,6.25e-08,247922.165,27.23677848,1.809351933e-05
21136,0.109125,-0.00044847087,0.000125,6.25e-08,247906.7783,27.23413384,1.80924783e-05
21137,0.109375,-0.00044847087,0.000125,6.25e-08,247891.3667,27.23148497,1.809143557e-05
21138,0.109625,-0.00044847087,0.000125,6.25e-08,247875.9205,27.22883026,1.80903905e-05
21139,0.109875,-0.00044847087,0.000125,6.25e-08,247860.4292,27.22616785,1.808934237e-05
21140,0.110125,-0.00044847087,0.000125,6.25e-08,247844.8805,27.22349564,1.808829034e-05
21141,0.110375,-0.00044847087,0.000125,6.25e-08,247829.2602,27.22081121,1.808723347e-05
21142,0.110625,-0.00044847087,0.000125,6.25e-08,247813.5522,27.2181118,1.808617065e-05
21143,0.110875,-0.00044847087,0.000125,6.25e-08,247797.7382,27.21539422,1.808510066e-05
21144,0.111125,-0.00044847087,0.000125,6.25e-08,247781.7969,27.21265487,1.808402204e-05
21145,0.111375,-0.00044847087,0.000125,6.25e-08,247765.7042,27.20988958,1.808293318e-05
21146,0.111625,-0.00044847087,0.000125,6.25e-08,247749.4325,27.20709359,1.808183219e-05
21147,0.111875,-0.00044847087,0.000125,6.25e-08,247732.9499,27.20426146,1.808071693e-05
21148,0.112125,-0.00044847087,0.000125,6.25e-08,247716.2201,27.20138693,1.807958493e-05
21149,0.112375,-0.00044847087,0.000125,6.25e-08,247699.2014,27.19846287,1.807843338e-05
21150,0.112625,-0.00044847087,0.000125,6.25e-08,247681.8463,27.19548109,1.807725905e-05
21151,0.112875,-0.00044847087,0.000125,6.25e-08,247664.0999,27.19243218,1.807605825e-05
21152,0.113125,-0.00044847087,0.000125,6.25e-08,247645.8998,27.18930541,1.807482672e-05
21153,0.113375,-0.00044847087,0.000125,6.25e-08,247627.174,27.18608844,1.807355962e-05
21154,0.113625,-0.00044847087,0.000125,6.25e-08,247607.8403,27.18276716,1.807225138e-05
21155,0.113875,-0.00044847087,0.000125,6.25e-08,247587.8044,27.17932535,1.80708956e-05
21156,0.114125,-0.00044847087,0.000125,6.25e-08,247566.958,27.17574447,1.806948498e-05
21157,0.114375,-0.00044847087,0.000125,6.25e-08,247545.1772,27.17200321,1.806801111e-05
21158,0.114625,-0.00044847087,0.000125,6.25e-08,247522.3196,27.16807715,1.806646435e-05
21159,0.114875,-0.00044847087,0.000125,6.25e-08,247498.2219,27.16393825,1.806483367e-05
21160,0.115125,-0.00044847087,0.000125,6.25e-08,247472.6966,27.15955436,1.806310636e-05
21161,0.115375,-0.00044847087,0.000125,6.25e-08,247445.5285,27.15488855,1.806126787e-05
21162,0.115625,-0.00044847087,0.000125,6.25e-08,247416.4703,27.14989838,1.805930144e-05
21163,0.115875,-0.00044847087,0.000125,6.25e-08,247385.2378,27.14453512,1.805718786e-05
21164,0.116125,-0.00044847087,0.000125,6.25e-08,247351.5044,27.13874273,1.805490499e-05
21165,0.116375,-0.00044847087,0.000125,6.25e-08,247314.8939,27.13245672,1.805242738e-05
21166,0.116625,-0.00044847087,0.000125,6.25e-08,247274.9736,27.12560287,1.804972574e-05
21167,0.116875,-0.00044847087,0.000125,6.25e-08,247231.2446,27.11809568,1.804676629e-05
21168,0.117125,-0.00044847087,0.000125,6.25e-08,247183.1315,27.10983653,1.804351007e-05
21169,0.117375,-0.00044847087,0.000125,6.25e-08,247129.9699,27.10071158,1.803991211e-05
21170,0.117625,-0.00044847087,0.000125,6.25e-08,247070.9918,27.09058929,1.803592039e-05
21171,0.117875,-0.00044847087,0.000125,6.25e-08,247005.3081,27.07931738,1.803147471e-05
21172,0.118125,-0.00044847087,0.000125,6.25e-08,246931.8877,27.06671936,1.802650523e-05
21173,0.118375,-0.00044847087,0.000125,6.25e-08,246849.5328,27.05259027,1.802093084e-05
21174,0.118625,-0.00044847087,0.000125,6.25e-08,246756.8488,27.0366916,1.801465706e-05
21175,0.118875,-0.00044847087,0.000125,6.25e-08,246652.2082,27.01874512,1.800757365e-05
21176,0.119125,-0.00044847087,0.000125,6.25e-08,246533.7061,26.99842541,1.799955153e-05
21177,0.119375,-0.00044847087,0.000125,6.25e-08,246399.1057,26.97535059,1.799043914e-05
21178,0.119625,-0.00044847087,0.000125,6.25e-08,246245.7711,26.94907095,1.798005781e-05
21179,0.119875,-0.00044847087,0.000125,6.25e-08,246070.5821,26.91905465,1.796819602e-05
21180,0.120125,-0.00044847087,0.000125,6.25e-08,245869.8273,26.88466971,1.795460213e-05
21181,0.120375,-0.00044847087,0.000125,6.25e-08,245639.0676,26.84516105,1.793897505e-05
21182,0.120625,-0.00044847087,0.000125,6.25e-08,245372.9586,26.79962074,1.792095219e-05
21183,0.120875,-0.00044847087,0.000125,6.25e-08,245065.0181,26.74694917,1.790009366e-05
21184,0.121125,-0.00044847087,0.000125,6.25e-08,244707.3173,26.68580348,1.787586112e-05
21185,0.121375,-0.00044847087,0.000125,6.25e-08,244290.0623,26.61452806,1.784758938e-05
21186,0.121625,-0.00044847087,0.000125,6.25e-08,243801.0204,26.53105941,1.781444716e-05
21187,0.121875,-0.00044847087,0.000125,6.25e-08,243224.7157,26.43279328,1.777538223e-05
21188,0.122125,-0.00044847087,0.000125,6.25e-08,242541.2836,26.31639629,1.772904304e-05
21189,0.122375,-0.00044847087,0.000125,6.25e-08,241724.7928,26.1775312,1.767366403e-05
21190,0.122625,-0.00044847087,0.000125,6.25e-08,240740.7666,26.01045344,1.760689573e-05
21191,0.122875,-0.00044847087,0.000125,6.25e-08,239542.3117,25.80738482,1.752553925e-05
21192,0.123125,-0.00044847087,0.000125,6.25e-08,238064.3685,25.55759358,1.742515094e-05
21193,0.123375,-0.00044847087,0.000125,6.25e-08,236213.3614,25.24574564,1.729933002e-05
21194,0.123625,-0.00044847087,0.000125,6.25e-08,233854.946,24.85003199,1.713886792e-05
21195,0.123875,-0.00044847087,0.000125,6.25e-08,230777.0455,24.33636085,1.692919666e-05
21196,0.124125,-0.00044847087,0.000125,6.25e-08,226710.5787,23.66258248,1.665172954e-05
21197,0.124375,-0.00044847087,0.000125,6.25e-08,221113.9243,22.74453391,1.626899032e-05
21198,0.124625,-0.00044847087,0.000125,6.25e-08,215447.9502,21.82633264,1.58804639e-05
21199,0.124875,-0.00044847087,0.000125,6.25e-08,201368.3999,19.59563631,1.491022199e-05
21199,0.125,-0.0003363531525,0.000125,5.605885875e-08,201368.3999,19.59563631,1.491022199e-05
21599,0.125,-0.0001121177175,0.000125,5.605885875e-08,273656.9362,35.56746619,2.422744981e-05
25500,0.125125,0.01,0.000125,6.25e-08,322134.6659,45.22569541,2.814041463e-05
25501,0.125375,0.01,0.000125,6.25e-08,316214.2028,44.02345935,2.766589313e-05
25502,0.125625,0.01,0.000125,6.25e-08,307282.6964,42.22056785,2.694834751e-05
25503,0.125875,0.01,0.000125,6.25e-08,297111.6924,40.18451611,2.612866479e-05
25504,0.126125,0.01,0.000125,6.25e-08,287085.8276,38.19684169,2.531790878e-05
25505,0.126375,0.01,0.000125,6.25e-08,277455.2915,36.30715269,2.453642428e-05
25506,0.126625,0.01,0.000125,6.25e-08,268382.1627,34.54579667,2.37976532e-05
25507,0.126875,0.01,0.000125,6.25e-08,260076.5059,32.95069632,2.311914461e-05
25508,0.127125,0.01,0.000125,6.25e-08,252685.1255,31.54593054,2.251346614e-05
25509,0.127375,0.01,0.000125,6.25e-08,246247.9445,30.33444325,2.198450198e-05
25510,0.127625,0.01,0.000125,6.25e-08,240757.0566,29.31023122,2.153217736e-05
25511,0.127875,0.01,0.000125,6.25e-08,236570.7802,28.53526052,2.118661158e-05
25512,0.128125,0.01,0.000125,6.25e-08,233710.4559,28.00876865,2.095013802e-05
25513,0.128375,0.01,0.000125,6.25e-08,231985.7286,27.69250991,2.08074045e-05
25514,0.128625,0.01,0.000125,6.25e-08,231175.6411,27.54428349,2.074032622e-05
25515,0.128875,0.01,0.000125,6.25e-08,231098.1845,27.53012148,2.073391125e-05
25516,0.129125,0.01,0.000125,6.25e-08,231573.1078,27.61698482,2.077324097e-05
25517,0.129375,0.01,0.000125,6.25e-08,232411.1478,27.77043277,2.084262112e-05
25518,0.129625,0.01,0.000125,6.25e-08,233489.7016,27.96823848,2.093187511e-05
25519,0.129875,0.01,0.000125,6.25e-08,234715.1132,28.19341029,2.103323055e-05
25520,0.130125,0.01,0.000125,6.25e-08,236010.6051,28.43195577,2.114032314e-05
25521,0.130375,0.01,0.000125,6.25e-08,237318.572,28.67331135,2.124838559e-05
25522,0.130625,0.01,0.000125,6.25e-08,238596.9679,28.9097041,2.135394575e-05
25523,0.130875,0.01,0.000125,6.25e-08,239816.6942,29.1356992,2.14546072e-05
25524,0.131125,0.01,0.000125,6.25e-08,240958.9744,29.34774105,2.154882946e-05
25525,0.131375,0.01,0.000125,6.25e-08,242010.5827,29.54328762,2.163553191e-05
25526,0.131625,0.01,0.000125,6.25e-08,242964.5649,29.72095744,2.171415191e-05
25527,0.131875,0.01,0.000125,6.25e-08,243820.233,29.88053978,2.178464266e-05
25528,0.132125,0.01,0.000125,6.25e-08,244577.127,30.02187512,2.184697517e-05
25529,0.132375,0.01,0.000125,6.25e-08,245238.5085,30.14550867,2.190142573e-05
25530,0.132625,0.01,0.000125,6.25e-08,245808.9566,30.25224328,2.194837777e-05
25531,0.132875,0.01,0.000125,6.25e-08,246293.7952,30.34303187,2.198827469e-05
25532,0.133125,0.01,0.000125,6.25e-08,246698.8187,30.41892529,2.20215975e-05
25533,0.133375,0.01,0.000125,6.25e-08,247030.0574,30.48102708,2.20488456e-05
25534,0.133625,0.01,0.000125,6.25e-08,247293.5687,30.53045296,2.207051972e-05
25535,0.133875,0.01,0.000125,6.25e-08,247495.2915,30.5683025,2.20871101e-05
25536,0.134125,0.01,0.000125,6.25e-08,247641.1153,30.59567071,2.209910234e-05
25537,0.134375,0.01,0.000125,6.25e-08,247735.9394,30.61347044,2.210689998e-05
25538,0.134625,0.01,0.000125,6.25e-08,247784.4046,30.62256897,2.211088522e-05
25539,0.134875,0.01,0.000125,6.25e-08,247791.4251,30.62388701,2.211146245e-05
25540,0.135125,0.01,0.000125,6.25e-08,247761.6857,30.61830379,2.210901696e-05
25541,0.135375,0.01,0.000125,6.25e-08,247699.5294,30.60663551,2.210390581e-05
25542,0.135625,0.01,0.000125,6.25e-08,247608.8166,30.58960838,2.209644621e-05
25543,0.135875,0.01,0.000125,6.25e-08,247492.9031,30.5678543,2.208691379e-05
25544,0.136125,0.01,0.000125,6.25e-08,247355.3048,30.54203541,2.207559748e-05
25545,0.136375,0.01,0.000125,6.25e-08,247199.3234,30.51277348,2.206276838e-05
25546,0.136625,0.01,0.000125,6.25e-08,247027.4967,30.48054685,2.204863502e-05
25547,0.136875,0.01,0.000125,6.25e-08,246842.1657,30.44579672,2.20333898e-05
25548,0.137125,0.01,0.000125,6.25e-08,246645.4925,30.40893039,2.201721037e-05
25549,0.137375,0.01,0.000125,6.25e-08,246439.5114,30.37033092,2.200026391e-05
25550,0.137625,0.01,0.000125,6.25e-08,246225.7533,30.33028668,2.198267613e-05
25551,0.137875,0.01,0.000125,6.25e-08,246005.8271,30.28910034,2.19645792e-05
25552,0.138125,0.01,0.000125,6.25e-08,245781.1764,30.24704328,2.194609166e-05
25553,0.138375,0.01,0.000125,6.25e-08,245553.0729,30.20435439,2.192731809e-05
25554,0.138625,0.01,0.000125,6.25e-08,245322.647,30.16124576,2.190835151e-05
25555,0.138875,0.01,0.000125,6.25e-08,245090.9103,30.11790706,2.188927526e-05
25556,0.139125,0.01,0.000125,6.25e-08,244858.7396,30.07450244,2.187016156e-05
25557,0.139375,0.01,0.000125,6.25e-08,244626.9717,30.03118837,2.185107927e-05
25558,0.139625,0.01,0.000125,6.25e-08,244396.3508,29.9881038,2.183208962e-05
25559,0.139875,0.01,0.000125,6.25e-08,244167.5081,29.94536643,2.181324453e-05
25560,0.140125,0.01,0.000125,6.25e-08,243940.9772,29.90307547,2.179458789e-05
25561,0.140375,0.01,0.000125,6.25e-08,243717.2111,29.86131506,2.177615711e-05
25562,0.140625,0.01,0.000125,6.25e-08,243496.6084,29.82015904,2.175798515e-05
25563,0.140875,0.01,0.000125,6.25e-08,243279.5265,29.77967344,2.17401016e-05
25564,0.141125,0.01,0.000125,6.25e-08,243066.2814,29.7399166,2.172253263e-05
25565,0.141375,0.01,0.000125,6.25e-08,242857.1207,29.70093391,2.170529872e-05
25566,0.141625,0.01,0.000125,6.25e-08,242652.2648,29.66276573,2.168841808e-05
25567,0.141875,0.01,0.000125,6.25e-08,242451.8959,29.62544525,2.167190578e-05
25568,0.142125,0.01,0.000125,6.25e-08,242256.1506,29.58899714,2.165577309e-05
25569,0.142375,0.01,0.000125,6.25e-08,242065.1271,29.55343891,2.164002817e-05
25570,0.142625,0.01,0.000125,6.25e-08,241878.8675,29.51877761,2.162467459e-05
25571,0.142875,0.01,0.000125,6.25e-08,241697.4075,29.48501914,2.160971543e-05
25572,0.143125,0.01,0.000125,6.25e-08,241520.7777,29.45216843,2.15951534e-05
25573,0.143375,0.01,0.000125,6.25e-08,241349.0055,29.42022986,2.158099089e-05
25574,0.143625,0.01,0.000125,6.25e-08,241182.1034,29.38920503,2.156722902e-05
25575,0.143875,0.01,0.000125,6.25e-08,241020.0681,29.35909263,2.155386758e-05
25576,0.144125,0.01,0.000125,6.25e-08,240862.8771,29.32988779,2.154090473e-05
25577,0.144375,0.01,0.000125,6.25e-08,240710.4887,29.3015821,2.152833704e-05
25578,0.144625,0.01,0.000125,6.25e-08,240562.842,29.27416364,2.151615956e-05
25579,0.144875,0.01,0.000125,6.25e-08,240419.8644,29.24761832,2.150436635e-05
25580,0.145125,0.01,0.000125,6.25e-08,240281.4755,29.22193064,2.149295087e-05
