cellI,surfNorm_x,surfNorm_y,surfNorm_z,sigma,yOrtho,intCell0,intCell1,intCell2,intPoint0_x,intPoint0_y,intPoint0_z,intPoint1_x,intPoint1_y,intPoint1_z,intPoint2_x,intPoint2_y,intPoint2_z
20799,0.01667880787,-0.999860899,1.911509407e-16,-7.349958277e-05,7.349958277e-05,20799,20399,19999,0.1248737741,0.01044848936,0.000125,0.1248779785,0.01019644229,0.000125,0.124882183,0.009944395218,0.000125
35200,-0.0166179085,0.999861913,-1.066035286e-16,-7.321575488e-05,7.321575488e-05,35200,35600,4000,0.02512621669,-0.0004482056447,0.000125,0.02512202761,-0.0001961583189,0.000125,0.02511783854,5.588900702e-05,0.000125
35201,8.526512829e-17,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35201,35601,4001,0.025375,-0.0004482157549,0.000125,0.025375,-0.0001961336197,0.000125,0.025375,5.59485154e-05,0.000125
35202,-2.842170943e-17,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35202,35602,4002,0.025625,-0.0004482157549,0.000125,0.025625,-0.0001961336197,0.000125,0.025625,5.59485154e-05,0.000125
35203,2.01794137e-15,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35203,35603,4003,0.025875,-0.0004482157549,0.000125,0.025875,-0.0001961336197,0.000125,0.025875,5.59485154e-05,0.000125
35204,-1.080024958e-15,1,-5.421010862e-17,-7.321575488e-05,7.321575488e-05,35204,35604,4004,0.026125,-0.0004482157549,0.000125,0.026125,-0.0001961336197,0.000125,0.026125,5.59485154e-05,0.000125
35205,9.947598301e-16,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35205,35605,4005,0.026375,-0.0004482157549,0.000125,0.026375,-0.0001961336197,0.000125,0.026375,5.59485154e-05,0.000125
35206,9.663381206e-16,1,-3.794707604e-16,-7.321575488e-05,7.321575488e-05,35206,35606,4006,0.026625,-0.0004482157549,0.000125,0.026625,-0.0001961336197,0.000125,0.026625,5.59485154e-05,0.000125
35207,5.854872143e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35207,35607,4007,0.026875,-0.0004482157549,0.000125,0.026875,-0.0001961336197,0.000125,0.026875,5.59485154e-05,0.000125
35208,9.663381206e-16,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35208,35608,4008,0.027125,-0.0004482157549,0.000125,0.027125,-0.0001961336197,0.000125,0.027125,5.59485154e-05,0.000125
35209,2.955857781e-15,1,-5.421010862e-17,-7.321575488e-05,7.321575488e-05,35209,35609,4009,0.027375,-0.0004482157549,0.000125,0.027375,-0.0001961336197,0.000125,0.027375,5.59485154e-05,0.000125
35210,1.421085472e-16,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35210,35610,4010,0.027625,-0.0004482157549,0.000125,0.027625,-0.0001961336197,0.000125,0.027625,5.59485154e-05,0.000125
35211,1.023181539e-15,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35211,35611,4011,0.027875,-0.0004482157549,0.000125,0.027875,-0.0001961336197,0.000125,0.027875,5.59485154e-05,0.000125
35212,8.810729923e-16,1,-3.794707604e-16,-7.321575488e-05,7.321575488e-05,35212,35612,4012,0.028125,-0.0004482157549,0.000125,0.028125,-0.0001961336197,0.000125,0.028125,5.59485154e-05,0.000125
35213,1.904254532e-15,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35213,35613,4013,0.028375,-0.0004482157549,0.000125,0.028375,-0.0001961336197,0.000125,0.028375,5.59485154e-05,0.000125
35214,9.663381206e-16,1,-5.421010862e-17,-7.321575488e-05,7.321575488e-05,35214,35614,4014,0.028625,-0.0004482157549,0.000125,0.028625,-0.0001961336197,0.000125,0.028625,5.59485154e-05,0.000125
35215,2.091327111e-15,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35215,35615,4015,0.028875,-0.0004482157549,0.000125,0.028875,-0.0001961336197,0.000125,0.028875,5.59485154e-05,0.000125
35216,-2.074784788e-15,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35216,35616,4016,0.029125,-0.0004482157549,0.000125,0.029125,-0.0001961336197,0.000125,0.029125,5.59485154e-05,0.000125
35217,-3.97903932e-15,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35217,35617,4017,0.029375,-0.0004482157549,0.000125,0.029375,-0.0001961336197,0.000125,0.029375,5.59485154e-05,0.000125
35218,-2.842170943e-17,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35218,35618,4018,0.029625,-0.0004482157549,0.000125,0.029625,-0.0001961336197,0.000125,0.029625,5.59485154e-05,0.000125
35219,-0,1,-4.33680869e-16,-7.321575488e-05,7.321575488e-05,35219,35619,4019,0.029875,-0.0004482157549,0.000125,0.029875,-0.0001961336197,0.000125,0.029875,5.59485154e-05,0.000125
35220,1.98951966e-15,1,-3.794707604e-16,-7.321575488e-05,7.321575488e-05,35220,35620,4020,0.030125,-0.0004482157549,0.000125,0.030125,-0.0001961336197,0.000125,0.030125,5.59485154e-05,0.000125
35221,-2.046363079e-15,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35221,35621,4021,0.030375,-0.0004482157549,0.000125,0.030375,-0.0001961336197,0.000125,0.030375,5.59485154e-05,0.000125
35222,8.526512829e-17,1,-2.076281903e-30,-7.321575488e-05,7.321575488e-05,35222,35622,4022,0.030625,-0.0004482157549,0.000125,0.030625,-0.0001961336197,0.000125,0.030625,5.59485154e-05,0.000125
35223,-9.663381206e-16,1,-1.540743956e-30,-7.321575488e-05,7.321575488e-05,35223,35623,4023,0.030875,-0.0004482157549,0.000125,0.030875,-0.0001961336197,0.000125,0.030875,5.59485154e-05,0.000125
35224,-4.00746103e-15,1,1.084202172e-16,-7.321575488e-05,7.321575488e-05,35224,35624,4024,0.031125,-0.0004482157549,0.000125,0.031125,-0.0001961336197,0.000125,0.031125,5.59485154e-05,0.000125
35225,-3.836930773e-15,1,5.421010862e-17,-7.321575488e-05,7.321575488e-05,35225,35625,4025,0.031375,-0.0004482157549,0.000125,0.031375,-0.0001961336197,0.000125,0.031375,5.59485154e-05,0.000125
35226,5.684341886e-17,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35226,35626,4026,0.031625,-0.0004482157549,0.000125,0.031625,-0.0001961336197,0.000125,0.031625,5.59485154e-05,0.000125
35227,3.950617611e-15,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35227,35627,4027,0.031875,-0.0004482157549,0.000125,0.031875,-0.0001961336197,0.000125,0.031875,5.59485154e-05,0.000125
35228,7.844391803e-15,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35228,35628,4028,0.032125,-0.0004482157549,0.000125,0.032125,-0.0001961336197,0.000125,0.032125,5.59485154e-05,0.000125
35229,-2.842170943e-17,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35229,35629,4029,0.032375,-0.0004482157549,0.000125,0.032375,-0.0001961336197,0.000125,0.032375,5.59485154e-05,0.000125
35230,1.904254532e-15,1,1.084202172e-16,-7.321575488e-05,7.321575488e-05,35230,35630,4030,0.032625,-0.0004482157549,0.000125,0.032625,-0.0001961336197,0.000125,0.032625,5.59485154e-05,0.000125
35231,-1.818989404e-15,1,5.421010862e-17,-7.321575488e-05,7.321575488e-05,35231,35631,4031,0.032875,-0.0004482157549,0.000125,0.032875,-0.0001961336197,0.000125,0.032875,5.59485154e-05,0.000125
35232,8.526512829e-17,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35232,35632,4032,0.033125,-0.0004482157549,0.000125,0.033125,-0.0001961336197,0.000125,0.033125,5.59485154e-05,0.000125
35233,3.893774192e-15,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35233,35633,4033,0.033375,-0.0004482157549,0.000125,0.033375,-0.0001961336197,0.000125,0.033375,5.59485154e-05,0.000125
35234,-5.883293852e-15,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35234,35634,4034,0.033625,-0.0004482157549,0.000125,0.033625,-0.0001961336197,0.000125,0.033625,5.59485154e-05,0.000125
35235,1.904254532e-15,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35235,35635,4035,0.033875,-0.0004482157549,0.000125,0.033875,-0.0001961336197,0.000125,0.033875,5.59485154e-05,0.000125
35236,-2.842170943e-17,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35236,35636,4036,0.034125,-0.0004482157549,0.000125,0.034125,-0.0001961336197,0.000125,0.034125,5.59485154e-05,0.000125
35237,1.98951966e-15,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35237,35637,4037,0.034375,-0.0004482157549,0.000125,0.034375,-0.0001961336197,0.000125,0.034375,5.59485154e-05,0.000125
35238,4.00746103e-15,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35238,35638,4038,0.034625,-0.0004482157549,0.000125,0.034625,-0.0001961336197,0.000125,0.034625,5.59485154e-05,0.000125
35239,-1.875832822e-15,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35239,35639,4039,0.034875,-0.0004482157549,0.000125,0.034875,-0.0001961336197,0.000125,0.034875,5.59485154e-05,0.000125
35240,-1.98951966e-15,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35240,35640,4040,0.035125,-0.0004482157549,0.000125,0.035125,-0.0001961336197,0.000125,0.035125,5.59485154e-05,0.000125
35241,-1.705302566e-16,1,-5.421010862e-17,-7.321575488e-05,7.321575488e-05,35241,35641,4041,0.035375,-0.0004482157549,0.000125,0.035375,-0.0001961336197,0.000125,0.035375,5.59485154e-05,0.000125
35242,2.01794137e-15,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35242,35642,4042,0.035625,-0.0004482157549,0.000125,0.035625,-0.0001961336197,0.000125,0.035625,5.59485154e-05,0.000125
35243,-3.922195901e-15,1,-4.33680869e-16,-7.321575488e-05,7.321575488e-05,35243,35643,4043,0.035875,-0.0004482157549,0.000125,0.035875,-0.0001961336197,0.000125,0.035875,5.59485154e-05,0.000125
35244,1.904254532e-15,1,-4.33680869e-16,-7.321575488e-05,7.321575488e-05,35244,35644,4044,0.036125,-0.0004482157549,0.000125,0.036125,-0.0001961336197,0.000125,0.036125,5.59485154e-05,0.000125
35245,2.842170943e-17,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35245,35645,4045,0.036375,-0.0004482157549,0.000125,0.036375,-0.0001961336197,0.000125,0.036375,5.59485154e-05,0.000125
35246,3.950617611e-15,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35246,35646,4046,0.036625,-0.0004482157549,0.000125,0.036625,-0.0001961336197,0.000125,0.036625,5.59485154e-05,0.000125
35247,3.950617611e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35247,35647,4047,0.036875,-0.0004482157549,0.000125,0.036875,-0.0001961336197,0.000125,0.036875,5.59485154e-05,0.000125
35248,-1.961097951e-15,1,-4.33680869e-16,-7.321575488e-05,7.321575488e-05,35248,35648,4048,0.037125,-0.0004482157549,0.000125,0.037125,-0.0001961336197,0.000125,0.037125,5.59485154e-05,0.000125
35249,3.865352483e-15,1,-4.33680869e-16,-7.321575488e-05,7.321575488e-05,35249,35649,4049,0.037375,-0.0004482157549,0.000125,0.037375,-0.0001961336197,0.000125,0.037375,5.59485154e-05,0.000125
35250,1.904254532e-15,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35250,35650,4050,0.037625,-0.0004482157549,0.000125,0.037625,-0.0001961336197,0.000125,0.037625,5.59485154e-05,0.000125
35251,5.883293852e-15,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35251,35651,4051,0.037875,-0.0004482157549,0.000125,0.037875,-0.0001961336197,0.000125,0.037875,5.59485154e-05,0.000125
35252,-1.875832822e-15,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35252,35652,4052,0.038125,-0.0004482157549,0.000125,0.038125,-0.0001961336197,0.000125,0.038125,5.59485154e-05,0.000125
35253,-0,1,-4.33680869e-16,-7.321575488e-05,7.321575488e-05,35253,35653,4053,0.038375,-0.0004482157549,0.000125,0.038375,-0.0001961336197,0.000125,0.038375,5.59485154e-05,0.000125
35254,1.847411113e-15,1,-4.33680869e-16,-7.321575488e-05,7.321575488e-05,35254,35654,4054,0.038625,-0.0004482157549,0.000125,0.038625,-0.0001961336197,0.000125,0.038625,5.59485154e-05,0.000125
35255,3.865352483e-15,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35255,35655,4055,0.038875,-0.0004482157549,0.000125,0.038875,-0.0001961336197,0.000125,0.038875,5.59485154e-05,0.000125
35256,4.035882739e-15,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35256,35656,4056,0.039125,-0.0004482157549,0.000125,0.039125,-0.0001961336197,0.000125,0.039125,5.59485154e-05,0.000125
35257,-5.883293852e-15,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35257,35657,4057,0.039375,-0.0004482157549,0.000125,0.039375,-0.0001961336197,0.000125,0.039375,5.59485154e-05,0.000125
35258,-5.684341886e-17,1,-4.33680869e-16,-7.321575488e-05,7.321575488e-05,35258,35658,4058,0.039625,-0.0004482157549,0.000125,0.039625,-0.0001961336197,0.000125,0.039625,5.59485154e-05,0.000125
35259,-1.961097951e-15,1,-4.33680869e-16,-7.321575488e-05,7.321575488e-05,35259,35659,4059,0.039875,-0.0004482157549,0.000125,0.039875,-0.0001961336197,0.000125,0.039875,5.59485154e-05,0.000125
35260,2.842170943e-17,1,-3.794707604e-16,-7.321575488e-05,7.321575488e-05,35260,35660,4060,0.040125,-0.0004482157549,0.000125,0.040125,-0.0001961336197,0.000125,0.040125,5.59485154e-05,0.000125
35261,-5.684341886e-17,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35261,35661,4061,0.040375,-0.0004482157549,0.000125,0.040375,-0.0001961336197,0.000125,0.040375,5.59485154e-05,0.000125
35262,3.950617611e-15,1,-3.794707604e-16,-7.321575488e-05,7.321575488e-05,35262,35662,4062,0.040625,-0.0004482157549,0.000125,0.040625,-0.0001961336197,0.000125,0.040625,5.59485154e-05,0.000125
35263,1.961097951e-15,1,-4.33680869e-16,-7.321575488e-05,7.321575488e-05,35263,35663,4063,0.040875,-0.0004482157549,0.000125,0.040875,-0.0001961336197,0.000125,0.040875,5.59485154e-05,0.000125
35264,4.00746103e-15,1,-4.33680869e-16,-7.321575488e-05,7.321575488e-05,35264,35664,4064,0.041125,-0.0004482157549,0.000125,0.041125,-0.0001961336197,0.000125,0.041125,5.59485154e-05,0.000125
35265,-5.883293852e-15,1,-4.33680869e-16,-7.321575488e-05,7.321575488e-05,35265,35665,4065,0.041375,-0.0004482157549,0.000125,0.041375,-0.0001961336197,0.000125,0.041375,5.59485154e-05,0.000125
35266,-5.684341886e-17,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35266,35666,4066,0.041625,-0.0004482157549,0.000125,0.041625,-0.0001961336197,0.000125,0.041625,5.59485154e-05,0.000125
35267,-3.950617611e-15,1,-5.421010862e-17,-7.321575488e-05,7.321575488e-05,35267,35667,4067,0.041875,-0.0004482157549,0.000125,0.041875,-0.0001961336197,0.000125,0.041875,5.59485154e-05,0.000125
35268,3.865352483e-15,1,5.421010862e-17,-7.321575488e-05,7.321575488e-05,35268,35668,4068,0.042125,-0.0004482157549,0.000125,0.042125,-0.0001961336197,0.000125,0.042125,5.59485154e-05,0.000125
35269,1.961097951e-15,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35269,35669,4069,0.042375,-0.0004482157549,0.000125,0.042375,-0.0001961336197,0.000125,0.042375,5.59485154e-05,0.000125
35270,3.893774192e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35270,35670,4070,0.042625,-0.0004482157549,0.000125,0.042625,-0.0001961336197,0.000125,0.042625,5.59485154e-05,0.000125
35271,-1.961097951e-15,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35271,35671,4071,0.042875,-0.0004482157549,0.000125,0.042875,-0.0001961336197,0.000125,0.042875,5.59485154e-05,0.000125
35272,1.932676241e-15,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35272,35672,4072,0.043125,-0.0004482157549,0.000125,0.043125,-0.0001961336197,0.000125,0.043125,5.59485154e-05,0.000125
35273,1.932676241e-15,1,5.421010862e-17,-7.321575488e-05,7.321575488e-05,35273,35673,4073,0.043375,-0.0004482157549,0.000125,0.043375,-0.0001961336197,0.000125,0.043375,5.59485154e-05,0.000125
35274,5.684341886e-17,1,4.733165431e-32,-7.321575488e-05,7.321575488e-05,35274,35674,4074,0.043625,-0.0004482157549,0.000125,0.043625,-0.0001961336197,0.000125,0.043625,5.59485154e-05,0.000125
35275,8.526512829e-17,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35275,35675,4075,0.043875,-0.0004482157549,0.000125,0.043875,-0.0001961336197,0.000125,0.043875,5.59485154e-05,0.000125
35276,-4.00746103e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35276,35676,4076,0.044125,-0.0004482157549,0.000125,0.044125,-0.0001961336197,0.000125,0.044125,5.59485154e-05,0.000125
35277,2.842170943e-17,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35277,35677,4077,0.044375,-0.0004482157549,0.000125,0.044375,-0.0001961336197,0.000125,0.044375,5.59485154e-05,0.000125
35278,-3.922195901e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35278,35678,4078,0.044625,-0.0004482157549,0.000125,0.044625,-0.0001961336197,0.000125,0.044625,5.59485154e-05,0.000125
35279,7.872813512e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35279,35679,4079,0.044875,-0.0004482157549,0.000125,0.044875,-0.0001961336197,0.000125,0.044875,5.59485154e-05,0.000125
35280,-3.922195901e-15,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35280,35680,4080,0.045125,-0.0004482157549,0.000125,0.045125,-0.0001961336197,0.000125,0.045125,5.59485154e-05,0.000125
35281,-8.526512829e-17,1,-5.421010862e-17,-7.321575488e-05,7.321575488e-05,35281,35681,4081,0.045375,-0.0004482157549,0.000125,0.045375,-0.0001961336197,0.000125,0.045375,5.59485154e-05,0.000125
35282,2.842170943e-17,1,1.392832536e-30,-7.321575488e-05,7.321575488e-05,35282,35682,4082,0.045625,-0.0004482157549,0.000125,0.045625,-0.0001961336197,0.000125,0.045625,5.59485154e-05,0.000125
35283,2.01794137e-15,1,5.421010862e-17,-7.321575488e-05,7.321575488e-05,35283,35683,4083,0.045875,-0.0004482157549,0.000125,0.045875,-0.0001961336197,0.000125,0.045875,5.59485154e-05,0.000125
35284,-0,1,2.96439137e-30,-7.321575488e-05,7.321575488e-05,35284,35684,4084,0.046125,-0.0004482157549,0.000125,0.046125,-0.0001961336197,0.000125,0.046125,5.59485154e-05,0.000125
35285,1.98951966e-15,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35285,35685,4085,0.046375,-0.0004482157549,0.000125,0.046375,-0.0001961336197,0.000125,0.046375,5.59485154e-05,0.000125
35286,3.922195901e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35286,35686,4086,0.046625,-0.0004482157549,0.000125,0.046625,-0.0001961336197,0.000125,0.046625,5.59485154e-05,0.000125
35287,1.98951966e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35287,35687,4087,0.046875,-0.0004482157549,0.000125,0.046875,-0.0001961336197,0.000125,0.046875,5.59485154e-05,0.000125
35288,-1.932676241e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35288,35688,4088,0.047125,-0.0004482157549,0.000125,0.047125,-0.0001961336197,0.000125,0.047125,5.59485154e-05,0.000125
35289,2.842170943e-17,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35289,35689,4089,0.047375,-0.0004482157549,0.000125,0.047375,-0.0001961336197,0.000125,0.047375,5.59485154e-05,0.000125
35290,-3.922195901e-15,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35290,35690,4090,0.047625,-0.0004482157549,0.000125,0.047625,-0.0001961336197,0.000125,0.047625,5.59485154e-05,0.000125
35291,1.875832822e-15,1,-5.421010862e-17,-7.321575488e-05,7.321575488e-05,35291,35691,4091,0.047875,-0.0004482157549,0.000125,0.047875,-0.0001961336197,0.000125,0.047875,5.59485154e-05,0.000125
35292,1.98951966e-15,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35292,35692,4092,0.048125,-0.0004482157549,0.000125,0.048125,-0.0001961336197,0.000125,0.048125,5.59485154e-05,0.000125
35293,3.97903932e-15,1,-3.794707604e-16,-7.321575488e-05,7.321575488e-05,35293,35693,4093,0.048375,-0.0004482157549,0.000125,0.048375,-0.0001961336197,0.000125,0.048375,5.59485154e-05,0.000125
35294,-3.922195901e-15,1,-3.794707604e-16,-7.321575488e-05,7.321575488e-05,35294,35694,4094,0.048625,-0.0004482157549,0.000125,0.048625,-0.0001961336197,0.000125,0.048625,5.59485154e-05,0.000125
35295,1.961097951e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35295,35695,4095,0.048875,-0.0004482157549,0.000125,0.048875,-0.0001961336197,0.000125,0.048875,5.59485154e-05,0.000125
35296,-3.97903932e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35296,35696,4096,0.049125,-0.0004482157549,0.000125,0.049125,-0.0001961336197,0.000125,0.049125,5.59485154e-05,0.000125
35297,1.904254532e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35297,35697,4097,0.049375,-0.0004482157549,0.000125,0.049375,-0.0001961336197,0.000125,0.049375,5.59485154e-05,0.000125
35298,-1.961097951e-15,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35298,35698,4098,0.049625,-0.0004482157549,0.000125,0.049625,-0.0001961336197,0.000125,0.049625,5.59485154e-05,0.000125
35299,7.759126675e-15,1,-5.421010862e-17,-7.321575488e-05,7.321575488e-05,35299,35699,4099,0.049875,-0.0004482157549,0.000125,0.049875,-0.0001961336197,0.000125,0.049875,5.59485154e-05,0.000125
35300,8.526512829e-17,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35300,35700,4100,0.050125,-0.0004482157549,0.000125,0.050125,-0.0001961336197,0.000125,0.050125,5.59485154e-05,0.000125
35301,7.98650035e-15,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35301,35701,4101,0.050375,-0.0004482157549,0.000125,0.050375,-0.0001961336197,0.000125,0.050375,5.59485154e-05,0.000125
35302,-0,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35302,35702,4102,0.050625,-0.0004482157549,0.000125,0.050625,-0.0001961336197,0.000125,0.050625,5.59485154e-05,0.000125
35303,3.723243935e-15,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35303,35703,4103,0.050875,-0.0004482157549,0.000125,0.050875,-0.0001961336197,0.000125,0.050875,5.59485154e-05,0.000125
35304,-2.046363079e-15,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35304,35704,4104,0.051125,-0.0004482157549,0.000125,0.051125,-0.0001961336197,0.000125,0.051125,5.59485154e-05,0.000125
35305,3.893774192e-15,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35305,35705,4105,0.051375,-0.0004482157549,0.000125,0.051375,-0.0001961336197,0.000125,0.051375,5.59485154e-05,0.000125
35306,1.904254532e-15,1,-1.084202172e-16,-7.321575488e-05,7.321575488e-05,35306,35706,4106,0.051625,-0.0004482157549,0.000125,0.051625,-0.0001961336197,0.000125,0.051625,5.59485154e-05,0.000125
35307,-1.961097951e-15,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35307,35707,4107,0.051875,-0.0004482157549,0.000125,0.051875,-0.0001961336197,0.000125,0.051875,5.59485154e-05,0.000125
35308,1.904254532e-15,1,-2.710505431e-16,-7.321575488e-05,7.321575488e-05,35308,35708,4108,0.052125,-0.0004482157549,0.000125,0.052125,-0.0001961336197,0.000125,0.052125,5.59485154e-05,0.000125
35309,2.01794137e-15,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35309,35709,4109,0.052375,-0.0004482157549,0.000125,0.052375,-0.0001961336197,0.000125,0.052375,5.59485154e-05,0.000125
35310,2.842170943e-17,1,-5.421010862e-17,-7.321575488e-05,7.321575488e-05,35310,35710,4110,0.052625,-0.0004482157549,0.000125,0.052625,-0.0001961336197,0.000125,0.052625,5.59485154e-05,0.000125
35311,-5.798028724e-15,1,2.110991782e-30,-7.321575488e-05,7.321575488e-05,35311,35711,4111,0.052875,-0.0004482157549,0.000125,0.052875,-0.0001961336197,0.000125,0.052875,5.59485154e-05,0.000125
35312,5.826450433e-15,1,-5.421010862e-17,-7.321575488e-05,7.321575488e-05,35312,35712,4112,0.053125,-0.0004482157549,0.000125,0.053125,-0.0001961336197,0.000125,0.053125,5.59485154e-05,0.000125
35313,-5.883293852e-15,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35313,35713,4113,0.053375,-0.0004482157549,0.000125,0.053375,-0.0001961336197,0.000125,0.053375,5.59485154e-05,0.000125
35314,1.932676241e-15,1,-3.794707604e-16,-7.321575488e-05,7.321575488e-05,35314,35714,4114,0.053625,-0.0004482157549,0.000125,0.053625,-0.0001961336197,0.000125,0.053625,5.59485154e-05,0.000125
35315,1.847411113e-15,1,-3.794707604e-16,-7.321575488e-05,7.321575488e-05,35315,35715,4115,0.053875,-0.0004482157549,0.000125,0.053875,-0.0001961336197,0.000125,0.053875,5.59485154e-05,0.000125
35316,-1.98951966e-15,1,-3.252606517e-16,-7.321575488e-05,7.321575488e-05,35316,35716,4116,0.054125,-0.0004482157549,0.000125,0.054125,-0.0001961336197,0.000125,0.054125,5.59485154e-05,0.000125
35317,3.922195901e-15,1,-3.794707604e-16,-7.321575488e-05,7.321575488e-05,35317,35717,4117,0.054375,-0.0004482157549,0.000125,0.054375,-0.0001961336197,0.000125,0.054375,5.59485154e-05,0.000125
35318,7.844391803e-15,1,-3.794707604e-16,-7.321575488e-05,7.321575488e-05,35318,35718,4118,0.054625,-0.0004482157549,0.000125,0.054625,-0.0001961336197,0.000125,0.054625,5.59485154e-05,0.000125
35319,-4.00746103e-15,1,-2.168404345e-16,-7.321575488e-05,7.321575488e-05,35319,35719,4119,0.054875,-0.0004482157549,0.000125,0.054875,-0.0001961336197,0.000125,0.054875,5.59485154e-05,0.000125
35320,-1.932676241e-15,1,-5.421010862e-17,-7.321575488e-05,7.321575488e-05,35320,35720,4120,0.055125,-0.0004482157549,0.000125,0.055125,-0.0001961336197,0.000125,0.055125,5.59485154e-05,0.000125
35321,-1.875832822e-15,1,3.3637029e-30,-7.321575488e-05,7.321575488e-05,35321,35721,4121,0.055375,-0.0004482157549,0.000125,0.055375,-0.0001961336197,0.000125,0.055375,5.59485154e-05,0.000125
35322,-0,1,-5.421010862e-17,-7.321575488e-05,7.321575488e-05,35322,35722,4122,0.055625,-0.0004482157549,0.000125,0.055625,-0.0001961336197,0.000125,0.055625,5.59485154e-05,0.000125
35323,-1.136868377e-16,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35323,35723,4123,0.055875,-0.0004482157549,0.000125,0.055875,-0.0001961336197,0.000125,0.055875,5.59485154e-05,0.000125
35324,-7.815970093e-15,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35324,35724,4124,0.056125,-0.0004482157549,0.000125,0.056125,-0.0001961336197,0.000125,0.056125,5.59485154e-05,0.000125
35325,-1.98951966e-15,1,-1.626303259e-16,-7.321575488e-05,7.321575488e-05,35325,35725,4125,0.056375,-0.0004482157549,0.000125,0.056375,-0.0001961336197,0.000125,0.056375,5.59485154e-05,0.000125
