cellI,x,y,z,omega,k,nut
13237,0.034375,0.005875,0.000125,2386.127479,5.936166812,0.002487782763
13238,0.034625,0.005875,0.000125,2385.163387,5.933279188,0.002487577673
13239,0.034875,0.005875,0.000125,2384.196156,5.930372191,0.002487367567
13240,0.035125,0.005875,0.000125,2383.226844,5.927450773,0.00248715341
13241,0.035375,0.005875,0.000125,2382.25631,5.924518908,0.002486935971
13242,0.035625,0.005875,0.000125,2381.285242,5.921579782,0.002486715861
13243,0.035875,0.005875,0.000125,2380.314198,5.918635937,0.002486493566
13244,0.036125,0.005875,0.000125,2379.343624,5.9156894,0.002486269466
13245,0.036375,0.005875,0.000125,2378.373881,5.912741781,0.002486043859
13246,0.036625,0.005875,0.000125,2377.405259,5.909794355,0.002485816977
13247,0.036875,0.005875,0.000125,2376.437992,5.906848129,0.002485588999
13248,0.037125,0.005875,0.000125,2375.472269,5.903903896,0.002485360058
13249,0.037375,0.005875,0.000125,2374.50824,5.900962271,0.002485130256
13250,0.037625,0.005875,0.000125,2373.546029,5.89802373,0.002484899665
13251,0.037875,0.005875,0.000125,2372.585732,5.895088636,0.002484668333
13252,0.038125,0.005875,0.000125,2371.627441,5.892157298,0.002484436297
13253,0.038375,0.005875,0.000125,2370.671278,5.889230144,0.002484203608
13254,0.038625,0.005875,0.000125,2369.717296,5.886307311,0.002483970269
13255,0.038875,0.005875,0.000125,2368.765537,5.883388891,0.002483736275
13256,0.039125,0.005875,0.000125,2367.816034,5.880474943,0.002483501614
13257,0.039375,0.005875,0.000125,2366.868819,5.877565502,0.002483266269
13258,0.039625,0.005875,0.000125,2365.923916,5.874660585,0.002483030221
13259,0.039875,0.005875,0.000125,2364.981348,5.871760188,0.002482793445
13260,0.040125,0.005875,0.000125,2364.041133,5.868864299,0.002482555915
13261,0.040375,0.005875,0.000125,2363.10329,5.865972894,0.002482317603
13262,0.040625,0.005875,0.000125,2362.167833,5.863085942,0.002482078479
13263,0.040875,0.005875,0.000125,2361.234777,5.860203406,0.002481838512
13264,0.041125,0.005875,0.000125,2360.304136,5.857325246,0.002481597671
13265,0.041375,0.005875,0.000125,2359.375922,5.854451419,0.002481355923
13266,0.041625,0.005875,0.000125,2358.450147,5.851581877,0.002481113236
13267,0.041875,0.005875,0.000125,2357.526823,5.848716574,0.002480869578
13268,0.042125,0.005875,0.000125,2356.605961,5.84585546,0.002480624914
13269,0.042375,0.005875,0.000125,2355.687573,5.842998486,0.002480379212
13270,0.042625,0.005875,0.000125,2354.771669,5.840145602,0.002480132439
13271,0.042875,0.005875,0.000125,2353.85826,5.837296758,0.002479884561
13272,0.043125,0.005875,0.000125,2352.947357,5.834451905,0.002479635547
13273,0.043375,0.005875,0.000125,2352.03897,5.831610993,0.002479385362
13274,0.043625,0.005875,0.000125,2351.133111,5.828773973,0.002479133974
13275,0.043875,0.005875,0.000125,2350.229789,5.825940796,0.002478881351
13276,0.044125,0.005875,0.000125,2349.329016,5.823111413,0.002478627461
13277,0.044375,0.005875,0.000125,2348.430801,5.820285776,0.00247837227
13278,0.044625,0.005875,0.000125,2347.535155,5.817463839,0.002478115749
13279,0.044875,0.005875,0.000125,2346.642089,5.814645555,0.002477857864
13280,0.045125,0.005875,0.000125,2345.751612,5.811830876,0.002477598585
13281,0.045375,0.005875,0.000125,2344.863735,5.809019758,0.002477337881
13282,0.045625,0.005875,0.000125,2343.978469,5.806212154,0.00247707572
13283,0.045875,0.005875,0.000125,2343.095823,5.803408021,0.002476812072
13284,0.046125,0.005875,0.000125,2342.215807,5.800607315,0.002476546908
13285,0.046375,0.005875,0.000125,2341.338432,5.797809991,0.002476280195
13286,0.046625,0.005875,0.000125,2340.463708,5.795016006,0.002476011906
13287,0.046875,0.005875,0.000125,2339.591644,5.792225319,0.00247574201
13288,0.047125,0.005875,0.000125,2338.722249,5.789437887,0.002475470479
13289,0.047375,0.005875,0.000125,2337.855535,5.786653669,0.002475197283
13290,0.047625,0.005875,0.000125,2336.99151,5.783872623,0.002474922394
13291,0.047875,0.005875,0.000125,2336.130185,5.78109471,0.002474645783
13292,0.048125,0.005875,0.000125,2335.271567,5.77831989,0.002474367423
13293,0.048375,0.005875,0.000125,2334.415668,5.775548123,0.002474087286
13294,0.048625,0.005875,0.000125,2333.562495,5.77277937,0.002473805344
13295,0.048875,0.005875,0.000125,2332.712059,5.770013593,0.00247352157
13296,0.049125,0.005875,0.000125,2331.864367,5.767250755,0.002473235938
13297,0.049375,0.005875,0.000125,2331.01943,5.764490817,0.00247294842
13298,0.049625,0.005875,0.000125,2330.177255,5.761733743,0.002472658992
13299,0.049875,0.005875,0.000125,2329.337852,5.758979497,0.002472367626
13300,0.050125,0.005875,0.000125,2328.501229,5.756228043,0.002472074298
13301,0.050375,0.005875,0.000125,2327.667395,5.753479346,0.002471778983
13302,0.050625,0.005875,0.000125,2326.836358,5.750733371,0.002471481654
13303,0.050875,0.005875,0.000125,2326.008125,5.747990083,0.002471182289
13304,0.051125,0.005875,0.000125,2325.182706,5.745249449,0.002470880862
13305,0.051375,0.005875,0.000125,2324.360108,5.742511436,0.00247057735
13306,0.051625,0.005875,0.000125,2323.54034,5.739776011,0.002470271728
13307,0.051875,0.005875,0.000125,2322.723408,5.737043143,0.002469963975
13308,0.052125,0.005875,0.000125,2321.909322,5.734312799,0.002469654067
13309,0.052375,0.005875,0.000125,2321.098088,5.73158495,0.002469341981
13310,0.052625,0.005875,0.000125,2320.289714,5.728859565,0.002469027695
13311,0.052875,0.005875,0.000125,2319.484209,5.726136616,0.002468711188
13312,0.053125,0.005875,0.000125,2318.681578,5.723416072,0.002468392437
13313,0.053375,0.005875,0.000125,2317.881831,5.720697907,0.002468071423
13314,0.053625,0.005875,0.000125,2317.084973,5.717982093,0.002467748123
13315,0.053875,0.005875,0.000125,2316.291013,5.715268603,0.002467422518
13316,0.054125,0.005875,0.000125,2315.499957,5.71255741,0.002467094587
13317,0.054375,0.005875,0.000125,2314.711813,5.709848488,0.00246676431
13318,0.054625,0.005875,0.000125,2313.926588,5.707141813,0.002466431668
13319,0.054875,0.005875,0.000125,2313.144288,5.70443736,0.002466096641
13320,0.055125,0.005875,0.000125,2312.364921,5.701735104,0.002465759211
13321,0.055375,0.005875,0.000125,2311.588493,5.69903502,0.002465419359
13322,0.055625,0.005875,0.000125,2310.81501,5.696337087,0.002465077067
13323,0.055875,0.005875,0.000125,2310.04448,5.69364128,0.002464732315
13324,0.056125,0.005875,0.000125,2309.276908,5.690947577,0.002464385088
13325,0.056375,0.005875,0.000125,2308.512302,5.688255955,0.002464035366
13326,0.056625,0.005875,0.000125,2307.750667,5.685566394,0.002463683133
13327,0.056875,0.005875,0.000125,2306.992009,5.682878871,0.002463328372
13328,0.057125,0.005875,0.000125,2306.236335,5.680193366,0.002462971066
13329,0.057375,0.005875,0.000125,2305.483651,5.677509858,0.002462611199
13330,0.057625,0.005875,0.000125,2304.733962,5.674828327,0.002462248754
13331,0.057875,0.005875,0.000125,2303.987274,5.672148753,0.002461883716
13332,0.058125,0.005875,0.000125,2303.243594,5.669471117,0.002461516069
13333,0.058375,0.005875,0.000125,2302.502926,5.666795401,0.002461145798
13334,0.058625,0.005875,0.000125,2301.765277,5.664121585,0.002460772887
13335,0.058875,0.005875,0.000125,2301.030652,5.661449653,0.002460397321
13336,0.059125,0.005875,0.000125,2300.299057,5.658779588,0.002460019088
13337,0.059375,0.005875,0.000125,2299.570498,5.656111372,0.002459638171
13338,0.059625,0.005875,0.000125,2298.844979,5.65344499,0.002459254557
13339,0.059875,0.005875,0.000125,2298.122507,5.650780426,0.002458868232
13340,0.060125,0.005875,0.000125,2297.403087,5.648117666,0.002458479183
13341,0.060375,0.005875,0.000125,2296.686725,5.645456695,0.002458087398
13342,0.060625,0.005875,0.000125,2295.973427,5.642797501,0.002457692862
13343,0.060875,0.005875,0.000125,2295.263197,5.640140072,0.002457295563
13344,0.061125,0.005875,0.000125,2294.556043,5.637484394,0.00245689549
13345,0.061375,0.005875,0.000125,2293.85197,5.634830459,0.00245649263
13346,0.061625,0.005875,0.000125,2293.150983,5.632178254,0.002456086972
13347,0.061875,0.005875,0.000125,2292.453089,5.629527772,0.002455678504
13348,0.062125,0.005875,0.000125,2291.758294,5.626879004,0.002455267214
13349,0.062375,0.005875,0.000125,2291.066605,5.624231941,0.002454853093
13350,0.062625,0.005875,0.000125,2290.378026,5.621586578,0.00245443613
13351,0.062875,0.005875,0.000125,2289.692565,5.618942909,0.002454016314
13352,0.063125,0.005875,0.000125,2289.010229,5.616300928,0.002453593635
13353,0.063375,0.005875,0.000125,2288.331023,5.613660632,0.002453168084
13354,0.063625,0.005875,0.000125,2287.654955,5.611022016,0.002452739651
13355,0.063875,0.005875,0.000125,2286.982031,5.608385078,0.002452308327
13356,0.064125,0.005875,0.000125,2286.312259,5.605749817,0.002451874102
13357,0.064375,0.005875,0.000125,2285.645644,5.60311623,0.002451436969
13358,0.064625,0.005875,0.000125,2284.982195,5.600484318,0.002450996918
13359,0.064875,0.005875,0.000125,2284.321919,5.59785408,0.002450553941
13360,0.065125,0.005875,0.000125,2283.664822,5.595225519,0.00245010803
13361,0.065375,0.005875,0.000125,2283.010913,5.592598635,0.002449659178
13362,0.065625,0.005875,0.000125,2282.360198,5.58997343,0.002449207375
13363,0.065875,0.005875,0.000125,2281.712686,5.587349909,0.002448752616
13364,0.066125,0.005875,0.000125,2281.068384,5.584728074,0.002448294893
13365,0.066375,0.005875,0.000125,2280.427299,5.58210793,0.002447834198
13366,0.066625,0.005875,0.000125,2279.789441,5.579489482,0.002447370526
13367,0.066875,0.005875,0.000125,2279.154816,5.576872736,0.002446903868
13368,0.067125,0.005875,0.000125,2278.523434,5.574257699,0.00244643422
13369,0.067375,0.005875,0.000125,2277.895302,5.571644377,0.002445961574
13370,0.067625,0.005875,0.000125,2277.270428,5.569032779,0.002445485925
13371,0.067875,0.005875,0.000125,2276.648822,5.566422912,0.002445007267
13372,0.068125,0.005875,0.000125,2276.030491,5.563814787,0.002444525593
13373,0.068375,0.005875,0.000125,2275.415445,5.561208412,0.0024440409
13374,0.068625,0.005875,0.000125,2274.803692,5.558603798,0.002443553181
13375,0.068875,0.005875,0.000125,2274.195241,5.556000957,0.002443062432
13376,0.069125,0.005875,0.000125,2273.590102,5.5533999,0.002442568647
13377,0.069375,0.005875,0.000125,2272.988284,5.550800639,0.002442071822
13378,0.069625,0.005875,0.000125,2272.389795,5.548203188,0.002441571952
13379,0.069875,0.005875,0.000125,2271.794646,5.545607561,0.002441069034
13380,0.070125,0.005875,0.000125,2271.202846,5.543013772,0.002440563062
13381,0.070375,0.005875,0.000125,2270.614405,5.540421837,0.002440054033
13382,0.070625,0.005875,0.000125,2270.029332,5.537831771,0.002439541944
13383,0.070875,0.005875,0.000125,2269.447639,5.535243591,0.002439026791
13384,0.071125,0.005875,0.000125,2268.869334,5.532657313,0.002438508569
13385,0.071375,0.005875,0.000125,2268.294428,5.530072957,0.002437987277
13386,0.071625,0.005875,0.000125,2267.722932,5.527490541,0.002437462911
13387,0.071875,0.005875,0.000125,2267.154857,5.524910084,0.002436935469
13388,0.072125,0.005875,0.000125,2266.590212,5.522331606,0.002436404947
13389,0.072375,0.005875,0.000125,2266.02901,5.519755127,0.002435871343
13390,0.072625,0.005875,0.000125,2265.47126,5.51718067,0.002435334655
13391,0.072875,0.005875,0.000125,2264.916974,5.514608256,0.002434794881
13392,0.073125,0.005875,0.000125,2264.366164,5.512037907,0.002434252019
13393,0.073375,0.005875,0.000125,2263.818841,5.509469648,0.002433706067
13394,0.073625,0.005875,0.000125,2263.275016,5.506903501,0.002433157023
13395,0.073875,0.005875,0.000125,2262.734702,5.504339493,0.002432604887
13396,0.074125,0.005875,0.000125,2262.197909,5.501777647,0.002432049656
13397,0.074375,0.005875,0.000125,2261.664651,5.49921799,0.00243149133
13398,0.074625,0.005875,0.000125,2261.134939,5.496660549,0.002430929908
13399,0.074875,0.005875,0.000125,2260.608786,5.49410535,0.002430365389
13400,0.075125,0.005875,0.000125,2260.086203,5.491552422,0.002429797772
13401,0.075375,0.005875,0.000125,2259.567205,5.489001793,0.002429227058
13402,0.075625,0.005875,0.000125,2259.051803,5.486453492,0.002428653245
13403,0.075875,0.005875,0.000125,2258.54001,5.483907548,0.002428076335
13404,0.076125,0.005875,0.000125,2258.031839,5.481363993,0.002427496326
13405,0.076375,0.005875,0.000125,2257.527303,5.478822856,0.00242691322
13406,0.076625,0.005875,0.000125,2257.026416,5.476284169,0.002426327016
13407,0.076875,0.005875,0.000125,2256.529191,5.473747965,0.002425737715
13408,0.077125,0.005875,0.000125,2256.035642,5.471214276,0.002425145319
13409,0.077375,0.005875,0.000125,2255.545781,5.468683135,0.002424549827
13410,0.077625,0.005875,0.000125,2255.059624,5.466154576,0.002423951242
13411,0.077875,0.005875,0.000125,2254.577183,5.463628633,0.002423349564
13412,0.078125,0.005875,0.000125,2254.098473,5.461105341,0.002422744794
13413,0.078375,0.005875,0.000125,2253.623508,5.458584736,0.002422136935
13414,0.078625,0.005875,0.000125,2253.152302,5.456066852,0.002421525988
13415,0.078875,0.005875,0.000125,2252.684869,5.453551728,0.002420911954
13416,0.079125,0.005875,0.000125,2252.221224,5.451039399,0.002420294837
13417,0.079375,0.005875,0.000125,2251.761381,5.448529903,0.002419674637
13418,0.079625,0.005875,0.000125,2251.305355,5.446023278,0.002419051358
13419,0.079875,0.005875,0.000125,2250.853161,5.443519562,0.002418425002
13420,0.080125,0.005875,0.000125,2250.404814,5.441018795,0.002417795572
13421,0.080375,0.005875,0.000125,2249.960328,5.438521014,0.00241716307
13422,0.080625,0.005875,0.000125,2249.519719,5.436026261,0.0024165275
13423,0.080875,0.005875,0.000125,2249.083001,5.433534576,0.002415888864
13424,0.081125,0.005875,0.000125,2248.65019,5.431045998,0.002415247166
13425,0.081375,0.005875,0.000125,2248.221301,5.42856057,0.002414602409
13426,0.081625,0.005875,0.000125,2247.79635,5.426078332,0.002413954597
13427,0.081875,0.005875,0.000125,2247.375352,5.423599326,0.002413303733
13428,0.082125,0.005875,0.000125,2246.958322,5.421123596,0.002412649822
13429,0.082375,0.005875,0.000125,2246.545276,5.418651182,0.002411992868
13430,0.082625,0.005875,0.000125,2246.136229,5.416182129,0.002411332874
13431,0.082875,0.005875,0.000125,2245.731198,5.41371648,0.002410669845
13432,0.083125,0.005875,0.000125,2245.330198,5.411254279,0.002410003786
13433,0.083375,0.005875,0.000125,2244.933245,5.40879557,0.002409334701
13434,0.083625,0.005875,0.000125,2244.540355,5.406340397,0.002408662595
13435,0.083875,0.005875,0.000125,2244.151544,5.403888805,0.002407987473
13436,0.084125,0.005875,0.000125,2243.766827,5.401440841,0.00240730934
13437,0.084375,0.005875,0.000125,2243.386221,5.398996548,0.002406628202
13438,0.084625,0.005875,0.000125,2243.009743,5.396555975,0.002405944063
13439,0.084875,0.005875,0.000125,2242.637408,5.394119166,0.00240525693
13440,0.085125,0.005875,0.000125,2242.269232,5.391686169,0.002404566807
13441,0.085375,0.005875,0.000125,2241.905233,5.389257031,0.002403873702
13442,0.085625,0.005875,0.000125,2241.545426,5.386831799,0.002403177619
13443,0.085875,0.005875,0.000125,2241.189827,5.384410522,0.002402478566
13444,0.086125,0.005875,0.000125,2240.838454,5.381993247,0.002401776548
13445,0.086375,0.005875,0.000125,2240.491323,5.379580023,0.002401071572
13446,0.086625,0.005875,0.000125,2240.148451,5.3771709,0.002400363645
13447,0.086875,0.005875,0.000125,2239.809853,5.374765926,0.002399652773
13448,0.087125,0.005875,0.000125,2239.475548,5.372365152,0.002398938964
13449,0.087375,0.005875,0.000125,2239.145552,5.369968626,0.002398222224
13450,0.087625,0.005875,0.000125,2238.819882,5.3675764,0.002397502561
13451,0.087875,0.005875,0.000125,2238.498555,5.365188525,0.002396779982
13452,0.088125,0.005875,0.000125,2238.181587,5.36280505,0.002396054494
13453,0.088375,0.005875,0.000125,2237.868996,5.360426027,0.002395326106
13454,0.088625,0.005875,0.000125,2237.560799,5.358051508,0.002394594825
13455,0.088875,0.005875,0.000125,2237.257012,5.355681544,0.002393860658
13456,0.089125,0.005875,0.000125,2236.957654,5.353316188,0.002393123615
13457,0.089375,0.005875,0.000125,2236.662741,5.350955491,0.002392383703
13458,0.089625,0.005875,0.000125,2236.37229,5.348599507,0.002391640931
13459,0.089875,0.005875,0.000125,2236.086319,5.346248287,0.002390895307
13460,0.090125,0.005875,0.000125,2235.804845,5.343901886,0.00239014684
13461,0.090375,0.005875,0.000125,2235.527886,5.341560355,0.002389395538
13462,0.090625,0.005875,0.000125,2235.255458,5.339223749,0.002388641411
13463,0.090875,0.005875,0.000125,2234.987578,5.336892122,0.002387884467
13464,0.091125,0.005875,0.000125,2234.724266,5.334565527,0.002387124716
13465,0.091375,0.005875,0.000125,2234.465537,5.33224402,0.002386362166
13466,0.091625,0.005875,0.000125,2234.21141,5.329927653,0.002385596829
13467,0.091875,0.005875,0.000125,2233.961901,5.327616483,0.002384828712
13468,0.092125,0.005875,0.000125,2233.717029,5.325310564,0.002384057826
13469,0.092375,0.005875,0.000125,2233.476811,5.32300995,0.00238328418
13470,0.092625,0.005875,0.000125,2233.241265,5.320714698,0.002382507784
13471,0.092875,0.005875,0.000125,2233.010407,5.31842486,0.002381728649
13472,0.093125,0.005875,0.000125,2232.784256,5.316140494,0.002380946784
13473,0.093375,0.005875,0.000125,2232.562828,5.313861653,0.0023801622
13474,0.093625,0.005875,0.000125,2232.346141,5.311588392,0.002379374907
13475,0.093875,0.005875,0.000125,2232.134213,5.309320767,0.002378584915
13476,0.094125,0.005875,0.000125,2231.927059,5.307058832,0.002377792236
13477,0.094375,0.005875,0.000125,2231.724699,5.304802642,0.002376996878
13478,0.094625,0.005875,0.000125,2231.527147,5.302552252,0.002376198855
13479,0.094875,0.005875,0.000125,2231.334423,5.300307715,0.002375398175
13480,0.095125,0.005875,0.000125,2231.146541,5.298069087,0.002374594851
13481,0.095375,0.005875,0.000125,2230.963519,5.295836423,0.002373788893
13482,0.095625,0.005875,0.000125,2230.785374,5.293609776,0.002372980313
13483,0.095875,0.005875,0.000125,2230.612123,5.291389201,0.002372169122
13484,0.096125,0.005875,0.000125,2230.443781,5.289174753,0.002371355331
13485,0.096375,0.005875,0.000125,2230.280366,5.286966485,0.002370538953
13486,0.096625,0.005875,0.000125,2230.121894,5.284764453,0.002369719999
13487,0.096875,0.005875,0.000125,2229.968381,5.282568709,0.002368898481
13488,0.097125,0.005875,0.000125,2229.819843,5.280379309,0.002368074411
13489,0.097375,0.005875,0.000125,2229.676296,5.278196307,0.0023672478
13490,0.097625,0.005875,0.000125,2229.537757,5.276019756,0.002366418662
13491,0.097875,0.005875,0.000125,2229.404241,5.27384971,0.002365587009
13492,0.098125,0.005875,0.000125,2229.275765,5.271686225,0.002364752853
13493,0.098375,0.005875,0.000125,2229.152344,5.269529353,0.002363916206
13494,0.098625,0.005875,0.000125,2229.033995,5.267379151,0.002363077083
13495,0.098875,0.005875,0.000125,2228.920733,5.265235672,0.002362235495
13496,0.099125,0.005875,0.000125,2228.812575,5.263098972,0.002361391457
13497,0.099375,0.005875,0.000125,2228.709535,5.260969105,0.00236054498
13498,0.099625,0.005875,0.000125,2228.611631,5.258846127,0.002359696079
13499,0.099875,0.005875,0.000125,2228.518879,5.256730094,0.002358844766
13500,0.100125,0.005875,0.000125,2228.431293,5.25462106,0.002357991057
13501,0.100375,0.005875,0.000125,2228.348892,5.252519082,0.002357134963
13502,0.100625,0.005875,0.000125,2228.271689,5.250424216,0.0023562765
13503,0.100875,0.005875,0.000125,2228.199702,5.248336518,0.00235541568
13504,0.101125,0.005875,0.000125,2228.132947,5.246256043,0.002354552519
13505,0.101375,0.005875,0.000125,2228.07144,5.244182847,0.002353687029
13506,0.101625,0.005875,0.000125,2228.015196,5.242116988,0.002352819226
13507,0.101875,0.005875,0.000125,2227.964232,5.240058521,0.002351949123
13508,0.102125,0.005875,0.000125,2227.918564,5.238007504,0.002351076735
13509,0.102375,0.005875,0.000125,2227.878209,5.235963992,0.002350202077
13510,0.102625,0.005875,0.000125,2227.843182,5.233928044,0.002349325162
13511,0.102875,0.005875,0.000125,2227.8135,5.231899716,0.002348446006
13512,0.103125,0.005875,0.000125,2227.789179,5.229879066,0.002347564624
13513,0.103375,0.005875,0.000125,2227.770235,5.227866151,0.00234668103
13514,0.103625,0.005875,0.000125,2227.756687,5.22586103,0.00234579524
13515,0.103875,0.005875,0.000125,2227.748549,5.223863761,0.002344907267
13516,0.104125,0.005875,0.000125,2227.745838,5.221874403,0.002344017129
13517,0.104375,0.005875,0.000125,2227.748573,5.219893015,0.002343124839
13518,0.104625,0.005875,0.000125,2227.756769,5.217919657,0.002342230413
13519,0.104875,0.005875,0.000125,2227.770445,5.21595439,0.002341333866
13520,0.105125,0.005875,0.000125,2227.789618,5.213997275,0.002340435215
13521,0.105375,0.005875,0.000125,2227.814307,5.212048375,0.002339534475
13522,0.105625,0.005875,0.000125,2227.844529,5.210107753,0.002338631662
13523,0.105875,0.005875,0.000125,2227.880305,5.208175475,0.002337726791
13524,0.106125,0.005875,0.000125,2227.921653,5.206251606,0.002336819878
13525,0.106375,0.005875,0.000125,2227.968594,5.204336215,0.002335910941
13526,0.106625,0.005875,0.000125,2228.02115,5.202429374,0.002334999995
13527,0.106875,0.005875,0.000125,2228.079342,5.200531153,0.002334087056
13528,0.107125,0.005875,0.000125,2228.143194,5.198641629,0.002333172142
13529,0.107375,0.005875,0.000125,2228.21273,5.196760879,0.002332255269
13530,0.107625,0.005875,0.000125,2228.287976,5.194888987,0.002331336453
13531,0.107875,0.005875,0.000125,2228.36896,5.193026037,0.002330415712
13532,0.108125,0.005875,0.000125,2228.45571,5.19117212,0.002329493063
13533,0.108375,0.005875,0.000125,2228.54826,5.189327332,0.002328568524
13534,0.108625,0.005875,0.000125,2228.646641,5.187491776,0.002327642112
13535,0.108875,0.005875,0.000125,2228.750893,5.18566556,0.002326713845
13536,0.109125,0.005875,0.000125,2228.861055,5.183848803,0.002325783742
13537,0.109375,0.005875,0.000125,2228.97717,5.182041631,0.00232485182
13538,0.109625,0.005875,0.000125,2229.099289,5.180244182,0.002323918099
13539,0.109875,0.005875,0.000125,2229.227465,5.178456607,0.002322982598
13540,0.110125,0.005875,0.000125,2229.361757,5.176679073,0.002322045338
13541,0.110375,0.005875,0.000125,2229.502231,5.17491176,0.002321106338
13542,0.110625,0.005875,0.000125,2229.648963,5.173154873,0.002320165622
13543,0.110875,0.005875,0.000125,2229.802037,5.171408638,0.00231922321
13544,0.111125,0.005875,0.000125,2229.961546,5.169673309,0.002318279129
13545,0.111375,0.005875,0.000125,2230.127597,5.167949173,0.002317333403
13546,0.111625,0.005875,0.000125,2230.300312,5.166236551,0.002316386059
13547,0.111875,0.005875,0.000125,2230.479829,5.164535812,0.002315437129
13548,0.112125,0.005875,0.000125,2230.666305,5.162847375,0.002314486646
13549,0.112375,0.005875,0.000125,2230.85992,5.16117172,0.002313534648
13550,0.112625,0.005875,0.000125,2231.060883,5.159509401,0.002312581177
13551,0.112875,0.005875,0.000125,2231.26943,5.157861058,0.002311626282
13552,0.113125,0.005875,0.000125,2231.485838,5.156227432,0.002310670023
13553,0.113375,0.005875,0.000125,2231.710425,5.15460939,0.002309712467
13554,0.113625,0.005875,0.000125,2231.94356,5.153007945,0.002308753696
13555,0.113875,0.005875,0.000125,2232.185675,5.151424288,0.002307793812
13556,0.114125,0.005875,0.000125,2232.437271,5.149859825,0.002306832936
13557,0.114375,0.005875,0.000125,2232.698937,5.148316221,0.00230587122
13558,0.114625,0.005875,0.000125,2232.971363,5.146795461,0.002304908853
13559,0.114875,0.005875,0.000125,2233.255361,5.145299914,0.002303946071
13560,0.115125,0.005875,0.000125,2233.551891,5.143832423,0.002302983174
13561,0.115375,0.005875,0.000125,2233.862093,5.142396415,0.002302020537
13562,0.115625,0.005875,0.000125,2234.187317,5.140996032,0.002301058641
13563,0.115875,0.005875,0.000125,2234.529177,5.139636303,0.002300098095
13564,0.116125,0.005875,0.000125,2234.889602,5.138323354,0.002299139675
13565,0.116375,0.005875,0.000125,2235.270907,5.137064669,0.002298184374
13566,0.116625,0.005875,0.000125,2235.675878,5.135869424,0.002297233456
13567,0.116875,0.005875,0.000125,2236.107879,5.134748895,0.002296288539
13568,0.117125,0.005875,0.000125,2236.570978,5.13371697,0.002295351688
13569,0.117375,0.005875,0.000125,2237.07011,5.132790788,0.002294425537
13570,0.117625,0.005875,0.000125,2237.611273,5.131991528,0.00229351344
13571,0.117875,0.005875,0.000125,2238.201765,5.131345381,0.002292619665
13572,0.118125,0.005875,0.000125,2238.850478,5.130884749,0.002291749627
13573,0.118375,0.005875,0.000125,2239.568251,5.130649697,0.002290910177
13574,0.118625,0.005875,0.000125,2240.368289,5.130689719,0.002290109953
13575,0.118875,0.005875,0.000125,2241.266672,5.131065835,0.002289359807
13576,0.119125,0.005875,0.000125,2242.282935,5.131853081,0.002288673299
13577,0.119375,0.005875,0.000125,2243.440752,5.133143381,0.002288067281
13578,0.119625,0.005875,0.000125,2244.768694,5.135048825,0.002287562562
13579,0.119875,0.005875,0.000125,2246.301069,5.137705273,0.002287184627
13580,0.120125,0.005875,0.000125,2248.078788,5.141276193,0.002286964416
13581,0.120375,0.005875,0.000125,2250.150237,5.145956514,0.00228693908
13582,0.120625,0.005875,0.000125,2252.572037,5.151976154,0.002287152672
13583,0.120875,0.005875,0.000125,2255.409594,5.159602737,0.002287656641
13584,0.121125,0.005875,0.000125,2258.737263,5.1691428,0.002288509994
13585,0.121375,0.005875,0.000125,2262.637897,5.180940573,0.002289778925
13586,0.121625,0.005875,0.000125,2267.201537,5.195373216,0.00229153568
13587,0.121875,0.005875,0.000125,2272.522917,5.212841206,0.002293856386
13588,0.122125,0.005875,0.000125,2278.697514,5.233752548,0.002296817597
13589,0.122375,0.005875,0.000125,2285.815875,5.258499631,0.002300491343
13590,0.122625,0.005875,0.000125,2293.956138,5.28742807,0.002304938609
13591,0.122875,0.005875,0.000125,2303.174871,5.320797816,0.002310201402
13592,0.123125,0.005875,0.000125,2313.496742,5.358738331,0.002316293874
13593,0.123375,0.005875,0.000125,2324.903946,5.401201507,0.002323193401
13594,0.123625,0.005875,0.000125,2337.326912,5.447918663,0.002330832985
13595,0.123875,0.005875,0.000125,2350.637857,5.498368526,0.00233909639
13596,0.124125,0.005875,0.000125,2364.650232,5.5517701,0.002347818728
13597,0.124375,0.005875,0.000125,2379.120951,5.607087147,0.002356789446
13598,0.124625,0.005875,0.000125,2393.773898,5.66312925,0.002365774501
13599,0.124875,0.005875,0.000125,2408.308214,5.718585439,0.002374523911
13600,0.025125,0.006125,0.000125,2361.476988,5.755319235,0.002437169307
13601,0.025375,0.006125,0.000125,2363.598085,5.766896615,0.002439880389
13602,0.025625,0.006125,0.000125,2366.071057,5.780146612,0.002442930272
13603,0.025875,0.006125,0.000125,2368.855827,5.794887263,0.002446281111
13604,0.026125,0.006125,0.000125,2371.893566,5.810847546,0.002449877022
13605,0.026375,0.006125,0.000125,2375.109783,5.827681004,0.002453647005
13606,0.026625,0.006125,0.000125,2378.420089,5.844992221,0.002457510449
13607,0.026875,0.006125,0.000125,2381.73847,5.862375477,0.002461385056
13608,0.027125,0.006125,0.000125,2384.9783,5.879419487,0.002465187833
13609,0.027375,0.006125,0.000125,2388.062143,5.895754068,0.002468844492
13610,0.027625,0.006125,0.000125,2390.928186,5.911081307,0.002472295631
13611,0.027875,0.006125,0.000125,2393.527122,5.925161482,0.002475493772
13612,0.028125,0.006125,0.000125,2395.825849,5.937831337,0.002478406909
13613,0.028375,0.006125,0.000125,2397.806768,5.949001385,0.002481017847
