cellI,x,y,z,sigma_xx,sigma_xy,sigma_xz,sigma_yy,sigma_yz,sigma_zz
11519,0.104875,0.004625,0.000125,3.365711911,-0.1146205511,-0,3.561847904,-0,3.463779795
11520,0.105125,0.004625,0.000125,3.364457728,-0.1155830885,-0,3.560411905,-0,3.462434781
11521,0.105375,0.004625,0.000125,3.363196916,-0.1165486435,-0,3.558991205,-0,3.461093937
11522,0.105625,0.004625,0.000125,3.361927291,-0.1175176823,-0,3.557587793,-0,3.459757546
11523,0.105875,0.004625,0.000125,3.360647645,-0.1184903005,-0,3.556203237,-0,3.458425342
11524,0.106125,0.004625,0.000125,3.359355029,-0.1194672402,-0,3.554840205,-0,3.457097697
11525,0.106375,0.004625,0.000125,3.358047304,-0.120448553,-0,3.553500986,-0,3.45577455
11526,0.106625,0.004625,0.000125,3.356723143,-0.1214347257,-0,3.552187493,-0,3.454455415
11527,0.106875,0.004625,0.000125,3.355377848,-0.122426895,-0,3.550903815,-0,3.453140999
11528,0.107125,0.004625,0.000125,3.354007884,-0.1234255874,-0,3.549653719,-0,3.451831167
11529,0.107375,0.004625,0.000125,3.352609347,-0.1244315627,-0,3.548441337,-0,3.450525793
11530,0.107625,0.004625,0.000125,3.351177269,-0.1254458922,-0,3.547271607,-0,3.449225012
11531,0.107875,0.004625,0.000125,3.349706191,-0.1264696277,-0,3.546150078,-0,3.447928845
11532,0.108125,0.004625,0.000125,3.34818982,-0.12750408,-0,3.545083124,-0,3.446637324
11533,0.108375,0.004625,0.000125,3.346620931,-0.1285506503,-0,3.544078042,-0,3.445350491
11534,0.108625,0.004625,0.000125,3.344991269,-0.1296110873,-0,3.543143168,-0,3.444068394
11535,0.108875,0.004625,0.000125,3.3432913,-0.130687312,-0,3.542288075,-0,3.442791123
11536,0.109125,0.004625,0.000125,3.341510288,-0.1317814804,-0,3.541523627,-0,3.44151869
11537,0.109375,0.004625,0.000125,3.339635971,-0.1328961937,-0,3.540862238,-0,3.440251087
11538,0.109625,0.004625,0.000125,3.337654054,-0.1340343797,-0,3.540318242,-0,3.438988438
11539,0.109875,0.004625,0.000125,3.335548242,-0.1351993206,-0,3.539908004,-0,3.437730842
11540,0.110125,0.004625,0.000125,3.333300089,-0.1363948734,-0,3.53965015,-0,3.436478308
11541,0.110375,0.004625,0.000125,3.330888374,-0.1376254095,-0,3.539566046,-0,3.435230894
11542,0.110625,0.004625,0.000125,3.328288789,-0.1388959951,-0,3.53968016,-0,3.433988667
11543,0.110875,0.004625,0.000125,3.325473288,-0.1402123373,-0,3.540020605,-0,3.432751809
11544,0.111125,0.004625,0.000125,3.322410054,-0.1415810659,-0,3.540619411,-0,3.431520389
11545,0.111375,0.004625,0.000125,3.319062816,-0.1430095538,-0,3.541513144,-0,3.430294426
11546,0.111625,0.004625,0.000125,3.31538969,-0.1445064597,-0,3.542743815,-0,3.429074151
11547,0.111875,0.004625,0.000125,3.311343004,-0.1460815713,-0,3.544359347,-0,3.427859719
11548,0.112125,0.004625,0.000125,3.30686839,-0.1477459828,-0,3.546414466,-0,3.426651244
11549,0.112375,0.004625,0.000125,3.301903521,-0.1495125186,-0,3.548971822,-0,3.425448941
11550,0.112625,0.004625,0.000125,3.296377259,-0.151395792,-0,3.552102976,-0,3.424253017
11551,0.112875,0.004625,0.000125,3.290208243,-0.1534123257,-0,3.555889746,-0,3.423063757
11552,0.113125,0.004625,0.000125,3.283303615,-0.1555811129,-0,3.560425558,-0,3.421881459
11553,0.113375,0.004625,0.000125,3.275557244,-0.1579236266,-0,3.565817169,-0,3.420706533
11554,0.113625,0.004625,0.000125,3.266848197,-0.1604645548,-0,3.572186356,-0,3.419539365
11555,0.113875,0.004625,0.000125,3.257038388,-0.1632315633,-0,3.579672153,-0,3.418380485
11556,0.114125,0.004625,0.000125,3.245970326,-0.1662564467,-0,3.588433171,-0,3.417230562
11557,0.114375,0.004625,0.000125,3.233464775,-0.1695749786,-0,3.598650115,-0,3.41609029
11558,0.114625,0.004625,0.000125,3.219317444,-0.1732277723,-0,3.610528965,-0,3.414960627
11559,0.114875,0.004625,0.000125,3.203296064,-0.1772607368,-0,3.624304141,-0,3.413842668
11560,0.115125,0.004625,0.000125,3.185136542,-0.1817255025,-0,3.640242336,-0,3.412737806
11561,0.115375,0.004625,0.000125,3.164539065,-0.1866803323,-0,3.658646602,-0,3.411647749
11562,0.115625,0.004625,0.000125,3.141163827,-0.1921904277,-0,3.679860856,-0,3.410574529
11563,0.115875,0.004625,0.000125,3.114625887,-0.1983287046,-0,3.704275069,-0,3.409520778
11564,0.116125,0.004625,0.000125,3.084490227,-0.20517646,-0,3.732330616,-0,3.408489717
11565,0.116375,0.004625,0.000125,3.050266083,-0.2128236779,-0,3.764526248,-0,3.407485379
11566,0.116625,0.004625,0.000125,3.011400947,-0.2213695127,-0,3.801424475,-0,3.406512864
11567,0.116875,0.004625,0.000125,2.96727471,-0.2309227291,-0,3.843658112,-0,3.40557849
11568,0.117125,0.004625,0.000125,2.917193376,-0.241601256,-0,3.891937222,-0,3.404690178
11569,0.117375,0.004625,0.000125,2.860382853,-0.2535321142,-0,3.947056136,-0,3.403857966
11570,0.117625,0.004625,0.000125,2.795983288,-0.2668501424,-0,4.00990022,-0,3.403094559
11571,0.117875,0.004625,0.000125,2.72304477,-0.2816964635,-0,4.081451817,-0,3.402415755
11572,0.118125,0.004625,0.000125,2.640523254,-0.2982155498,-0,4.162795754,-0,3.401841598
11573,0.118375,0.004625,0.000125,2.547279337,-0.3165516889,-0,4.255122787,-0,3.40139731
11574,0.118625,0.004625,0.000125,2.442080105,-0.3368432855,-0,4.359730529,-0,3.401114386
11575,0.118875,0.004625,0.000125,2.323604291,-0.3592152864,-0,4.478021254,-0,3.401032311
11576,0.119125,0.004625,0.000125,2.190453125,-0.3837696657,-0,4.61149476,-0,3.401200409
11577,0.119375,0.004625,0.000125,2.041168502,-0.4105725389,-0,4.7617347,-0,3.401679864
11578,0.119625,0.004625,0.000125,1.874260073,-0.4396385376,-0,4.930386635,-0,3.402546062
11579,0.119875,0.004625,0.000125,1.68824254,-0.4709109889,-0,5.119125988,-0,3.403891698
11580,0.120125,0.004625,0.000125,1.481687629,-0.5042389023,-0,5.329612302,-0,3.405829529
11581,0.120375,0.004625,0.000125,1.253291722,-0.5393494232,-0,5.563427714,-0,3.408495446
11582,0.120625,0.004625,0.000125,1.001961759,-0.5758174543,-0,5.821996611,-0,3.412051575
11583,0.120875,0.004625,0.000125,0.7269227498,-0.6130324672,-0,6.106482888,-0,3.416688509
11584,0.121125,0.004625,0.000125,0.4278467266,-0.6501650504,-0,6.417663091,-0,3.422627054
11585,0.121375,0.004625,0.000125,0.1050052891,-0.686135746,-0,6.75577279,-0,3.430117995
11586,0.121625,0.004625,0.000125,-0.240556512,-0.7195905594,-0,7.120326305,-0,3.439439423
11587,0.121875,0.004625,0.000125,-0.6068297497,-0.7488893944,-0,7.509912422,-0,3.450891042
11588,0.122125,0.004625,0.000125,-0.9906411731,-0.7721142357,-0,7.921971428,-0,3.464783597
11589,0.122375,0.004625,0.000125,-1.387457611,-0.7871070707,-0,8.352565935,-0,3.481423368
11590,0.122625,0.004625,0.000125,-1.791214735,-0.791546975,-0,8.796164487,-0,3.501090782
11591,0.122875,0.004625,0.000125,-2.19419749,-0.7830750794,-0,9.245466285,-0,3.524012857
11592,0.123125,0.004625,0.000125,-2.587011369,-0.7594762249,-0,9.691307874,-0,3.550331655
11593,0.123375,0.004625,0.000125,-2.958683458,-0.718915526,-0,10.122699,-0,3.580068455
11594,0.123625,0.004625,0.000125,-3.296957817,-0.6602199427,-0,10.52705287,-0,3.613095866
11595,0.123875,0.004625,0.000125,-3.588757274,-0.5831859739,-0,10.89062738,-0,3.649088847
11596,0.124125,0.004625,0.000125,-3.821120673,-0.4888421158,-0,11.19936201,-0,3.687601643
11597,0.124375,0.004625,0.000125,-3.981261805,-0.3796921582,-0,11.43940617,-0,3.727616429
11598,0.124625,0.004625,0.000125,-4.06021126,-0.259578856,-0,11.59964058,-0,3.768804484
11599,0.124875,0.004625,0.000125,-4.052569242,-0.133877041,-0,11.67213199,-0,3.810993185
11600,0.025125,0.004875,0.000125,7.285844857,0.1033050258,-0,0.3885936998,-0,3.838133545
11601,0.025375,0.004875,0.000125,7.487683183,0.09112681243,-0,0.2012026767,-0,3.845275763
11602,0.025625,0.004875,0.000125,7.663619204,0.07621542306,-0,0.04148447418,-0,3.853234233
11603,0.025875,0.004875,0.000125,7.808191235,0.05903110874,-0,-0.0854075224,-0,3.861904684
11604,0.026125,0.004875,0.000125,7.917243863,0.04020029059,-0,-0.1755823517,-0,3.871017629
11605,0.026375,0.004875,0.000125,7.986718436,0.02047488761,-0,-0.2259322214,-0,3.880887533
11606,0.026625,0.004875,0.000125,8.017994061,0.0006717399603,-0,-0.2369253027,-0,3.889951116
11607,0.026875,0.004875,0.000125,8.008616865,-0.01856605875,-0,-0.2079164916,-0,3.899329888
11608,0.027125,0.004875,0.000125,7.959246668,-0.03642232817,-0,-0.1405087932,-0,3.909311203
11609,0.027375,0.004875,0.000125,7.876585895,-0.05247367495,-0,-0.03984722938,-0,3.917803803
11610,0.027625,0.004875,0.000125,7.762312683,-0.06627909063,-0,0.09092776342,-0,3.925813115
11611,0.027875,0.004875,0.000125,7.621115918,-0.0776136656,-0,0.2468929532,-0,3.933236489
11612,0.028125,0.004875,0.000125,7.458394618,-0.08641439688,-0,0.4226878121,-0,3.939824026
11613,0.028375,0.004875,0.000125,7.279266773,-0.09273869654,-0,0.613141712,-0,3.945530869
11614,0.028625,0.004875,0.000125,7.088606161,-0.09674174748,-0,0.8133622023,-0,3.950376993
11615,0.028875,0.004875,0.000125,6.890966762,-0.0986500508,-0,1.018853834,-0,3.954385976
11616,0.029125,0.004875,0.000125,6.690420403,-0.09873261057,-0,1.225648532,-0,3.95759715
11617,0.029375,0.004875,0.000125,6.490469457,-0.09727715497,-0,1.430370917,-0,3.960068304
11618,0.029625,0.004875,0.000125,6.294028037,-0.0945717462,-0,1.630248528,-0,3.9618671
11619,0.029875,0.004875,0.000125,6.103434582,-0.09089059986,-0,1.823090976,-0,3.96306507
11620,0.030125,0.004875,0.000125,5.920486811,-0.08648514509,-0,2.007247347,-0,3.96373406
11621,0.030375,0.004875,0.000125,5.746493505,-0.08157784818,-0,2.18154903,-0,3.963943472
11622,0.030625,0.004875,0.000125,5.582335146,-0.07636011056,-0,2.34524541,-0,3.96375843
11623,0.030875,0.004875,0.000125,5.428528554,-0.07099210564,-0,2.497937482,-0,3.963238285
11624,0.031125,0.004875,0.000125,5.285289516,-0.06560395892,-0,2.639514162,-0,3.9624362
11625,0.031375,0.004875,0.000125,5.152591907,-0.06029861589,-0,2.770093182,-0,3.961398935
11626,0.031625,0.004875,0.000125,5.030221137,-0.05515452381,-0,2.889968274,-0,3.96016697
11627,0.031875,0.004875,0.000125,4.917820441,-0.0502293278,-0,2.999563623,-0,3.958775076
11628,0.032125,0.004875,0.000125,4.814931085,-0.04556297908,-0,3.099394945,-0,3.957252673
11629,0.032375,0.004875,0.000125,4.721025415,-0.04118072705,-0,3.190037624,-0,3.955624443
11630,0.032625,0.004875,0.000125,4.635534154,-0.03709629077,-0,3.272100635,-0,3.953910893
11631,0.032875,0.004875,0.000125,4.557867549,-0.03331387653,-0,3.346206399,-0,3.952129082
11632,0.033125,0.004875,0.000125,4.487433148,-0.02983077791,-0,3.412974326,-0,3.950292864
11633,0.033375,0.004875,0.000125,4.423647442,-0.02663867417,-0,3.473009722,-0,3.948413772
11634,0.033625,0.004875,0.000125,4.365947258,-0.02372561377,-0,3.526893812,-0,3.946500834
11635,0.033875,0.004875,0.000125,4.31379348,-0.02107669938,-0,3.575179753,-0,3.944561927
11636,0.034125,0.004875,0.000125,4.266680029,-0.0186759793,-0,3.618385751,-0,3.942602592
11637,0.034375,0.004875,0.000125,4.224130032,-0.01650563597,-0,3.656997335,-0,3.940628367
11638,0.034625,0.004875,0.000125,4.185706591,-0.01454910861,-0,3.69146004,-0,3.938641987
11639,0.034875,0.004875,0.000125,4.150998155,-0.0127874841,-0,3.722189664,-0,3.93664828
11640,0.035125,0.004875,0.000125,4.119640177,-0.0112065655,-0,3.749558043,-0,3.934647198
11641,0.035375,0.004875,0.000125,4.091280779,-0.009786146481,-0,3.773917184,-0,3.932644349
11642,0.035625,0.004875,0.000125,4.065628973,-0.008517500642,-0,3.795566803,-0,3.930635566
11643,0.035875,0.004875,0.000125,4.042376309,-0.007375360597,-0,3.81480897,-0,3.92863082
11644,0.036125,0.004875,0.000125,4.021312538,-0.006364846615,-0,3.831869305,-0,3.926617589
11645,0.036375,0.004875,0.000125,4.002142446,-0.005441952298,-0,3.847024175,-0,3.924616939
11646,0.036625,0.004875,0.000125,3.984762192,-0.004649009055,-0,3.860410298,-0,3.92259776
11647,0.036875,0.004875,0.000125,3.968823029,-0.003882669128,-0,3.872328899,-0,3.920608917
11648,0.037125,0.004875,0.000125,3.954403432,-0.003300639509,-0,3.882778944,-0,3.918574062
11649,0.037375,0.004875,0.000125,3.940927173,-0.00264889237,-0,3.89221329,-0,3.916617361
11650,0.037625,0.004875,0.000125,3.928857759,-0.002180793998,-0,3.900395756,-0,3.914512155
11651,0.037875,0.004875,0.000125,3.914284583,-0.002147418492,-0,3.909211268,-0,3.914284583
11652,0.038125,0.004875,0.000125,3.908409499,-0.001801314466,-0,3.913225102,-0,3.910167963
11653,0.038375,0.004875,0.000125,3.89847762,-0.001063512314,-0,3.918894257,-0,3.908460449
11654,0.038625,0.004875,0.000125,3.889402565,-0.0007435385186,-0,3.923812523,-0,3.906654852
11655,0.038875,0.004875,0.000125,3.881221772,-0.0004887966711,-0,3.928019055,-0,3.904674725
11656,0.039125,0.004875,0.000125,3.873652982,-0.0002388181861,-0,3.931656382,-0,3.902659903
11657,0.039375,0.004875,0.000125,3.866543132,-8.055460351e-06,-0,3.934813407,-0,3.900674629
11658,0.039625,0.004875,0.000125,3.859866005,0.0001936316289,-0,3.937531488,-0,3.898703805
11659,0.039875,0.004875,0.000125,3.85359938,0.0003703862836,-0,3.939848545,-0,3.896731764
11660,0.040125,0.004875,0.000125,3.847699734,0.0005272029774,-0,3.941807322,-0,3.8947593
11661,0.040375,0.004875,0.000125,3.84212418,0.0006664102354,-0,3.943447207,-0,3.892789911
11662,0.040625,0.004875,0.000125,3.83683885,0.000789651154,-0,3.944801557,-0,3.890824101
11663,0.040875,0.004875,0.000125,3.831815575,0.000898521341,-0,3.94589927,-0,3.88886113
11664,0.041125,0.004875,0.000125,3.827028584,0.0009947123342,-0,3.946766333,-0,3.886900759
11665,0.041375,0.004875,0.000125,3.822454304,0.001079659097,-0,3.947426135,-0,3.884943156
11666,0.041625,0.004875,0.000125,3.818072128,0.001154551353,-0,3.947899301,-0,3.882988277
11667,0.041875,0.004875,0.000125,3.813863454,0.001220561284,-0,3.948204336,-0,3.881036194
11668,0.042125,0.004875,0.000125,3.809811932,0.001278506815,-0,3.948357623,-0,3.879086845
11669,0.042375,0.004875,0.000125,3.805902995,0.001329400196,-0,3.948373772,-0,3.877140164
11670,0.042625,0.004875,0.000125,3.802123322,0.001373959058,-0,3.948265984,-0,3.875196236
11671,0.042875,0.004875,0.000125,3.798461186,0.001412762099,-0,3.948045972,-0,3.873255054
11672,0.043125,0.004875,0.000125,3.794906334,0.001446452364,-0,3.947724087,-0,3.871316491
11673,0.043375,0.004875,0.000125,3.791449214,0.001475641464,-0,3.947309771,-0,3.869380629
11674,0.043625,0.004875,0.000125,3.788081401,0.001500664439,-0,3.946811407,-0,3.867447482
11675,0.043875,0.004875,0.000125,3.784795626,0.001522027846,-0,3.946236358,-0,3.86551693
11676,0.044125,0.004875,0.000125,3.781585079,0.001540115647,-0,3.945591367,-0,3.863589014
11677,0.044375,0.004875,0.000125,3.778443644,0.001555241951,-0,3.944882483,-0,3.861663773
11678,0.044625,0.004875,0.000125,3.77536601,0.001567654072,-0,3.944115042,-0,3.859741158
11679,0.044875,0.004875,0.000125,3.772347382,0.001577633993,-0,3.943293841,-0,3.857821138
11680,0.045125,0.004875,0.000125,3.769383334,0.001585450552,-0,3.942423242,-0,3.855903756
11681,0.045375,0.004875,0.000125,3.766470053,0.001591261323,-0,3.941507072,-0,3.853988971
11682,0.045625,0.004875,0.000125,3.763604062,0.001595310662,-0,3.940548783,-0,3.852076781
11683,0.045875,0.004875,0.000125,3.7607822,0.001597682162,-0,3.939551495,-0,3.850167202
11684,0.046125,0.004875,0.000125,3.758001741,0.001598595782,-0,3.938517955,-0,3.848260189
11685,0.046375,0.004875,0.000125,3.755260178,0.001598112296,-0,3.937450674,-0,3.846355716
11686,0.046625,0.004875,0.000125,3.752555141,0.001596333322,-0,3.936351978,-0,3.844453797
11687,0.046875,0.004875,0.000125,3.749884459,0.001593304828,-0,3.935224001,-0,3.842554444
11688,0.047125,0.004875,0.000125,3.747246283,0.001589216795,-0,3.934068631,-0,3.840657596
11689,0.047375,0.004875,0.000125,3.744638685,0.0015839594,-0,3.932887714,-0,3.838763309
11690,0.047625,0.004875,0.000125,3.74206005,0.001577716851,-0,3.931682864,-0,3.836871558
11691,0.047875,0.004875,0.000125,3.739508942,0.001570522551,-0,3.930455538,-0,3.834982296
11692,0.048125,0.004875,0.000125,3.736983836,0.001562407285,-0,3.929207175,-0,3.833095585
11693,0.048375,0.004875,0.000125,3.734483574,0.001553398894,-0,3.92793897,-0,3.831211362
11694,0.048625,0.004875,0.000125,3.732006967,0.001543571406,-0,3.926652085,-0,3.829329627
11695,0.048875,0.004875,0.000125,3.729552989,0.001532896882,-0,3.925347553,-0,3.827450348
11696,0.049125,0.004875,0.000125,3.727120639,0.001521443679,-0,3.924026356,-0,3.825573516
11697,0.049375,0.004875,0.000125,3.724708944,0.001509228912,-0,3.922689428,-0,3.823699151
11698,0.049625,0.004875,0.000125,3.722317013,0.001496268501,-0,3.921337621,-0,3.821827256
11699,0.049875,0.004875,0.000125,3.719944049,0.001482528167,-0,3.919971716,-0,3.819957825
11700,0.050125,0.004875,0.000125,3.717589401,0.001468120959,-0,3.918592385,-0,3.818090807
11701,0.050375,0.004875,0.000125,3.715252243,0.00145296133,-0,3.917200367,-0,3.816226268
11702,0.050625,0.004875,0.000125,3.712932028,0.001437011978,-0,3.915796231,-0,3.814364155
11703,0.050875,0.004875,0.000125,3.710628286,0.001420431905,-0,3.914380489,-0,3.812504398
11704,0.051125,0.004875,0.000125,3.708340364,0.001403082724,-0,3.912953722,-0,3.81064704
11705,0.051375,0.004875,0.000125,3.706067755,0.001385022559,-0,3.911516426,-0,3.808792067
11706,0.051625,0.004875,0.000125,3.703810025,0.001366259271,-0,3.91006904,-0,3.806939444
11707,0.051875,0.004875,0.000125,3.701566685,0.001346750606,-0,3.908612018,-0,3.805089179
11708,0.052125,0.004875,0.000125,3.69933719,0.00132650302,-0,3.907145826,-0,3.80324132
11709,0.052375,0.004875,0.000125,3.6971212,0.001305472963,-0,3.905670816,-0,3.801395828
11710,0.052625,0.004875,0.000125,3.69491845,0.001283714787,-0,3.904187291,-0,3.799552635
11711,0.052875,0.004875,0.000125,3.692728351,0.001261232634,-0,3.902695706,-0,3.797711845
11712,0.053125,0.004875,0.000125,3.690550648,0.001237881835,-0,3.901196341,-0,3.795873403
11713,0.053375,0.004875,0.000125,3.688385223,0.001213714604,-0,3.899689405,-0,3.794037193
11714,0.053625,0.004875,0.000125,3.686231496,0.001188783273,-0,3.898175327,-0,3.792203328
11715,0.053875,0.004875,0.000125,3.684089225,0.001162992999,-0,3.896654369,-0,3.790371764
11716,0.054125,0.004875,0.000125,3.681958237,0.001136348564,-0,3.895126746,-0,3.788542427
11717,0.054375,0.004875,0.000125,3.679838101,0.001108806022,-0,3.893592791,-0,3.786715383
11718,0.054625,0.004875,0.000125,3.677728723,0.0010803709,-0,3.892052661,-0,3.784890539
11719,0.054875,0.004875,0.000125,3.675629752,0.001051048598,-0,3.89050663,-0,3.78306794
11720,0.055125,0.004875,0.000125,3.673540847,0.001020844113,-0,3.888954958,-0,3.781247639
11721,0.055375,0.004875,0.000125,3.67146193,0.0009897122054,-0,3.887397763,-0,3.779429561
11722,0.055625,0.004875,0.000125,3.6693928,0.0009576554921,-0,3.88583522,-0,3.777613702
11723,0.055875,0.004875,0.000125,3.667333256,0.0009245763902,-0,3.884267499,-0,3.775800062
11724,0.056125,0.004875,0.000125,3.665283034,0.0008905237636,-0,3.882694803,-0,3.773988671
11725,0.056375,0.004875,0.000125,3.663242062,0.0008553978626,-0,3.881117239,-0,3.772179459
11726,0.056625,0.004875,0.000125,3.661210202,0.00081924698,-0,3.879534951,-0,3.770372389
11727,0.056875,0.004875,0.000125,3.659187121,0.0007820711811,-0,3.87794818,-0,3.768567521
11728,0.057125,0.004875,0.000125,3.657172748,0.0007437240788,-0,3.876357038,-0,3.766764785
11729,0.057375,0.004875,0.000125,3.65516688,0.0007043068631,-0,3.874761692,-0,3.764964178
11730,0.057625,0.004875,0.000125,3.653169323,0.000663675528,-0,3.873162308,-0,3.763165702
11731,0.057875,0.004875,0.000125,3.651180015,0.0006219331534,-0,3.87155897,-0,3.761369297
11732,0.058125,0.004875,0.000125,3.649198641,0.0005790351682,-0,3.869951888,-0,3.759575041
11733,0.058375,0.004875,0.000125,3.647225213,0.0005348378684,-0,3.868341096,-0,3.757782851
11734,0.058625,0.004875,0.000125,3.645259555,0.0004895408882,-0,3.866726719,-0,3.755992746
11735,0.058875,0.004875,0.000125,3.643301424,0.0004429481857,-0,3.865108915,-0,3.754204781
11736,0.059125,0.004875,0.000125,3.641350839,0.0003951081136,-0,3.86348771,-0,3.752418877
11737,0.059375,0.004875,0.000125,3.639407685,0.0003459200476,-0,3.861863201,-0,3.750635016
11738,0.059625,0.004875,0.000125,3.637471713,0.0002954307251,-0,3.86023556,-0,3.748853247
11739,0.059875,0.004875,0.000125,3.635542801,0.0002435887817,-0,3.858604897,-0,3.747073547
11740,0.060125,0.004875,0.000125,3.633620959,0.0001903438122,-0,3.85697126,-0,3.745295827
11741,0.060375,0.004875,0.000125,3.631705865,0.0001356963394,-0,3.855334863,-0,3.74352016
