cellI,x,y,z,sigma_xx,sigma_xy,sigma_xz,sigma_yy,sigma_yz,sigma_zz
32857,0.039375,-0.001875,0.000125,1.357572897e-16,2.86676924e-18,-0,1.626639793e-16,-0,1.456679409e-16
32858,0.039625,-0.001875,0.000125,1.389875252e-16,3.95381367e-18,-0,1.574577154e-16,-0,1.476439693e-16
32859,0.039875,-0.001875,0.000125,1.395427359e-16,1.680961903e-20,-0,1.537643714e-16,-0,1.507821025e-16
32860,0.040125,-0.001875,0.000125,1.480297366e-16,-0,-0,1.480297366e-16,-0,1.480297366e-16
32861,0.040375,-0.001875,0.000125,1.511402819e-16,5.511968601e-18,-0,1.447072323e-16,-0,1.482416956e-16
32862,0.040625,-0.001875,0.000125,1.500310148e-16,2.647376402e-18,-0,1.462133718e-16,-0,1.478448232e-16
32863,0.040875,-0.001875,0.000125,1.502487013e-16,2.831808685e-18,-0,1.474173803e-16,-0,1.464231282e-16
32864,0.041125,-0.001875,0.000125,1.505022569e-16,2.834764622e-18,-0,1.47315304e-16,-0,1.46271649e-16
32865,0.041375,-0.001875,0.000125,1.507342543e-16,5.007171899e-19,-0,1.466889035e-16,-0,1.466660521e-16
32866,0.041625,-0.001875,0.000125,1.506456635e-16,-1.317481936e-18,-0,1.463261963e-16,-0,1.471173501e-16
32867,0.041875,-0.001875,0.000125,1.497757118e-16,-1.928268823e-18,-0,1.472715054e-16,-0,1.470419927e-16
32868,0.042125,-0.001875,0.000125,1.529697859e-16,-2.631693857e-18,-0,1.45559712e-16,-0,1.45559712e-16
32869,0.042375,-0.001875,0.000125,1.559073716e-16,2.594444304e-18,-0,1.373290135e-16,-0,1.508528248e-16
32870,0.042625,-0.001875,0.000125,1.574179822e-16,2.55818285e-18,-0,1.340672103e-16,-0,1.526040174e-16
32871,0.042875,-0.001875,0.000125,1.591833097e-16,-4.036683325e-19,-0,1.323764821e-16,-0,1.52529418e-16
32872,0.043125,-0.001875,0.000125,1.617347568e-16,-3.657221117e-18,-0,1.288955996e-16,-0,1.534588534e-16
32873,0.043375,-0.001875,0.000125,1.603771547e-16,-4.291308999e-18,-0,1.296351172e-16,-0,1.54076938e-16
32874,0.043625,-0.001875,0.000125,1.564855768e-16,-6.318913436e-18,-0,1.350347332e-16,-0,1.525688998e-16
32875,0.043875,-0.001875,0.000125,1.527238743e-16,-1.362141864e-17,-0,1.41433289e-16,-0,1.499320465e-16
32876,0.044125,-0.001875,0.000125,1.497394464e-16,-1.480115704e-17,-0,1.444581613e-16,-0,1.498916022e-16
32877,0.044375,-0.001875,0.000125,1.448021993e-16,-2.980551623e-18,-0,1.496435053e-16,-0,1.496435053e-16
32878,0.044625,-0.001875,0.000125,1.400912557e-16,-5.900417057e-18,-0,1.538307398e-16,-0,1.501672143e-16
32879,0.044875,-0.001875,0.000125,1.327948801e-16,-2.19200852e-18,-0,1.643057242e-16,-0,1.469886055e-16
32880,0.045125,-0.001875,0.000125,1.419858585e-16,5.728071508e-18,-0,1.503611223e-16,-0,1.51742229e-16
32881,0.045375,-0.001875,0.000125,1.458369156e-16,2.327104434e-18,-0,1.498166058e-16,-0,1.484356885e-16
32882,0.045625,-0.001875,0.000125,1.488506831e-16,4.468198828e-18,-0,1.463878437e-16,-0,1.488506831e-16
32883,0.045875,-0.001875,0.000125,1.384233496e-16,3.219934393e-18,-0,1.618423077e-16,-0,1.438235525e-16
32884,0.046125,-0.001875,0.000125,1.300032541e-16,-1.202349677e-17,-0,1.679848045e-16,-0,1.461011513e-16
32885,0.046375,-0.001875,0.000125,1.480297366e-16,-0,-0,1.480297366e-16,-0,1.480297366e-16
32886,0.046625,-0.001875,0.000125,1.443517488e-16,-8.906717861e-18,-0,1.603681864e-16,-0,1.393692746e-16
32887,0.046875,-0.001875,0.000125,1.47416757e-16,-9.673902408e-18,-0,1.617243726e-16,-0,1.349480802e-16
32888,0.047125,-0.001875,0.000125,1.338782653e-16,9.883372054e-18,-0,1.755557035e-16,-0,1.34655241e-16
32889,0.047375,-0.001875,0.000125,1.480297366e-16,-0,-0,1.480297366e-16,-0,1.480297366e-16
32890,0.047625,-0.001875,0.000125,2.20845874e-16,-2.429585314e-16,-0,1.238840097e-16,-0,9.935932617e-17
32891,0.047875,-0.001875,0.000125,1.480297366e-16,0,-0,1.480297366e-16,-0,1.480297366e-16
32892,0.048125,-0.001875,0.000125,-6.749035067e-18,1.655192648e-16,-0,3.46218593e-16,-0,1.046196519e-16
32893,0.048375,-0.001875,0.000125,6.275658834e-17,2.236610723e-17,-0,2.855883106e-16,-0,9.574431089e-17
32894,0.048625,-0.001875,0.000125,1.616788728e-16,-1.334618859e-17,-0,1.229825185e-16,-0,1.594278186e-16
32895,0.048875,-0.001875,0.000125,3.333831103e-16,-5.083740147e-17,-0,-1.6192589e-16,-0,2.726319896e-16
32896,0.049125,-0.001875,0.000125,1.480297366e-16,0,-0,1.480297366e-16,-0,1.480297366e-16
32897,0.049375,-0.001875,0.000125,7.001535371e-17,5.62040902e-17,-0,2.475589953e-16,-0,1.265148608e-16
32898,0.049625,-0.001875,0.000125,1.480297366e-16,-0,-0,1.480297366e-16,-0,1.480297366e-16
32899,0.049875,-0.001875,0.000125,1.978550724e-16,-3.511106445e-17,-0,7.338441966e-17,-0,1.728497178e-16
32900,0.050125,-0.001875,0.000125,1.668127184e-16,-3.648083426e-17,-0,1.104637731e-16,-0,1.668127184e-16
32901,0.050375,-0.001875,0.000125,1.41716361e-16,-3.938910279e-17,-0,1.513049879e-16,-0,1.51067861e-16
32902,0.050625,-0.001875,0.000125,1.411270693e-16,-8.061698522e-17,-0,1.712992196e-16,-0,1.316629209e-16
32903,0.050875,-0.001875,0.000125,1.798461048e-16,-1.61650436e-16,-0,1.38089897e-16,-0,1.26153208e-16
32904,0.051125,-0.001875,0.000125,2.448175904e-16,-2.403640666e-16,-0,8.932413361e-18,-0,1.90339206e-16
32905,0.051375,-0.001875,0.000125,1.480297366e-16,0,-0,1.480297366e-16,-0,1.480297366e-16
32906,0.051625,-0.001875,0.000125,-6.031127115e-17,2.875437697e-16,-0,4.145715554e-16,-0,8.982892559e-17
32907,0.051875,-0.001875,0.000125,1.480297366e-16,-0,-0,1.480297366e-16,-0,1.480297366e-16
32908,0.052125,-0.001875,0.000125,1.675176292e-16,-1.750294976e-16,-0,1.329006199e-16,-0,1.436709607e-16
32909,0.052375,-0.001875,0.000125,1.064039165e-16,8.234160375e-17,-0,2.312813769e-16,-0,1.064039165e-16
32910,0.052625,-0.001875,0.000125,1.437365007e-16,5.246788858e-19,-0,1.501763546e-16,-0,1.501763546e-16
32911,0.052875,-0.001875,0.000125,1.538356962e-16,1.237332542e-17,-0,1.451267568e-16,-0,1.451267568e-16
32912,0.053125,-0.001875,0.000125,1.787948167e-16,1.423184076e-16,-0,1.082140356e-16,-0,1.570803575e-16
32913,0.053375,-0.001875,0.000125,6.421034732e-17,1.068575221e-16,-0,3.107295704e-16,-0,6.914929216e-17
32914,0.053625,-0.001875,0.000125,1.377992875e-16,-1.30165931e-17,-0,1.531449612e-16,-0,1.531449612e-16
32915,0.053875,-0.001875,0.000125,1.788622005e-16,-2.071567397e-17,-0,1.089546503e-16,-0,1.562723591e-16
32916,0.054125,-0.001875,0.000125,1.889549552e-16,-1.870542497e-17,-0,8.473685946e-17,-0,1.703973952e-16
32917,0.054375,-0.001875,0.000125,1.790382754e-16,-6.802360773e-18,-0,8.601265905e-17,-0,1.790382754e-16
32918,0.054625,-0.001875,0.000125,1.396192407e-16,-3.604478034e-17,-0,9.089846632e-17,-0,2.135715028e-16
32919,0.054875,-0.001875,0.000125,8.041629654e-17,9.405993395e-18,-0,1.884769862e-16,-0,1.751959271e-16
32920,0.055125,-0.001875,0.000125,1.615369893e-16,7.501589515e-17,-0,1.210152313e-16,-0,1.615369893e-16
32921,0.055375,-0.001875,0.000125,2.129111896e-16,-2.579653372e-18,-0,1.224865406e-16,-0,1.086914797e-16
32922,0.055625,-0.001875,0.000125,2.079586028e-16,-2.052996298e-17,-0,1.180653035e-16,-0,1.180653035e-16
32923,0.055875,-0.001875,0.000125,1.893784778e-16,1.435247052e-17,-0,1.26462491e-16,-0,1.282482411e-16
32924,0.056125,-0.001875,0.000125,1.799110554e-16,9.299376868e-19,-0,1.25534919e-16,-0,1.386432354e-16
32925,0.056375,-0.001875,0.000125,1.544068521e-16,-4.018152657e-17,-0,1.471581504e-16,-0,1.425242074e-16
32926,0.056625,-0.001875,0.000125,1.480297366e-16,-0,-0,1.480297366e-16,-0,1.480297366e-16
32927,0.056875,-0.001875,0.000125,1.668301093e-16,3.631185196e-17,-0,1.018259998e-16,-0,1.754331008e-16
32928,0.057125,-0.001875,0.000125,1.161603142e-16,3.170531251e-17,-0,2.117685815e-16,-0,1.161603142e-16
32929,0.057375,-0.001875,0.000125,1.161658721e-16,4.351289342e-17,-0,2.117574656e-16,-0,1.161658721e-16
32930,0.057625,-0.001875,0.000125,8.875558894e-17,5.438367081e-17,-0,2.66578032e-16,-0,8.875558894e-17
32931,0.057875,-0.001875,0.000125,5.539632613e-17,4.889691223e-17,-0,3.2553679e-16,-0,6.315609369e-17
32932,0.058125,-0.001875,0.000125,1.060106177e-16,1.47552011e-17,-0,2.389981667e-16,-0,9.908042537e-17
32933,0.058375,-0.001875,0.000125,1.212655735e-16,-2.63873057e-17,-0,2.370566379e-16,-0,8.576699848e-17
32934,0.058625,-0.001875,0.000125,1.651413858e-16,-3.920053553e-17,-0,1.369640758e-16,-0,1.419837483e-16
32935,0.058875,-0.001875,0.000125,1.525935339e-16,-1.133654904e-17,-0,1.533361246e-16,-0,1.381595514e-16
32936,0.059125,-0.001875,0.000125,1.445332436e-16,3.018374954e-18,-0,1.687074582e-16,-0,1.308485081e-16
32937,0.059375,-0.001875,0.000125,1.430575073e-16,-5.291205047e-18,-0,1.710768882e-16,-0,1.299548143e-16
32938,0.059625,-0.001875,0.000125,1.434722358e-16,-1.198877485e-17,-0,1.704220725e-16,-0,1.301949016e-16
32939,0.059875,-0.001875,0.000125,1.435998464e-16,-1.803966888e-17,-0,1.690067641e-16,-0,1.314825993e-16
32940,0.060125,-0.001875,0.000125,1.42342918e-16,-2.291541459e-17,-0,1.684128007e-16,-0,1.333334911e-16
32941,0.060375,-0.001875,0.000125,1.392839373e-16,-2.552460194e-17,-0,1.695786174e-16,-0,1.352266551e-16
32942,0.060625,-0.001875,0.000125,1.357636693e-16,-2.584179162e-17,-0,1.713608094e-16,-0,1.369647311e-16
32943,0.060875,-0.001875,0.000125,1.331375539e-16,-2.468845478e-17,-0,1.721477281e-16,-0,1.388039279e-16
32944,0.061125,-0.001875,0.000125,1.312839622e-16,-2.228301216e-17,-0,1.724949032e-16,-0,1.403103444e-16
32945,0.061375,-0.001875,0.000125,1.300823703e-16,-1.887360074e-17,-0,1.72571201e-16,-0,1.414356386e-16
32946,0.061625,-0.001875,0.000125,1.296521099e-16,-1.53992832e-17,-0,1.720332769e-16,-0,1.424038231e-16
32947,0.061875,-0.001875,0.000125,1.300750681e-16,-1.21037423e-17,-0,1.708177883e-16,-0,1.431963535e-16
32948,0.062125,-0.001875,0.000125,1.313195935e-16,-9.467857657e-18,-0,1.686811381e-16,-0,1.440884782e-16
32949,0.062375,-0.001875,0.000125,1.329122833e-16,-7.939814196e-18,-0,1.660244969e-16,-0,1.451524297e-16
32950,0.062625,-0.001875,0.000125,1.34876126e-16,-7.569203676e-18,-0,1.626519361e-16,-0,1.465611478e-16
32951,0.062875,-0.001875,0.000125,1.369217732e-16,-6.607989022e-18,-0,1.599160224e-16,-0,1.472514143e-16
32952,0.063125,-0.001875,0.000125,1.392980325e-16,-4.597299145e-18,-0,1.579521665e-16,-0,1.468390108e-16
32953,0.063375,-0.001875,0.000125,1.393800687e-16,-7.652630226e-18,-0,1.573643011e-16,-0,1.4734484e-16
32954,0.063625,-0.001875,0.000125,1.41815782e-16,-1.039446489e-17,-0,1.524866619e-16,-0,1.49786766e-16
32955,0.063875,-0.001875,0.000125,1.438089433e-16,-5.35745094e-18,-0,1.525125369e-16,-0,1.477677297e-16
32956,0.064125,-0.001875,0.000125,1.45335475e-16,-3.520293745e-18,-0,1.512084624e-16,-0,1.475452725e-16
32957,0.064375,-0.001875,0.000125,1.458188185e-16,-4.406978324e-18,-0,1.504503401e-16,-0,1.478200513e-16
32958,0.064625,-0.001875,0.000125,1.46560481e-16,-4.832295932e-18,-0,1.495670303e-16,-0,1.479616985e-16
32959,0.064875,-0.001875,0.000125,1.4710223e-16,-4.761490832e-18,-0,1.489932699e-16,-0,1.479937099e-16
32960,0.065125,-0.001875,0.000125,1.47403524e-16,-4.543634442e-18,-0,1.48801622e-16,-0,1.478840638e-16
32961,0.065375,-0.001875,0.000125,1.481311908e-16,-5.741539781e-18,-0,1.470377163e-16,-0,1.489203027e-16
32962,0.065625,-0.001875,0.000125,1.483437364e-16,-6.462715804e-18,-0,1.460881895e-16,-0,1.49657284e-16
32963,0.065875,-0.001875,0.000125,1.478021496e-16,-5.146665652e-18,-0,1.471570687e-16,-0,1.491299916e-16
32964,0.066125,-0.001875,0.000125,1.473503945e-16,-4.074605576e-18,-0,1.480844943e-16,-0,1.48654321e-16
32965,0.066375,-0.001875,0.000125,1.471238347e-16,-3.728158138e-18,-0,1.484432636e-16,-0,1.485221115e-16
32966,0.066625,-0.001875,0.000125,1.470897302e-16,-3.472862081e-18,-0,1.484799319e-16,-0,1.485195477e-16
32967,0.066875,-0.001875,0.000125,1.470917873e-16,-2.969707072e-18,-0,1.48604612e-16,-0,1.483928105e-16
32968,0.067125,-0.001875,0.000125,1.471438058e-16,-2.770305283e-18,-0,1.485526188e-16,-0,1.483927853e-16
32969,0.067375,-0.001875,0.000125,1.473722236e-16,-3.25353825e-18,-0,1.478265168e-16,-0,1.488904695e-16
32970,0.067625,-0.001875,0.000125,1.473352053e-16,-2.949906098e-18,-0,1.479023736e-16,-0,1.488516309e-16
32971,0.067875,-0.001875,0.000125,1.472923418e-16,-2.239489632e-18,-0,1.482057939e-16,-0,1.485910741e-16
32972,0.068125,-0.001875,0.000125,1.47304203e-16,-2.198619252e-18,-0,1.482013364e-16,-0,1.485836704e-16
32973,0.068375,-0.001875,0.000125,1.474582495e-16,-2.188684949e-18,-0,1.480514765e-16,-0,1.485794838e-16
32974,0.068625,-0.001875,0.000125,1.476787766e-16,-2.102320646e-18,-0,1.478033871e-16,-0,1.486070462e-16
32975,0.068875,-0.001875,0.000125,1.476655019e-16,-1.763953051e-18,-0,1.480259917e-16,-0,1.483977162e-16
32976,0.069125,-0.001875,0.000125,1.477492209e-16,-1.509699599e-18,-0,1.480373594e-16,-0,1.483026295e-16
32977,0.069375,-0.001875,0.000125,1.477994083e-16,-1.36291332e-18,-0,1.480821302e-16,-0,1.482076714e-16
32978,0.069625,-0.001875,0.000125,1.478393069e-16,-1.248298317e-18,-0,1.481304024e-16,-0,1.481195006e-16
32979,0.069875,-0.001875,0.000125,1.478586655e-16,-1.165582715e-18,-0,1.481881888e-16,-0,1.480423555e-16
32980,0.070125,-0.001875,0.000125,1.478773215e-16,-1.108996401e-18,-0,1.482251585e-16,-0,1.479867299e-16
32981,0.070375,-0.001875,0.000125,1.478957245e-16,-1.086652959e-18,-0,1.482350951e-16,-0,1.479583902e-16
32982,0.070625,-0.001875,0.000125,1.479019212e-16,-1.071435088e-18,-0,1.482417082e-16,-0,1.479455805e-16
32983,0.070875,-0.001875,0.000125,1.478824166e-16,-1.022016887e-18,-0,1.48284262e-16,-0,1.479225313e-16
32984,0.071125,-0.001875,0.000125,1.478533886e-16,-9.595468894e-19,-0,1.483380382e-16,-0,1.478977831e-16
32985,0.071375,-0.001875,0.000125,1.478343706e-16,-9.219508462e-19,-0,1.483674498e-16,-0,1.478873895e-16
32986,0.071625,-0.001875,0.000125,1.478255228e-16,-9.048453181e-19,-0,1.483785588e-16,-0,1.478851282e-16
32987,0.071875,-0.001875,0.000125,1.47824178e-16,-8.934088401e-19,-0,1.483795487e-16,-0,1.478854832e-16
32988,0.072125,-0.001875,0.000125,1.478268864e-16,-8.794179846e-19,-0,1.483774852e-16,-0,1.478848383e-16
32989,0.072375,-0.001875,0.000125,1.47831977e-16,-8.609661978e-19,-0,1.483761664e-16,-0,1.478810665e-16
32990,0.072625,-0.001875,0.000125,1.478406446e-16,-8.458397977e-19,-0,1.483709107e-16,-0,1.478776546e-16
32991,0.072875,-0.001875,0.000125,1.478523659e-16,-8.364918104e-19,-0,1.483608521e-16,-0,1.478759919e-16
32992,0.073125,-0.001875,0.000125,1.478645125e-16,-8.257098515e-19,-0,1.483528388e-16,-0,1.478718586e-16
32993,0.073375,-0.001875,0.000125,1.47878584e-16,-8.174003105e-19,-0,1.483426825e-16,-0,1.478679433e-16
32994,0.073625,-0.001875,0.000125,1.478966032e-16,-8.212201562e-19,-0,1.483216009e-16,-0,1.478710057e-16
32995,0.073875,-0.001875,0.000125,1.479172708e-16,-8.306469054e-19,-0,1.482916929e-16,-0,1.478802462e-16
32996,0.074125,-0.001875,0.000125,1.479376974e-16,-8.314031915e-19,-0,1.48262799e-16,-0,1.478887134e-16
32997,0.074375,-0.001875,0.000125,1.479568668e-16,-8.264571613e-19,-0,1.482362455e-16,-0,1.478960975e-16
32998,0.074625,-0.001875,0.000125,1.479740987e-16,-8.253951957e-19,-0,1.482107093e-16,-0,1.479044019e-16
32999,0.074875,-0.001875,0.000125,1.479901089e-16,-8.330526494e-19,-0,1.4818337e-16,-0,1.479157309e-16
33000,0.075125,-0.001875,0.000125,1.480056001e-16,-8.504600037e-19,-0,1.481512155e-16,-0,1.479323942e-16
33001,0.075375,-0.001875,0.000125,1.480201998e-16,-8.715859624e-19,-0,1.481175825e-16,-0,1.479514276e-16
33002,0.075625,-0.001875,0.000125,1.480343502e-16,-8.927662626e-19,-0,1.480869522e-16,-0,1.479679074e-16
33003,0.075875,-0.001875,0.000125,1.480496301e-16,-9.180580249e-19,-0,1.480599756e-16,-0,1.479796041e-16
33004,0.076125,-0.001875,0.000125,1.480465508e-16,-9.493177184e-19,-0,1.480496291e-16,-0,1.479930299e-16
33005,0.076375,-0.001875,0.000125,1.480603639e-16,-9.798207443e-19,-0,1.480277872e-16,-0,1.480010587e-16
33006,0.076625,-0.001875,0.000125,1.480947143e-16,-1.014616141e-18,-0,1.480031705e-16,-0,1.479913251e-16
33007,0.076875,-0.001875,0.000125,1.481169717e-16,-1.062208853e-18,-0,1.479914042e-16,-0,1.47980834e-16
33008,0.077125,-0.001875,0.000125,1.48108694e-16,-1.121560565e-18,-0,1.480026333e-16,-0,1.479778825e-16
33009,0.077375,-0.001875,0.000125,1.481198423e-16,-1.176726455e-18,-0,1.480138917e-16,-0,1.479554759e-16
33010,0.077625,-0.001875,0.000125,1.48174679e-16,-1.228124627e-18,-0,1.479915211e-16,-0,1.479230097e-16
33011,0.077875,-0.001875,0.000125,1.481951891e-16,-1.304594684e-18,-0,1.479950295e-16,-0,1.478989913e-16
33012,0.078125,-0.001875,0.000125,1.481919078e-16,-1.373699495e-18,-0,1.480195302e-16,-0,1.478777719e-16
33013,0.078375,-0.001875,0.000125,1.481919806e-16,-1.441139202e-18,-0,1.480415982e-16,-0,1.478556311e-16
33014,0.078625,-0.001875,0.000125,1.481976667e-16,-1.513079723e-18,-0,1.480542662e-16,-0,1.478372769e-16
33015,0.078875,-0.001875,0.000125,1.481851788e-16,-1.579781465e-18,-0,1.480776821e-16,-0,1.478263489e-16
33016,0.079125,-0.001875,0.000125,1.481576592e-16,-1.638818673e-18,-0,1.481110962e-16,-0,1.478204545e-16
33017,0.079375,-0.001875,0.000125,1.481517177e-16,-1.709588356e-18,-0,1.481192051e-16,-0,1.478182871e-16
33018,0.079625,-0.001875,0.000125,1.481833765e-16,-1.804873585e-18,-0,1.480809827e-16,-0,1.478248506e-16
33019,0.079875,-0.001875,0.000125,1.482140985e-16,-1.907734562e-18,-0,1.480346809e-16,-0,1.478404304e-16
33020,0.080125,-0.001875,0.000125,1.482122804e-16,-1.994598101e-18,-0,1.480202118e-16,-0,1.478567177e-16
33021,0.080375,-0.001875,0.000125,1.482024243e-16,-2.076951541e-18,-0,1.480238045e-16,-0,1.47862981e-16
33022,0.080625,-0.001875,0.000125,1.481347781e-16,-2.030701171e-18,-0,1.480661281e-16,-0,1.478883036e-16
33023,0.080875,-0.001875,0.000125,1.480977885e-16,-2.026937838e-18,-0,1.481301821e-16,-0,1.478612392e-16
33024,0.081125,-0.001875,0.000125,1.482528519e-16,-2.14761317e-18,-0,1.479788702e-16,-0,1.478574877e-16
33025,0.081375,-0.001875,0.000125,1.483563626e-16,-2.240512814e-18,-0,1.479080645e-16,-0,1.478247828e-16
33026,0.081625,-0.001875,0.000125,1.484775414e-16,-2.305110977e-18,-0,1.478100008e-16,-0,1.478016676e-16
33027,0.081875,-0.001875,0.000125,1.486403082e-16,-2.412419781e-18,-0,1.476743872e-16,-0,1.477745145e-16
33028,0.082125,-0.001875,0.000125,1.488463021e-16,-2.575769088e-18,-0,1.474868172e-16,-0,1.477560906e-16
33029,0.082375,-0.001875,0.000125,1.490992129e-16,-2.794035659e-18,-0,1.47226316e-16,-0,1.477636809e-16
33030,0.082625,-0.001875,0.000125,1.493465121e-16,-3.012597657e-18,-0,1.469115198e-16,-0,1.478311779e-16
33031,0.082875,-0.001875,0.000125,1.49143921e-16,-2.812762231e-18,-0,1.470480873e-16,-0,1.478972015e-16
33032,0.083125,-0.001875,0.000125,1.492629797e-16,-2.83130843e-18,-0,1.467410553e-16,-0,1.480851748e-16
33033,0.083375,-0.001875,0.000125,1.496859052e-16,-3.259300337e-18,-0,1.46077588e-16,-0,1.483257166e-16
33034,0.083625,-0.001875,0.000125,1.497949229e-16,-3.408658286e-18,-0,1.456811915e-16,-0,1.486130955e-16
33035,0.083875,-0.001875,0.000125,1.500842099e-16,-3.635511646e-18,-0,1.450144019e-16,-0,1.48990598e-16
33036,0.084125,-0.001875,0.000125,1.506243555e-16,-3.967109827e-18,-0,1.440142696e-16,-0,1.494505847e-16
33037,0.084375,-0.001875,0.000125,1.511811247e-16,-4.170026741e-18,-0,1.429270717e-16,-0,1.499810134e-16
33038,0.084625,-0.001875,0.000125,1.5155815e-16,-4.139609606e-18,-0,1.420635074e-16,-0,1.504675524e-16
33039,0.084875,-0.001875,0.000125,1.520021584e-16,-4.106970163e-18,-0,1.412688123e-16,-0,1.508182392e-16
33040,0.085125,-0.001875,0.000125,1.530446634e-16,-4.407154743e-18,-0,1.399781017e-16,-0,1.510664448e-16
33041,0.085375,-0.001875,0.000125,1.551196087e-16,-5.327586784e-18,-0,1.377260388e-16,-0,1.512435624e-16
33042,0.085625,-0.001875,0.000125,1.585003209e-16,-7.14423288e-18,-0,1.342810236e-16,-0,1.513078653e-16
33043,0.085875,-0.001875,0.000125,1.638895428e-16,-1.043796398e-17,-0,1.284014632e-16,-0,1.517982039e-16
33044,0.086125,-0.001875,0.000125,1.60548685e-16,-9.094261923e-18,-0,1.34089787e-16,-0,1.494507379e-16
33045,0.086375,-0.001875,0.000125,1.540460503e-16,-1.052828147e-17,-0,1.417050714e-16,-0,1.483380881e-16
33046,0.086625,-0.001875,0.000125,1.572571271e-16,-1.479437521e-17,-0,1.368653213e-16,-0,1.499667615e-16
33047,0.086875,-0.001875,0.000125,1.595655663e-16,-1.822181434e-17,-0,1.34632635e-16,-0,1.498910086e-16
33048,0.087125,-0.001875,0.000125,1.572168827e-16,-2.114374034e-17,-0,1.368411689e-16,-0,1.500311582e-16
33049,0.087375,-0.001875,0.000125,1.535110245e-16,-2.353291806e-17,-0,1.401451448e-16,-0,1.504330405e-16
33050,0.087625,-0.001875,0.000125,1.493226606e-16,-2.477079009e-17,-0,1.439012069e-16,-0,1.508653423e-16
33051,0.087875,-0.001875,0.000125,1.461417881e-16,-2.466621245e-17,-0,1.468378483e-16,-0,1.511095734e-16
33052,0.088125,-0.001875,0.000125,1.446493657e-16,-2.352856266e-17,-0,1.48284411e-16,-0,1.511554331e-16
33053,0.088375,-0.001875,0.000125,1.44174957e-16,-2.211294529e-17,-0,1.488444047e-16,-0,1.510698481e-16
33054,0.088625,-0.001875,0.000125,1.427460518e-16,-2.00055385e-17,-0,1.504373579e-16,-0,1.509058001e-16
33055,0.088875,-0.001875,0.000125,1.384289825e-16,-1.891702175e-17,-0,1.557928537e-16,-0,1.498673737e-16
33056,0.089125,-0.001875,0.000125,1.338687251e-16,-2.410072702e-17,-0,1.648312262e-16,-0,1.453892585e-16
33057,0.089375,-0.001875,0.000125,1.338396953e-16,-4.231990653e-17,-0,1.72117698e-16,-0,1.381318165e-16
33058,0.089625,-0.001875,0.000125,1.387753662e-16,-7.765619848e-17,-0,1.739028513e-16,-0,1.314109924e-16
33059,0.089875,-0.001875,0.000125,1.376233889e-16,-1.957444944e-17,-0,1.532329105e-16,-0,1.532329105e-16
33060,0.090125,-0.001875,0.000125,1.53627513e-16,9.3619257e-17,-0,9.593305437e-17,-0,1.945286425e-16
33061,0.090375,-0.001875,0.000125,1.335123879e-16,1.794618827e-17,-0,1.462276598e-16,-0,1.643491622e-16
33062,0.090625,-0.001875,0.000125,1.31596067e-16,9.791373451e-18,-0,1.550903103e-16,-0,1.574028326e-16
33063,0.090875,-0.001875,0.000125,1.750496014e-16,1.901559756e-17,-0,9.399000713e-17,-0,1.750496014e-16
33064,0.091125,-0.001875,0.000125,1.910452045e-16,-3.075115028e-18,-0,6.61898871e-17,-0,1.868541183e-16
33065,0.091375,-0.001875,0.000125,1.472957424e-16,-1.66899702e-17,-0,1.401769833e-16,-0,1.566164841e-16
33066,0.091625,-0.001875,0.000125,1.45754478e-16,-1.531754938e-17,-0,1.316078984e-16,-0,1.667268334e-16
33067,0.091875,-0.001875,0.000125,1.254481326e-16,1.019613945e-17,-0,1.619808358e-16,-0,1.566602415e-16
33068,0.092125,-0.001875,0.000125,1.115275437e-16,4.45302979e-17,-0,1.755176185e-16,-0,1.570440477e-16
33069,0.092375,-0.001875,0.000125,9.76252725e-17,6.901728649e-17,-0,1.770721191e-16,-0,1.693918183e-16
33070,0.092625,-0.001875,0.000125,1.341831093e-16,1.186837137e-16,-0,1.538263219e-16,-0,1.560797787e-16
33071,0.092875,-0.001875,0.000125,1.710970024e-16,7.367383463e-17,-0,1.194494266e-16,-0,1.535427809e-16
33072,0.093125,-0.001875,0.000125,1.238626663e-16,5.905111097e-17,-0,1.498309729e-16,-0,1.703955706e-16
33073,0.093375,-0.001875,0.000125,1.480297366e-16,-0,-0,1.480297366e-16,-0,1.480297366e-16
33074,0.093625,-0.001875,0.000125,1.620345107e-16,-1.013362013e-16,-0,1.960248279e-16,-0,8.602987128e-17
33075,0.093875,-0.001875,0.000125,1.940294653e-16,-5.68655985e-17,-0,1.573428139e-16,-0,9.271693067e-17
33076,0.094125,-0.001875,0.000125,1.759690635e-16,-6.157692917e-17,-0,1.785650037e-16,-0,8.955514268e-17
33077,0.094375,-0.001875,0.000125,1.949236967e-16,-1.021013855e-17,-0,7.070420041e-17,-0,1.784613128e-16
33078,0.094625,-0.001875,0.000125,2.276117583e-16,3.542876783e-17,-0,1.131192187e-17,-0,2.051655296e-16
33079,0.094875,-0.001875,0.000125,1.797912946e-16,7.45027723e-17,-0,8.45066207e-17,-0,1.797912946e-16
33080,0.095125,-0.001875,0.000125,3.756317546e-17,1.705587293e-16,-0,2.94435216e-16,-0,1.120908184e-16
33081,0.095375,-0.001875,0.000125,1.327636635e-16,-9.980968379e-18,-0,1.871458633e-16,-0,1.241796831e-16
33082,0.095625,-0.001875,0.000125,2.487774578e-16,-1.05271408e-16,-0,9.33873427e-18,-0,1.859730177e-16
